#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 03 08 11 50 100 16.1 20.7  3.75  7.69  6.31 999  986.7 999.0 999.0 999.0 99.0 99.00
2012 03 08 12 50  96 14.8 17.8  3.93  8.33  6.55 999  984.9 999.0 999.0 999.0 99.0 99.00
2012 03 08 13 50  91 12.5 14.6  4.24  8.33  6.85 999  983.8 999.0 999.0 999.0 99.0 99.00
2012 03 08 14 50  82 11.1 13.6  4.54  9.09  7.29 999  983.5 999.0 999.0 999.0 99.0 99.00
2012 03 08 15 50  74 10.1 12.6  4.30  9.09  7.30 999  983.7 999.0 999.0 999.0 99.0 99.00
2012 03 08 16 50  69  9.3 11.2  4.41 10.00  7.62 999  984.5 999.0 999.0 999.0 99.0 99.00
2012 03 08 17 50  57  9.3 11.3  4.26 10.00  7.63 999  986.1 999.0 999.0 999.0 99.0 99.00
2012 03 08 18 50  65 12.2 15.1  4.52 10.00  7.86 999  988.1 999.0 999.0 999.0 99.0 99.00
2012 03 08 19 50  61 12.5 14.8  4.58 10.00  7.61 999  990.9 999.0 999.0 999.0 99.0 99.00
2012 03 08 20 50  62 11.6 14.8  4.74  9.09  7.53 999  993.2 999.0 999.0 999.0 99.0 99.00
2012 03 08 21 50  68 11.9 13.9  4.30 10.00  7.35 999  995.2 999.0 999.0 999.0 99.0 99.00
2012 03 08 22 50  66 10.7 12.7  4.86 10.81  7.76 999  997.0 999.0 999.0 999.0 99.0 99.00
2012 03 08 23 50  63  8.5 10.3  4.83 10.00  7.68 999  998.9 999.0 999.0 999.0 99.0 99.00
2012 03 09 00 50  56  6.0  7.6  5.18 10.81  8.12 999 1000.7 999.0 999.0 999.0 99.0 99.00
2012 03 09 01 50  48  4.5  6.1  4.60 10.81  8.09 999 1002.1 999.0 999.0 999.0 99.0 99.00
2012 03 09 02 50  79  2.2  4.0  4.85 10.81  8.44 999 1003.2 999.0 999.0 999.0 99.0 99.00
2012 03 09 03 50 111  1.3  2.8  4.88 10.81  8.58 999 1003.9 999.0 999.0 999.0 99.0 99.00
2012 03 09 04 50 307 14.9 18.4  4.14 11.43  7.90 999 1006.0 999.0 999.0 999.0 99.0 99.00
2012 03 09 05 50 307 15.5 18.5  4.25 10.00  7.36 999 1008.0 999.0 999.0 999.0 99.0 99.00
2012 03 09 06 50 297 17.0 20.6 99.00 99.00 99.00 999 1009.6 999.0 999.0 999.0 99.0 99.00
2012 03 09 07 50 294 16.4 19.8  5.14 10.81  7.75 999 1010.9 999.0 999.0 999.0 99.0 99.00
2012 03 09 08 50 301 16.1 19.9  4.61  9.09  7.60 999 1012.1 999.0 999.0 999.0 99.0 99.00
2012 03 09 09 50 308 15.1 18.4  4.89 10.81  7.70 999 1013.1 999.0 999.0 999.0 99.0 99.00
2012 03 09 10 50 293 14.3 17.5  4.65  9.09  7.45 999 1014.7 999.0 999.0 999.0 99.0 99.00
2012 03 09 11 50 288 13.9 16.5  4.24  9.09  7.29 999 1015.8 999.0 999.0 999.0 99.0 99.00
2012 03 09 12 50 291 13.3 16.7  4.29  9.09  7.64 999 1016.5 999.0 999.0 999.0 99.0 99.00
2012 03 09 13 50 295 11.1 14.4  4.06 13.79  7.68 999 1016.6 999.0 999.0 999.0 99.0 99.00
2012 03 09 14 50 298 10.1 12.6  3.82 13.79  7.92 999 1016.9 999.0 999.0 999.0 99.0 99.00
2012 03 09 15 50 300  8.5 10.2  3.94 13.79  7.98 999 1017.3 999.0 999.0 999.0 99.0 99.00
2012 03 09 16 50 295 13.7 16.7  3.54  8.33  7.52 999 1018.3 999.0 999.0 999.0 99.0 99.00
2012 03 09 17 50 303 11.6 13.7  3.50  8.33  7.20 999 1018.1 999.0 999.0 999.0 99.0 99.00
2012 03 09 18 50 300 12.3 15.0  3.27 12.90  6.99 999 1018.4 999.0 999.0 999.0 99.0 99.00
2012 03 09 19 50 294 12.2 15.4  3.15 13.79  6.83 999 1018.7 999.0 999.0 999.0 99.0 99.00
2012 03 09 20 50 288 11.7 14.4  3.12 13.79  6.83 999 1019.3 999.0 999.0 999.0 99.0 99.00
2012 03 09 21 50 292 13.2 15.4  3.03  7.69  6.46 999 1019.8 999.0 999.0 999.0 99.0 99.00
2012 03 09 22 50 293 12.0 14.8  3.03 13.79  6.54 999 1020.3 999.0 999.0 999.0 99.0 99.00
2012 03 10 00 50 273 10.8 14.2  2.57 12.90  6.54 999 1021.5 999.0 999.0 999.0 99.0 99.00
2012 03 10 01 50 264  8.6 11.4  2.60  7.69  6.51 999 1021.8 999.0 999.0 999.0 99.0 99.00
2012 03 10 02 50 285  8.9 11.2  2.72 12.90  6.91 999 1022.2 999.0 999.0 999.0 99.0 99.00
2012 03 10 03 50 274  9.0 11.0  2.71 12.90  7.05 999 1022.5 999.0 999.0 999.0 99.0 99.00
2012 03 10 04 50 286  8.7 10.6  2.61 12.90  7.10 999 1022.7 999.0 999.0 999.0 99.0 99.00
2012 03 10 05 50 307  8.8 10.5  2.70 12.12  6.97 999 1023.0 999.0 999.0 999.0 99.0 99.00
2012 03 10 06 50 302  7.4  9.3  2.65 12.90  7.04 999 1023.3 999.0 999.0 999.0 99.0 99.00
2012 03 10 07 50 319  5.6  7.7  2.38 12.12  6.83 999 1023.4 999.0 999.0 999.0 99.0 99.00
2012 03 10 08 50 315  4.4  6.0  2.46 12.12  7.18 999 1023.5 999.0 999.0 999.0 99.0 99.00
2012 03 10 09 50 319  2.5  4.3  2.28 11.43  6.80 999 1023.3 999.0 999.0 999.0 99.0 99.00
2012 03 10 10 50 328  1.7  3.0  2.27 12.12  7.18 999 1022.8 999.0 999.0 999.0 99.0 99.00
2012 03 10 11 50   0  0.1  1.1  2.06 11.43  6.98 999 1022.5 999.0 999.0 999.0 99.0 99.00
2012 03 10 12 50 356  2.2  3.3  1.94 12.12  7.20 999 1022.1 999.0 999.0 999.0 99.0 99.00
2012 03 10 13 50  45  1.5  4.0  1.97 12.12  7.27 999 1021.8 999.0 999.0 999.0 99.0 99.00
2012 03 10 14 50  30  1.5  2.9  1.78 11.43  7.41 999 1021.6 999.0 999.0 999.0 99.0 99.00
2012 03 10 15 50  32  4.9  6.8  1.85 12.12  7.51 999 1021.2 999.0 999.0 999.0 99.0 99.00
2012 03 10 16 50  52  3.9  5.6  1.52 12.12  7.09 999 1021.0 999.0 999.0 999.0 99.0 99.00
2012 03 10 17 50  69  5.2  6.7  1.52 12.12  7.60 999 1020.9 999.0 999.0 999.0 99.0 99.00
2012 03 10 18 50  71  5.2  7.7  1.38 10.00  6.94 999 1020.8 999.0 999.0 999.0 99.0 99.00
2012 03 10 19 50  68  5.5  7.3  1.24 11.43  6.78 999 1020.7 999.0 999.0 999.0 99.0 99.00
2012 03 10 21 50  70  5.8  7.9  1.20 11.43  7.08 999 1020.8 999.0 999.0 999.0 99.0 99.00
2012 03 10 22 50  71  6.8  9.0  1.05 11.43  6.21 999 1020.8 999.0 999.0 999.0 99.0 99.00
2012 03 10 23 50  82  7.0  8.5  1.12 11.43  5.78 999 1020.9 999.0 999.0 999.0 99.0 99.00
2012 03 11 00 50  90  7.1  8.8  1.32  5.26  5.17 999 1020.8 999.0 999.0 999.0 99.0 99.00
2012 03 11 01 50  79  8.7 10.3  1.33  5.26  5.02 999 1020.5 999.0 999.0 999.0 99.0 99.00
2012 03 11 03 50  68  8.4 10.4  1.32  5.56  5.17 999 1021.5 999.0 999.0 999.0 99.0 99.00
2012 03 11 04 50  71  8.7 10.2  1.32  5.26  4.83 999 1021.8 999.0 999.0 999.0 99.0 99.00
2012 03 11 05 50  72  9.6 10.6  1.41  5.00  4.75 999 1022.3 999.0 999.0 999.0 99.0 99.00
2012 03 11 06 50  68  8.6  9.8  1.37  4.76  4.69 999 1022.8 999.0 999.0 999.0 99.0 99.00
2012 03 11 07 50  77  6.4  8.2  1.42 10.81  5.06 999 1023.8 999.0 999.0 999.0 99.0 99.00
2012 03 11 08 50  88  6.4  8.4  1.45  8.33  5.28 999 1024.2 999.0 999.0 999.0 99.0 99.00
2012 03 11 09 50  90  7.2  8.2  1.54  7.69  5.47 999 1024.2 999.0 999.0 999.0 99.0 99.00
2012 03 11 10 50  92  7.2  8.7  1.56  8.33  5.72 999 1023.8 999.0 999.0 999.0 99.0 99.00
2012 03 11 11 50  92  7.4  9.0  1.57  7.69  5.69 999 1023.8 999.0 999.0 999.0 99.0 99.00
2012 03 11 12 50  98  7.2  9.3  1.52  7.69  5.55 999 1024.2 999.0 999.0 999.0 99.0 99.00
2012 03 11 13 50 108  7.4  8.8  1.51  7.69  5.62 999 1024.5 999.0 999.0 999.0 99.0 99.00
2012 03 11 14 50 104  7.5  9.6  1.52  7.69  5.83 999 1024.5 999.0 999.0 999.0 99.0 99.00
2012 03 11 15 50  99  7.3  9.2  1.65  7.69  5.93 999 1024.8 999.0 999.0 999.0 99.0 99.00
2012 03 11 16 50  95  8.2 10.1  1.59  7.14  5.83 999 1024.4 999.0 999.0 999.0 99.0 99.00
2012 03 11 17 50  95  9.1 11.4  1.51  7.69  5.51 999 1024.4 999.0 999.0 999.0 99.0 99.00
2012 03 11 18 50  89 10.1 12.3  1.62  8.33  5.43 999 1024.0 999.0 999.0 999.0 99.0 99.00
2012 03 11 19 50  85 11.7 13.8  1.59  7.69  4.96 999 1023.3 999.0 999.0 999.0 99.0 99.00
2012 03 11 20 50  88 12.1 13.9  1.59  7.69  4.93 999 1023.2 999.0 999.0 999.0 99.0 99.00
2012 03 11 21 50  90 12.9 15.1  1.77  4.76  4.83 999 1022.6 999.0 999.0 999.0 99.0 99.00
2012 03 11 22 50  85 14.5 17.0  1.86  5.88  4.82 999 1021.3 999.0 999.0 999.0 99.0 99.00
2012 03 11 23 50  89 14.8 17.7  2.10  5.56  4.83 999 1020.6 999.0 999.0 999.0 99.0 99.00
2012 03 12 00 50  88 15.5 19.2  2.38  6.25  5.10 999 1019.5 999.0 999.0 999.0 99.0 99.00
2012 03 12 01 50  89 15.2 19.4  2.80  6.25  5.36 999 1018.1 999.0 999.0 999.0 99.0 99.00
2012 03 12 02 50  87 15.9 19.5  2.86  6.67  5.60 999 1016.9 999.0 999.0 999.0 99.0 99.00
2012 03 12 03 50  97 15.6 18.8  3.31  6.67  5.86 999 1016.4 999.0 999.0 999.0 99.0 99.00
2012 03 12 04 50  99 17.3 21.5  3.75  7.69  6.31 999 1015.1 999.0 999.0 999.0 99.0 99.00
2012 03 12 05 50  94 17.4 20.8  3.95  8.33  6.47 999 1014.0 999.0 999.0 999.0 99.0 99.00
2012 03 12 06 50  89 18.3 22.5  4.37  8.33  6.93 999 1012.6 999.0 999.0 999.0 99.0 99.00
2012 03 12 07 50  91 18.8 22.8  4.89  9.09  7.12 999 1011.2 999.0 999.0 999.0 99.0 99.00
2012 03 12 08 50  88 18.9 23.9  4.74  9.09  7.14 999 1009.4 999.0 999.0 999.0 99.0 99.00
2012 03 12 09 50  83 20.9 25.0  5.14 10.00  7.29 999 1005.5 999.0 999.0 999.0 99.0 99.00
2012 03 12 10 50  80 22.0 26.4  5.70 10.00  7.51 999 1003.1 999.0 999.0 999.0 99.0 99.00
2012 03 12 11 50  84 23.2 28.1  5.96 10.00  7.70 999 1001.2 999.0 999.0 999.0 99.0 99.00
2012 03 12 12 50  83 22.0 26.5  6.19 10.81  7.84 999  999.2 999.0 999.0 999.0 99.0 99.00
2012 03 12 13 50  89 21.0 24.8  7.45 10.00  8.31 999  998.8 999.0 999.0 999.0 99.0 99.00
2012 03 12 14 50  91 21.8 29.1  6.86 10.81  8.29 999  994.3 999.0 999.0 999.0 99.0 99.00
2012 03 12 15 50  87 21.2 25.4  6.91 10.81  8.27 999  994.1 999.0 999.0 999.0 99.0 99.00
2012 03 12 16 50  91 21.4 26.9  7.26 10.81  8.59 999  992.4 999.0 999.0 999.0 99.0 99.00
2012 03 12 17 50  79 21.1 24.8  7.11 10.81  8.63 999  991.8 999.0 999.0 999.0 99.0 99.00
2012 03 12 18 50  74 20.8 25.3 99.00 99.00 99.00 999  990.5 999.0 999.0 999.0 99.0 99.00
2012 03 12 19 50  70 21.3 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 03 12 20 50  67 21.8 25.8  7.71 11.43  8.72 999  988.8 999.0 999.0 999.0 99.0 99.00
2012 03 12 21 50  69 21.8 26.6 99.00 99.00 99.00 999  988.0 999.0 999.0 999.0 99.0 99.00
2012 03 12 22 50  67 22.0 26.9  7.89 11.43  8.89 999  987.9 999.0 999.0 999.0 99.0 99.00
2012 03 12 23 50  54 21.8 27.3 99.00 12.12  9.71 999  985.8 999.0 999.0 999.0 99.0 99.00
2012 03 13 00 50  68 20.0 24.4  6.80 11.43  8.77 999  987.4 999.0 999.0 999.0 99.0 99.00
2012 03 13 01 50  66 20.2 26.3  7.22 11.43  8.64 999  987.4 999.0 999.0 999.0 99.0 99.00
2012 03 13 02 50  68 19.1 23.0 99.00 99.00 99.00 999  986.8 999.0 999.0 999.0 99.0 99.00
2012 03 13 03 50  62 18.4 22.5  7.30 12.12  8.51 999  987.8 999.0 999.0 999.0 99.0 99.00
2012 03 13 04 50  59 18.6 22.2  6.10 10.81  7.96 999  988.5 999.0 999.0 999.0 99.0 99.00
2012 03 13 05 50  59 18.4 22.5  5.76 11.43  7.90 999  989.7 999.0 999.0 999.0 99.0 99.00
2012 03 13 06 50  57 17.6 21.7  6.00 10.81  8.22 999  990.7 999.0 999.0 999.0 99.0 99.00
2012 03 13 07 50  54 17.6 21.5  7.05 11.43  9.05 999  991.4 999.0 999.0 999.0 99.0 99.00
2012 03 13 08 50  60 17.6 21.0 99.00 99.00 99.00 999  991.8 999.0 999.0 999.0 99.0 99.00
2012 03 13 11 50  55 16.1 19.6  6.30 11.43  8.34 999  993.6 999.0 999.0 999.0 99.0 99.00
2012 03 13 12 50  58 15.1 20.1  6.49 10.81  8.63 999  993.6 999.0 999.0 999.0 99.0 99.00
2012 03 13 13 50  42 15.4 20.1  5.85 10.81  8.39 999  993.3 999.0 999.0 999.0 99.0 99.00
2012 03 13 14 50  52 14.8 18.1 99.00 99.00 99.00 999  994.0 999.0 999.0 999.0 99.0 99.00
2012 03 13 15 50  41 15.4 20.3  5.57 16.00  8.39 999  993.6 999.0 999.0 999.0 99.0 99.00
2012 03 13 16 50  53 14.7 18.1  5.22 10.81  7.84 999  994.3 999.0 999.0 999.0 99.0 99.00
2012 03 13 17 50  50 14.2 17.5  5.20 14.81  8.02 999  994.8 999.0 999.0 999.0 99.0 99.00
2012 03 13 18 50  50 13.9 17.8 99.00 99.00 99.00 999  995.2 999.0 999.0 999.0 99.0 99.00
2012 03 13 19 50  52 13.2 16.4  4.63 10.00  7.66 999  995.8 999.0 999.0 999.0 99.0 99.00
2012 03 13 20 50  45 11.9 15.0  4.34 13.79  7.88 999  996.1 999.0 999.0 999.0 99.0 99.00
2012 03 13 22 50  44 11.5 14.3 99.00 99.00 99.00 999  996.7 999.0 999.0 999.0 99.0 99.00
2012 03 13 23 50  47  9.8 13.3  4.38 10.00  7.86 999  996.8 999.0 999.0 999.0 99.0 99.00
2012 03 14 00 50  45 11.2 13.8  3.87 10.00  7.59 999  996.9 999.0 999.0 999.0 99.0 99.00
2012 03 14 01 50  38 10.6 13.1  3.79 10.00  7.41 999  996.8 999.0 999.0 999.0 99.0 99.00
2012 03 14 02 50  28 10.8 14.0  3.69 10.00  7.28 999  996.8 999.0 999.0 999.0 99.0 99.00
2012 03 14 03 50  29  9.8 12.5  3.10  9.09  6.50 999  996.8 999.0 999.0 999.0 99.0 99.00
2012 03 14 04 50  28  9.6 12.7  3.21  8.33  6.56 999  996.9 999.0 999.0 999.0 99.0 99.00
2012 03 14 05 50  40  9.1 11.4  2.99  9.09  6.59 999  997.4 999.0 999.0 999.0 99.0 99.00
2012 03 14 06 50  34 10.2 12.0  2.81  9.09  6.52 999  997.9 999.0 999.0 999.0 99.0 99.00
2012 03 14 07 50  49  8.7 12.1  2.79  9.09  6.47 999  997.9 999.0 999.0 999.0 99.0 99.00
2012 03 14 08 50  42  9.0 11.8  2.66  9.09  6.45 999  998.2 999.0 999.0 999.0 99.0 99.00
2012 03 14 09 50  49  8.2 10.4  2.57  9.09  6.62 999  997.8 999.0 999.0 999.0 99.0 99.00
2012 03 14 10 50  13  9.0 10.9  2.83  6.25  6.42 999  998.0 999.0 999.0 999.0 99.0 99.00
2012 03 14 11 50   9  8.1 10.1  2.70  6.25  6.50 999  997.8 999.0 999.0 999.0 99.0 99.00
2012 03 14 12 50   1  6.9  9.2  2.59  9.09  6.65 999  997.4 999.0 999.0 999.0 99.0 99.00
2012 03 14 13 50   0  8.4 11.3  2.41  6.25  6.39 999  997.1 999.0 999.0 999.0 99.0 99.00
2012 03 14 14 50 349  9.0 11.6  2.43  5.88  6.16 999  996.7 999.0 999.0 999.0 99.0 99.00
2012 03 14 15 50   5  6.9  8.7  2.33  5.88  6.01 999  996.4 999.0 999.0 999.0 99.0 99.00
2012 03 14 16 50 357  9.2 13.3  2.12  7.69  6.01 999  996.3 999.0 999.0 999.0 99.0 99.00
2012 03 14 17 50   6  8.2 10.7  2.07  5.88  5.76 999  996.6 999.0 999.0 999.0 99.0 99.00
2012 03 14 18 50 353  8.1 10.4  1.90  6.25  5.52 999  996.3 999.0 999.0 999.0 99.0 99.00
2012 03 14 19 50 347  8.7 11.0  2.04  6.67  5.75 999  996.4 999.0 999.0 999.0 99.0 99.00
2012 03 14 20 50   0  8.5 11.0  1.98  6.67  5.76 999  996.5 999.0 999.0 999.0 99.0 99.00
2012 03 14 21 50 358  8.0 10.7  1.99  5.56  5.66 999  996.6 999.0 999.0 999.0 99.0 99.00
2012 03 14 22 50   3  8.4 11.2  1.90  6.67  5.66 999  996.5 999.0 999.0 999.0 99.0 99.00
2012 03 14 23 50 352  8.9 11.3  1.98  6.67  5.86 999  996.5 999.0 999.0 999.0 99.0 99.00
2012 03 15 00 50 348  9.6 11.8  1.90  5.88  5.85 999  996.7 999.0 999.0 999.0 99.0 99.00
2012 03 15 01 50 344  9.8 13.0  1.96  6.67  5.71 999  996.6 999.0 999.0 999.0 99.0 99.00
2012 03 15 02 50 352 10.4 13.2  1.85  7.69  5.51 999  996.4 999.0 999.0 999.0 99.0 99.00
2012 03 15 03 50 346  9.8 13.2  1.93  7.14  5.58 999  996.6 999.0 999.0 999.0 99.0 99.00
2012 03 15 04 50 338  7.4 11.5  1.93  7.69  5.63 999  996.8 999.0 999.0 999.0 99.0 99.00
2012 03 15 05 50 343  9.9 12.3  1.81  7.14  5.51 999  997.0 999.0 999.0 999.0 99.0 99.00
2012 03 15 06 50 357  7.9 12.5  1.93  7.14  5.57 999  997.6 999.0 999.0 999.0 99.0 99.00
2012 03 15 07 50 354  9.8 12.7  1.85  7.14  5.42 999  998.1 999.0 999.0 999.0 99.0 99.00
2012 03 15 08 50 355  7.9 10.3  1.97  7.69  5.61 999  998.6 999.0 999.0 999.0 99.0 99.00
2012 03 15 09 50 354  9.1 11.6  1.70  7.69  5.41 999  998.9 999.0 999.0 999.0 99.0 99.00
2012 03 15 10 50 336  8.2 11.2  1.82  6.67  5.37 999  999.2 999.0 999.0 999.0 99.0 99.00
2012 03 15 11 50 340  7.0  9.3  1.75  6.25  5.39 999  999.3 999.0 999.0 999.0 99.0 99.00
2012 03 15 12 50 339 10.4 13.7  1.67  6.25  5.34 999  999.6 999.0 999.0 999.0 99.0 99.00
2012 03 15 13 50 334  8.3 11.1  1.46  6.25  5.21 999  999.6 999.0 999.0 999.0 99.0 99.00
2012 03 15 14 50 334  8.3 10.6  1.53  5.88  5.13 999  999.5 999.0 999.0 999.0 99.0 99.00
2012 03 15 15 50 335  9.1 10.9  1.49  5.56  5.22 999  999.5 999.0 999.0 999.0 99.0 99.00
2012 03 15 16 50 343  9.7 12.3  1.63  5.88  5.17 999 1000.0 999.0 999.0 999.0 99.0 99.00
2012 03 15 17 50 330  9.0 11.5  1.64  5.26  5.00 999  999.9 999.0 999.0 999.0 99.0 99.00
2012 03 15 18 50 329  9.3 12.4  1.56  6.25  5.03 999 1000.5 999.0 999.0 999.0 99.0 99.00
2012 03 15 19 50 339  9.3 12.7  1.55  5.26  4.98 999 1001.1 999.0 999.0 999.0 99.0 99.00
2012 03 15 20 50 335 10.4 13.0  1.65  5.88  5.17 999 1001.7 999.0 999.0 999.0 99.0 99.00
2012 03 15 21 50 320  8.6 11.1  1.70  5.88  5.13 999 1002.5 999.0 999.0 999.0 99.0 99.00
2012 03 15 22 50 310  7.6 10.3  1.87  7.69  5.33 999 1003.0 999.0 999.0 999.0 99.0 99.00
2012 03 15 23 50 326  9.1 11.6  1.69  7.14  5.27 999 1003.4 999.0 999.0 999.0 99.0 99.00
2012 03 16 00 50 323  8.1 12.6  1.87  6.25  5.29 999 1003.8 999.0 999.0 999.0 99.0 99.00
2012 03 16 01 50 323  9.8 12.4  1.60  5.88  5.18 999 1004.4 999.0 999.0 999.0 99.0 99.00
2012 03 16 02 50 328 10.7 14.2  1.73  7.14  5.29 999 1005.0 999.0 999.0 999.0 99.0 99.00
2012 03 16 03 50 320 10.8 13.7  1.82  5.88  5.16 999 1005.8 999.0 999.0 999.0 99.0 99.00
2012 03 16 04 50 329 11.1 16.2  1.98  6.67  5.29 999 1006.3 999.0 999.0 999.0 99.0 99.00
2012 03 16 05 50 319 12.0 15.2  2.03  6.67  5.39 999 1006.9 999.0 999.0 999.0 99.0 99.00
2012 03 16 06 50 317 12.4 15.1  2.00  6.25  5.25 999 1007.5 999.0 999.0 999.0 99.0 99.00
2012 03 16 07 50 319 12.6 15.9  2.15  6.67  5.47 999 1008.2 999.0 999.0 999.0 99.0 99.00
2012 03 16 08 50 311 13.1 16.8  2.40  6.67  5.45 999 1008.4 999.0 999.0 999.0 99.0 99.00
2012 03 16 09 50 318 11.7 15.0  2.39  7.14  5.65 999 1009.1 999.0 999.0 999.0 99.0 99.00
2012 03 16 10 50 313 12.3 16.1  2.43  7.14  5.63 999 1009.7 999.0 999.0 999.0 99.0 99.00
2012 03 16 11 50 320 10.2 13.7  2.21  6.67  5.72 999 1010.1 999.0 999.0 999.0 99.0 99.00
2012 03 16 12 50 333  9.1 11.4  2.05  7.69  5.54 999 1010.8 999.0 999.0 999.0 99.0 99.00
2012 03 16 13 50 322  9.3 12.0  1.94  8.33  5.56 999 1011.3 999.0 999.0 999.0 99.0 99.00
2012 03 16 14 50 336  8.6 11.3  1.67  7.14  5.52 999 1011.6 999.0 999.0 999.0 99.0 99.00
2012 03 16 15 50 340  8.3  9.7  1.67  7.14  5.56 999 1012.0 999.0 999.0 999.0 99.0 99.00
2012 03 16 16 50 315  9.0 11.5  1.57  5.88  5.19 999 1012.8 999.0 999.0 999.0 99.0 99.00
2012 03 16 17 50 325  8.7 10.7  1.61  6.67  5.24 999 1013.3 999.0 999.0 999.0 99.0 99.00
2012 03 16 18 50 312  8.5 11.8  1.62  7.14  5.24 999 1013.7 999.0 999.0 999.0 99.0 99.00
2012 03 16 19 50 318  8.3 11.4  1.56  5.88  5.07 999 1014.1 999.0 999.0 999.0 99.0 99.00
2012 03 16 20 50 324 10.4 13.0  1.47  5.88  5.19 999 1014.8 999.0 999.0 999.0 99.0 99.00
2012 03 16 22 50 325  8.6 11.2  1.69  6.25  5.14 999 1015.4 999.0 999.0 999.0 99.0 99.00
2012 03 17 00 50 306  8.1 10.4  1.36  5.26  5.03 999 1015.5 999.0 999.0 999.0 99.0 99.00
2012 03 17 01 50 316  8.3 10.0  1.28  6.67  5.06 999 1015.6 999.0 999.0 999.0 99.0 99.00
2012 03 17 02 50 324  7.8  9.9  1.31  6.25  5.11 999 1015.8 999.0 999.0 999.0 99.0 99.00
2012 03 17 03 50 312  7.5  9.5  1.20  5.00  4.95 999 1015.9 999.0 999.0 999.0 99.0 99.00
2012 03 17 04 50 331  6.8  8.9  1.19  6.67  5.04 999 1016.1 999.0 999.0 999.0 99.0 99.00
2012 03 17 05 50 332  6.2  8.6  1.09 10.81  4.85 999 1016.7 999.0 999.0 999.0 99.0 99.00
2012 03 17 06 50 324  5.9  7.9  1.07 11.43  5.18 999 1017.0 999.0 999.0 999.0 99.0 99.00
2012 03 17 07 50 321  5.6  6.9  1.02 10.81  5.01 999 1017.5 999.0 999.0 999.0 99.0 99.00
2012 03 17 08 50 331  5.3  6.8  1.02 11.43  4.99 999 1017.8 999.0 999.0 999.0 99.0 99.00
2012 03 17 09 50 319  6.2  8.3  0.98  5.88  5.13 999 1018.2 999.0 999.0 999.0 99.0 99.00
2012 03 17 10 50 299  4.5  6.8  0.96 11.43  5.16 999 1018.0 999.0 999.0 999.0 99.0 99.00
2012 03 17 11 50 311  4.4  7.0  0.96 11.43  4.95 999 1018.0 999.0 999.0 999.0 99.0 99.00
2012 03 17 12 50 313  7.1  8.7  0.93 10.00  4.92 999 1017.8 999.0 999.0 999.0 99.0 99.00
2012 03 17 13 50 332  9.0 12.1  0.96 11.43  4.92 999 1017.6 999.0 999.0 999.0 99.0 99.00
2012 03 17 14 50 345  8.5  9.6  0.97 10.81  4.74 999 1017.6 999.0 999.0 999.0 99.0 99.00
2012 03 17 15 50 316  7.2  8.9  1.05 10.81  4.60 999 1017.9 999.0 999.0 999.0 99.0 99.00
2012 03 17 16 50 323  7.1  9.5  1.08 10.81  4.65 999 1018.3 999.0 999.0 999.0 99.0 99.00
2012 03 17 17 50 323  7.1  9.9  1.07  5.26  4.82 999 1018.6 999.0 999.0 999.0 99.0 99.00
2012 03 17 18 50 325  6.0 10.0  1.00  5.26  4.73 999 1019.1 999.0 999.0 999.0 99.0 99.00
2012 03 17 19 50 311  6.0  8.3  1.05  5.56  4.80 999 1019.4 999.0 999.0 999.0 99.0 99.00
2012 03 17 20 50 325  4.6  6.2  0.98  5.56  4.71 999 1019.8 999.0 999.0 999.0 99.0 99.00
2012 03 17 21 50 329  5.8  8.0  0.94  5.00  4.74 999 1020.1 999.0 999.0 999.0 99.0 99.00
2012 03 17 22 50 328  6.0  8.9  0.83  4.76  4.69 999 1020.1 999.0 999.0 999.0 99.0 99.00
2012 03 17 23 50 323  7.1  8.8  0.89  4.76  4.69 999 1020.2 999.0 999.0 999.0 99.0 99.00
2012 03 18 00 50 332  5.9  9.3  0.92  4.55  4.68 999 1019.8 999.0 999.0 999.0 99.0 99.00
2012 03 18 01 50 333  6.2  8.3  0.83 10.00  4.68 999 1019.9 999.0 999.0 999.0 99.0 99.00
2012 03 18 02 50 335  7.3  9.9  0.88  4.76  4.66 999 1019.9 999.0 999.0 999.0 99.0 99.00
2012 03 18 03 50 329  5.6  8.1  0.83  4.55  4.50 999 1019.9 999.0 999.0 999.0 99.0 99.00
2012 03 18 04 50 337  6.7  8.5  0.80  3.70  4.52 999 1019.9 999.0 999.0 999.0 99.0 99.00
2012 03 18 05 50 331  6.0  8.9  0.82  4.35  4.34 999 1020.2 999.0 999.0 999.0 99.0 99.00
2012 03 18 06 50 343  7.7 10.3  0.77  4.76  4.43 999 1020.6 999.0 999.0 999.0 99.0 99.00
2012 03 18 07 50 327  6.4  9.8  0.80  9.09  4.33 999 1020.8 999.0 999.0 999.0 99.0 99.00
2012 03 18 08 50 356  6.2  9.0  0.79  3.57  4.27 999 1021.1 999.0 999.0 999.0 99.0 99.00
2012 03 18 09 50 320  5.6  7.6  0.80  4.17  4.46 999 1021.0 999.0 999.0 999.0 99.0 99.00
2012 03 18 10 50 336  6.3  9.2  0.84  4.55  4.36 999 1021.5 999.0 999.0 999.0 99.0 99.00
