YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
94 01 04 23 292 06.1 07.3 02.60 12.50 07.40 999 1013.2  00.5  03.2 999.0 99.0
94 01 05 00 297 04.6 05.7 03.00 12.50 08.20 999 1013.3  00.5  03.2 999.0 99.0
94 01 05 01 293 03.3 04.2 02.50 12.50 07.50 999 1013.8  00.1  03.2 999.0 99.0
94 01 05 02 288 01.6 02.6 02.70 12.50 07.80 999 1014.1  00.6  03.2 999.0 99.0
94 01 05 03 288 00.5 01.3 02.40 12.50 07.70 999 1014.5  00.5  03.2 999.0 99.0
94 01 05 04 087 01.1 01.9 99.00 99.00 99.00 999 1014.8  00.0  03.1 999.0 99.0
94 01 05 05 100 03.0 04.6 02.10 11.10 07.60 999 1014.9  00.2  03.1 999.0 99.0
94 01 05 06 105 04.8 05.9 02.30 12.50 08.50 999 1014.7  00.1  03.1 999.0 99.0
94 01 05 07 104 06.6 08.3 02.10 11.10 07.90 999 1014.6  00.8  03.1 999.0 99.0
94 01 05 08 094 07.8 09.6 02.10 11.10 07.40 999 1014.0  00.7  03.1 999.0 99.0
94 01 05 09 102 09.4 11.3 02.10 11.10 06.70 999 1013.4  00.2  03.2 999.0 99.0
94 01 05 10 103 11.3 14.3 99.00 99.00 99.00 999 1012.9  01.0  03.2 999.0 99.0
94 01 05 11 110 13.0 99.0 02.00 11.10 04.90 999 1012.6  00.7  03.1 999.0 99.0
94 01 05 12 999 99.0 99.0 02.10 11.10 04.90 999 1011.8  01.3  03.2 999.0 99.0
94 01 05 13 999 99.0 99.0 99.00 99.00 99.00 999 1010.0  01.3  03.2 999.0 99.0
94 01 05 14 110 16.1 19.8 02.80 06.20 05.40 999 1008.8  01.4  03.2 999.0 99.0
94 01 05 15 110 16.6 19.8 03.00 07.10 05.70 999 1007.7  01.7  03.3 999.0 99.0
94 01 05 16 109 18.7 99.0 99.00 99.00 99.00 999 1006.7  00.8  03.3 999.0 99.0
94 01 05 17 109 18.9 23.4 04.10 08.30 06.40 999 1005.5  00.7  03.3 999.0 99.0
94 01 05 19 111 21.2 99.0 05.50 09.10 07.40 999 1003.0  00.6  03.2 999.0 99.0
94 01 05 20 999 99.0 99.0 99.00 99.00 99.00 999 1003.1  01.1  03.2 999.0 99.0
94 01 05 21 999 99.0 99.0 99.00 99.00 99.00 999 1003.3  01.4  03.2 999.0 99.0
94 01 05 22 999 99.0 99.0 05.90 11.10 07.80 999 1003.2  01.6  03.2 999.0 99.0
94 01 05 23 130 16.8 20.7 06.20 11.10 08.10 999 1003.2  02.7  03.1 999.0 99.0
94 01 06 00 136 14.9 17.8 05.80 11.10 08.00 999 1003.2  03.3  03.1 999.0 99.0
94 01 06 01 142 14.1 16.8 05.80 11.10 08.20 999 1003.1  03.7  03.1 999.0 99.0
94 01 06 02 142 13.8 16.9 05.50 12.50 08.00 999 1003.2  03.9  03.1 999.0 99.0
94 01 06 03 145 13.6 16.8 05.30 11.10 08.20 999 1003.6  04.1  03.2 999.0 99.0
94 01 06 04 142 13.4 16.4 99.00 99.00 99.00 999 1003.8  04.1  03.1 999.0 99.0
94 01 06 05 145 13.8 16.1 05.60 11.10 08.20 999 1004.1  03.7  03.1 999.0 99.0
94 01 06 06 146 13.3 15.8 05.00 11.10 07.90 999 1004.5  04.1  03.2 999.0 99.0
94 01 06 07 999 99.0 99.0 04.90 11.10 07.80 999 1005.0  03.8  03.2 999.0 99.0
94 01 06 08 999 99.0 99.0 05.30 11.10 07.80 999 1005.6  04.4  03.2 999.0 99.0
94 01 06 09 999 99.0 99.0 04.70 11.10 07.60 999 1006.5  03.7  03.2 999.0 99.0
94 01 06 10 999 99.0 99.0 04.80 11.10 07.60 999 1007.4  04.3  03.2 999.0 99.0
94 01 06 11 999 99.0 99.0 04.60 11.10 07.80 999 1008.2  03.7  03.2 999.0 99.0
94 01 06 12 143 10.9 99.0 04.90 11.10 08.10 999 1008.8  03.7  03.2 999.0 99.0
94 01 06 13 148 10.9 12.1 04.40 11.10 07.80 999 1009.2  04.3  03.2 999.0 99.0
94 01 06 14 142 10.9 12.9 04.20 11.10 07.60 999 1009.4  04.2  03.2 999.0 99.0
94 01 06 15 135 10.6 12.7 04.20 11.10 07.50 999 1009.5  03.5  03.2 999.0 99.0
94 01 06 16 130 11.4 99.0 04.20 11.10 07.50 999 1009.2  04.2  03.2 999.0 99.0
94 01 06 17 126 13.5 16.8 04.30 11.10 07.70 999 1008.8  04.0  03.2 999.0 99.0
94 01 06 18 134 16.1 99.0 04.70 11.10 07.50 999 1008.9  03.9  03.2 999.0 99.0
94 01 06 19 130 15.8 18.7 04.70 10.00 07.40 999 1009.1  03.6  03.2 999.0 99.0
94 01 06 20 133 15.0 99.0 05.00 10.00 07.40 999 1010.0  03.5  03.2 999.0 99.0
94 01 06 21 123 14.9 18.0 99.00 99.00 99.00 999 1010.1  03.7  03.2 999.0 99.0
94 01 06 22 129 13.7 16.8 99.00 99.00 99.00 999 1010.7  04.0  03.2 999.0 99.0
94 01 06 23 130 13.8 16.1 99.00 99.00 99.00 999 1011.2  03.7  03.2 999.0 99.0
94 01 07 00 129 14.2 17.0 99.00 99.00 99.00 999 1011.3  03.7  03.2 999.0 99.0
94 01 07 01 130 13.8 16.5 99.00 99.00 99.00 999 1011.5  04.1  03.2 999.0 99.0
94 01 07 02 129 13.8 16.7 04.80 11.10 07.90 999 1011.4  03.5  03.2 999.0 99.0
94 01 07 03 130 14.3 17.9 99.00 99.00 99.00 999 1011.7  03.5  03.2 999.0 99.0
94 01 07 04 131 14.2 18.1 05.10 11.10 07.90 999 1012.5  03.6  03.2 999.0 99.0
94 01 07 05 133 13.7 18.2 99.00 99.00 99.00 999 1013.0  03.8  03.2 999.0 99.0
94 01 07 06 138 13.9 17.2 04.90 11.10 07.70 999 1013.5  03.5  03.1 999.0 99.0
94 01 07 07 999 99.0 99.0 05.30 11.10 08.00 999 1013.9  03.7  03.1 999.0 99.0
94 01 07 08 138 13.0 99.0 04.60 10.00 07.40 999 1014.5  03.2  03.1 999.0 99.0
94 01 07 09 135 12.7 15.1 04.50 10.00 07.30 999 1015.1  03.6  03.1 999.0 99.0
94 01 07 10 132 11.9 14.0 04.50 10.00 07.60 999 1015.7  03.6  03.1 999.0 99.0
94 01 07 11 123 10.5 12.4 04.30 10.00 07.40 999 1016.1  03.0  03.1 999.0 99.0
94 01 07 12 123 10.6 13.0 03.70 10.00 07.10 999 1016.3  03.5  03.2 999.0 99.0
94 01 07 13 120 09.9 11.5 03.30 10.00 06.70 999 1016.5  03.3  03.2 999.0 99.0
94 01 07 14 123 09.6 11.3 03.70 10.00 07.20 999 1016.7  03.4  03.2 999.0 99.0
94 01 07 15 117 09.0 10.5 03.30 10.00 07.00 999 1016.9  03.3  03.2 999.0 99.0
94 01 07 16 116 08.3 09.9 03.40 09.10 07.30 999 1017.0  03.3  03.2 999.0 99.0
94 01 07 17 113 07.8 09.2 03.40 12.50 07.80 999 1017.0  03.4  03.2 999.0 99.0
94 01 07 18 111 07.2 08.5 03.50 09.10 07.80 999 1017.3  03.0  03.2 999.0 99.0
94 01 07 19 106 07.5 09.0 03.90 14.30 08.50 999 1017.4  03.4  03.2 999.0 99.0
94 01 07 20 107 07.5 09.0 04.20 14.30 08.90 999 1017.9  03.0  03.2 999.0 99.0
94 01 07 21 107 07.5 09.0 03.80 14.30 08.40 999 1018.1  03.1  03.2 999.0 99.0
94 01 07 22 112 06.5 07.9 03.50 14.30 08.30 999 1018.3  03.0  03.3 999.0 99.0
94 01 07 23 104 06.3 07.4 03.60 14.30 08.40 999 1018.2  03.0  03.3 999.0 99.0
94 01 08 00 098 06.4 07.5 99.00 99.00 99.00 999 1018.0  02.7  03.3 999.0 99.0
94 01 08 01 090 06.9 08.0 03.10 12.50 07.90 999 1017.5  02.8  03.3 999.0 99.0
94 01 08 02 102 06.0 07.3 03.40 14.30 08.30 999 1017.5  03.1  03.3 999.0 99.0
94 01 08 03 093 06.1 99.0 03.10 12.50 07.90 999 1017.4  02.6  03.3 999.0 99.0
94 01 08 04 101 05.8 06.8 03.00 12.50 07.80 999 1017.2  02.6  03.3 999.0 99.0
94 01 08 05 103 05.2 06.2 02.90 12.50 07.80 999 1017.2  02.7  03.2 999.0 99.0
94 01 08 06 098 06.0 06.8 03.10 12.50 08.30 999 1016.7  02.2  03.2 999.0 99.0
94 01 08 07 106 04.9 05.9 03.30 12.50 08.70 999 1016.6  02.4  03.2 999.0 99.0
94 01 08 08 100 04.8 05.7 03.10 12.50 08.00 999 1016.6  02.7  03.2 999.0 99.0
94 01 08 09 108 05.0 05.9 03.20 12.50 08.40 999 1016.1  02.5  03.2 999.0 99.0
94 01 08 10 110 06.0 07.4 03.00 12.50 08.10 999 1015.9  02.0  03.2 999.0 99.0
94 01 08 11 099 06.5 07.8 03.20 12.50 08.10 999 1015.8  02.5  03.3 999.0 99.0
94 01 08 12 094 06.5 07.6 02.90 12.50 07.70 999 1015.6  02.2  03.3 999.0 99.0
94 01 08 13 090 07.0 08.2 02.90 12.50 07.60 999 1015.2  02.3  03.3 999.0 99.0
94 01 08 14 094 07.0 08.4 02.70 12.50 07.70 999 1014.9  02.0  03.3 999.0 99.0
94 01 08 15 090 07.4 08.8 02.70 12.50 07.40 999 1014.5  01.4  03.3 999.0 99.0
94 01 08 16 084 07.5 08.8 03.00 12.50 07.60 999 1014.2  01.2  03.3 999.0 99.0
94 01 08 17 080 07.7 09.0 02.70 12.50 07.40 999 1013.9  01.1  03.3 999.0 99.0
94 01 08 18 079 06.8 08.6 03.10 12.50 07.80 999 1013.9  00.6  03.3 999.0 99.0
94 01 08 19 999 99.0 99.0 03.00 11.10 07.50 999 1013.9  00.6  03.3 999.0 99.0
94 01 08 20 070 08.7 10.3 02.60 12.50 06.80 999 1014.1  00.3  03.2 999.0 99.0
94 01 08 21 999 99.0 99.0 02.90 11.10 07.00 999 1014.0  00.1  03.2 999.0 99.0
94 01 08 22 071 08.1 10.1 02.80 12.50 07.20 999 1014.1  00.6  03.1 999.0 99.0
94 01 08 23 999 99.0 99.0 99.00 99.00 99.00 999 1014.0  00.3  03.1 999.0 99.0
94 01 09 00 999 99.0 99.0 99.00 99.00 99.00 999 1013.5 -00.4  03.2 999.0 99.0
94 01 09 01 070 09.3 11.3 02.40 11.10 06.40 999 1013.4  00.0  03.2 999.0 99.0
94 01 09 02 066 08.8 10.4 02.20 11.10 06.00 999 1013.4 -00.6  03.1 999.0 99.0
94 01 09 03 064 08.7 10.4 02.30 11.10 06.40 999 1013.4 -00.6  03.1 999.0 99.0
94 01 09 04 055 08.8 10.8 02.40 11.10 06.70 999 1013.6 -00.7  03.2 999.0 99.0
94 01 09 05 047 10.0 12.2 02.10 11.10 06.00 999 1013.5 -00.4  03.2 999.0 99.0
94 01 09 06 049 11.9 14.1 02.40 12.50 06.10 999 1013.6 -01.3  03.2 999.0 99.0
94 01 09 07 061 10.9 13.1 02.50 05.90 05.90 999 1013.9 -01.9  03.2 999.0 99.0
94 01 09 08 044 11.5 13.9 02.50 11.10 06.10 999 1013.9 -01.3  03.2 999.0 99.0
94 01 09 09 038 10.5 12.6 02.40 06.70 05.90 999 1014.0 -02.2  03.2 999.0 99.0
94 01 09 10 999 99.0 99.0 02.60 06.70 05.90 999 1014.0 -02.1  03.1 999.0 99.0
94 01 09 11 035 11.5 14.4 02.50 06.70 05.70 999 1013.7 -02.7  03.1 999.0 99.0
94 01 09 12 038 12.2 15.0 03.00 07.70 06.10 999 1013.5 -03.3  03.1 999.0 99.0
94 01 09 13 033 12.3 15.1 03.20 07.10 06.10 999 1013.2 -02.6  03.1 999.0 99.0
94 01 09 14 035 12.2 14.5 99.00 99.00 99.00 999 1013.0 -02.6  03.1 999.0 99.0
94 01 09 15 028 11.4 13.5 99.00 99.00 99.00 999 1012.8 -03.5  03.1 999.0 99.0
94 01 09 16 040 14.0 16.9 02.80 07.10 06.10 999 1012.0 -03.6  03.1 999.0 99.0
94 01 09 17 034 13.6 15.9 03.30 08.30 06.40 999 1011.8 -03.5  03.1 999.0 99.0
94 01 09 18 040 13.5 16.8 03.70 08.30 06.60 999 1011.6 -03.7  03.1 999.0 99.0
94 01 09 19 034 13.6 16.3 03.40 08.30 06.60 999 1011.6 -04.6  03.1 999.0 99.0
94 01 09 20 034 14.6 18.1 03.90 09.10 06.80 999 1011.6 -04.4  03.1 999.0 99.0
94 01 09 21 032 14.8 18.1 04.00 08.30 06.80 999 1011.6 -05.2  03.1 999.0 99.0
94 01 09 22 026 14.4 17.1 04.30 09.10 07.00 999 1011.6 -05.0  03.1 999.0 99.0
94 01 09 23 999 99.0 99.0 03.90 09.10 06.80 999 1011.2 -04.8  03.1 999.0 99.0
94 01 10 00 031 13.9 99.0 99.00 99.00 99.00 999 1010.7 -05.1  03.1 999.0 99.0
94 01 10 01 031 12.3 15.5 99.00 99.00 99.00 999 1010.1 -04.7  03.1 999.0 99.0
94 01 10 02 031 12.7 15.2 03.70 08.30 06.70 999 1009.4 -05.1  03.1 999.0 99.0
94 01 10 03 034 13.0 15.8 99.00 99.00 99.00 999 1008.9 -05.2  03.1 999.0 99.0
94 01 10 04 038 11.5 14.1 03.90 09.10 07.00 999 1008.9 -04.4  03.0 999.0 99.0
94 01 10 05 039 12.3 14.6 03.90 09.10 07.10 999 1008.4 -04.4  03.0 999.0 99.0
94 01 10 06 044 11.9 14.2 03.80 09.10 06.90 999 1008.0 -03.9  03.0 999.0 99.0
94 01 10 07 046 13.2 15.4 03.50 09.10 06.70 999 1007.6 -03.5  02.9 999.0 99.0
94 01 10 08 050 12.3 14.8 04.00 09.10 06.90 999 1007.6 -03.2  02.9 999.0 99.0
94 01 10 09 999 99.0 99.0 03.70 08.30 06.80 999 1007.4 -03.0  03.0 999.0 99.0
94 01 10 10 067 11.2 99.0 03.60 08.30 06.50 999 1007.3 -03.3  03.0 999.0 99.0
94 01 10 11 999 99.0 99.0 03.60 07.70 06.50 999 1006.9 -02.1  03.0 999.0 99.0
94 01 10 12 080 10.6 13.9 03.40 08.30 06.50 999 1006.6 -02.2  03.0 999.0 99.0
94 01 10 13 999 99.0 99.0 03.50 09.10 06.30 999 1006.3 -02.1  03.0 999.0 99.0
94 01 10 14 067 11.1 16.5 03.60 09.10 06.70 999 1006.3 -02.6  03.1 999.0 99.0
94 01 10 15 062 13.1 16.0 03.20 08.30 06.20 999 1006.0 -03.2  03.1 999.0 99.0
94 01 10 16 056 12.9 15.1 03.40 08.30 06.50 999 1005.9 -02.6  03.1 999.0 99.0
94 01 10 17 054 12.6 15.6 03.40 07.70 06.70 999 1006.0 -02.4  03.1 999.0 99.0
94 01 10 18 054 11.6 14.2 03.40 09.10 06.80 999 1006.0 -02.9  03.1 999.0 99.0
94 01 10 19 059 11.5 13.8 03.60 09.10 06.80 999 1005.8 -02.9  03.1 999.0 99.0
94 01 10 20 051 11.2 16.2 99.00 99.00 99.00 999 1006.2 -03.0  03.1 999.0 99.0
94 01 10 21 049 09.8 12.0 03.10 08.30 06.50 999 1006.3 -03.5  03.0 999.0 99.0
94 01 10 22 056 11.1 13.7 99.00 99.00 99.00 999 1006.2 -02.6  03.0 999.0 99.0
94 01 10 23 065 09.4 11.5 03.00 08.30 06.40 999 1006.0 -03.0  03.0 999.0 99.0
94 01 11 00 040 11.2 14.4 03.20 08.30 06.30 999 1005.6 -02.9  03.0 999.0 99.0
94 01 11 01 040 11.6 13.9 03.10 08.30 06.30 999 1005.3 -03.5  03.0 999.0 99.0
94 01 11 02 040 11.0 13.8 02.90 08.30 06.30 999 1005.1 -03.9  03.1 999.0 99.0
94 01 11 03 042 11.4 16.3 03.20 08.30 06.60 999 1005.0 -03.9  03.1 999.0 99.0
94 01 11 04 049 11.1 14.8 03.30 09.10 06.80 999 1005.1 -04.2  03.1 999.0 99.0
94 01 11 05 045 10.3 12.8 03.00 07.70 06.60 999 1005.5 -04.1  03.1 999.0 99.0
94 01 11 06 045 11.2 14.6 03.20 09.10 07.10 999 1005.3 -03.7  03.1 999.0 99.0
94 01 11 07 999 99.0 99.0 03.20 10.00 06.90 999 1005.3 -03.7  03.1 999.0 99.0
94 01 11 08 063 10.8 13.3 02.90 09.10 06.60 999 1005.2 -03.8  03.1 999.0 99.0
94 01 11 09 052 10.8 13.6 03.20 08.30 06.60 999 1005.4 -03.9  03.1 999.0 99.0
94 01 11 10 043 10.2 13.3 02.90 09.10 06.50 999 1005.2 -03.4  03.0 999.0 99.0
94 01 11 11 049 10.1 12.9 03.00 08.30 06.50 999 1004.8 -03.9  03.0 999.0 99.0
94 01 11 12 035 10.7 13.3 02.80 07.10 06.30 999 1004.4 -03.7  03.1 999.0 99.0
94 01 11 13 036 09.6 12.0 03.00 08.30 06.50 999 1004.2 -03.7  03.1 999.0 99.0
94 01 11 14 031 10.1 13.1 02.90 07.70 06.30 999 1004.0 -03.9  03.1 999.0 99.0
94 01 11 15 044 11.7 14.6 03.00 08.30 06.50 999 1003.6 -03.3  03.1 999.0 99.0
94 01 11 16 031 12.2 15.5 03.20 07.70 06.50 999 1003.4 -02.9  03.1 999.0 99.0
94 01 11 17 035 11.5 14.4 03.60 08.30 06.70 999 1003.4 -02.9  03.1 999.0 99.0
94 01 11 18 035 12.1 14.8 03.50 08.30 07.00 999 1003.2 -03.1  03.1 999.0 99.0
94 01 11 19 035 12.5 15.3 03.50 09.10 07.00 999 1003.2 -02.4  03.1 999.0 99.0
94 01 11 20 047 12.6 16.0 03.50 09.10 06.80 999 1003.3 -02.7  03.2 999.0 99.0
