YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2002 01 02 12  30 15.3 20.1  5.13 11.11  7.52 999  992.4  -1.1   2.6 999.0 99.0 99.00
2002 01 02 13  33 14.4 17.5  5.77 10.00  7.87 999  992.8  -1.5   2.6 999.0 99.0 99.00
2002 01 02 14  32 14.1 17.6  5.28 11.11  7.65 999  993.0  -1.7   2.6 999.0 99.0 99.00
2002 01 02 15  31 13.7 17.1  5.13 11.11  7.71 999  992.9  -1.6   2.6 999.0 99.0 99.00
2002 01 02 16  32 13.4 16.6  6.31 12.50  8.59 999  992.9  -1.4   2.6 999.0 99.0 99.00
2002 01 02 17  39 13.5 17.5  5.78 12.50  8.15 999  993.1  -1.3   2.6 999.0 99.0 99.00
2002 01 02 18  38 12.4 15.9  5.51 11.11  8.03 999  993.5  -1.2   2.6 999.0 99.0 99.00
2002 01 02 19  42 13.0 16.3  5.53 12.50  8.03 999  993.8  -1.5   2.6 999.0 99.0 99.00
2002 01 02 20  41 13.7 18.2  5.78 12.50  7.97 999  994.2  -1.4   2.6 999.0 99.0 99.00
2002 01 02 21  37 13.1 15.9  6.47 12.50  8.60 999  994.7  -1.6   2.6 999.0 99.0 99.00
2002 01 02 22  44 12.2 14.7  5.74 12.50  7.84 999  995.1  -1.5   2.6 999.0 99.0 99.00
2002 01 02 23  37 12.2 14.5  5.87 11.11  8.20 999  995.0  -1.3   2.6 999.0 99.0 99.00
2002 01 03 00  44 13.3 15.8  5.09 12.50  7.60 999  994.9  -1.3   2.6 999.0 99.0 99.00
2002 01 03 01  42 13.1 15.5  5.97 12.50  8.37 999  994.6  -1.3   2.6 999.0 99.0 99.00
2002 01 03 02  40 12.8 15.5  5.61 12.50  8.18 999  995.0  -1.2   2.6 999.0 99.0 99.00
2002 01 03 03  34 12.5 15.3  5.73 12.50  8.28 999  995.1  -1.2   2.6 999.0 99.0 99.00
2002 01 03 04  42 12.2 14.7  5.58 12.50  8.17 999  995.3  -1.4   2.6 999.0 99.0 99.00
2002 01 03 05  42 12.5 15.0  5.61 11.11  8.24 999  995.6  -1.7   2.6 999.0 99.0 99.00
2002 01 03 06  35 12.2 14.9  5.56 12.50  8.27 999  995.8  -1.8   2.6 999.0 99.0 99.00
2002 01 03 07  42 11.7 14.3  5.61 12.50  8.49 999  995.9  -1.8   2.6 999.0 99.0 99.00
2002 01 03 08  45 11.4 14.2  5.50 12.50  8.30 999  995.7  -1.7   2.6 999.0 99.0 99.00
2002 01 03 09  44 10.4 14.2  5.00 11.11  7.95 999  995.7  -1.5   2.6 999.0 99.0 99.00
2002 01 03 10  42 10.5 13.0  4.70 11.11  7.75 999  995.5  -1.3   2.6 999.0 99.0 99.00
2002 01 03 11  44  9.7 11.9  4.76 11.11  8.03 999  995.4  -1.1   2.6 999.0 99.0 99.00
2002 01 03 12  40  9.2 11.4  4.90 11.11  8.12 999  995.0  -0.7   2.6 999.0 99.0 99.00
2002 01 03 13  46  6.4  7.9  4.50 11.11  8.04 999  994.7  -0.5   2.6 999.0 99.0 99.00
2002 01 03 14  85  5.8  7.4  4.56 12.50  8.18 999  994.5   0.0   2.6 999.0 99.0 99.00
2002 01 03 15  81  6.4  8.2  4.52 11.11  8.33 999  994.3   0.0   2.6 999.0 99.0 99.00
2002 01 03 16  80  7.3  9.0  4.42 11.11  8.50 999  994.1   1.0   2.6 999.0 99.0 99.00
2002 01 03 17  73  7.3  9.4  4.24 11.11  8.22 999  993.9   1.8   2.6 999.0 99.0 99.00
2002 01 03 18  78  7.8  9.9  4.38 11.11  8.32 999  993.9   2.1   2.6 999.0 99.0 99.00
2002 01 03 19  80 11.3 13.6  4.56 11.11  8.15 999  994.0   2.2   2.6 999.0 99.0 99.00
2002 01 03 20  74 11.8 14.6  4.43 11.11  7.68 999  994.2   2.1   2.6 999.0 99.0 99.00
2002 01 03 21  83 11.7 14.3  4.83 11.11  7.85 999  994.5   1.9   2.6 999.0 99.0 99.00
2002 01 03 22  80 13.9 16.7  4.16 11.11  7.20 999  994.7   1.8   2.6 999.0 99.0 99.00
2002 01 03 23  75 14.3 17.8  4.77 11.11  7.38 999  994.7   1.4   2.6 999.0 99.0 99.00
2002 01 04 00  74 14.8 18.0  4.81 11.11  7.20 999  994.6   1.0   2.6 999.0 99.0 99.00
2002 01 04 01  73 14.4 17.7  4.64 10.00  7.03 999  994.5   0.6   2.6 999.0 99.0 99.00
2002 01 04 02  71 15.1 18.5  5.16 10.00  7.20 999  994.5   0.4   2.6 999.0 99.0 99.00
2002 01 04 03  69 15.3 18.6  4.75 10.00  7.17 999  994.5   0.4   2.6 999.0 99.0 99.00
2002 01 04 04  72 16.2 19.9  4.87 10.00  7.11 999  994.7   0.3   2.6 999.0 99.0 99.00
2002 01 04 05  75 15.5 20.5  4.79 10.00  6.97 999  995.1   0.2   2.6 999.0 99.0 99.00
2002 01 04 06  70 15.6 19.5  5.39 10.00  7.41 999  995.6   0.1   2.6 999.0 99.0 99.00
2002 01 04 07  73 15.3 18.4  5.30 10.00  7.29 999  995.9   0.0   2.6 999.0 99.0 99.00
2002 01 04 08  70 15.0 18.9  5.06 10.00  7.36 999  996.2   0.0   2.6 999.0 99.0 99.00
2002 01 04 09  72 15.1 19.3  5.21 10.00  7.04 999  996.6   0.0   2.6 999.0 99.0 99.00
2002 01 04 10  73 14.1 17.0  4.79  9.09  6.84 999  996.9   0.0   2.6 999.0 99.0 99.00
2002 01 04 11  70 14.6 17.7  4.27  9.09  6.72 999  997.1   0.0   2.6 999.0 99.0 99.00
2002 01 04 12  70 14.3 17.5  4.11  9.09  6.52 999  997.4  -0.3   2.6 999.0 99.0 99.00
2002 01 04 13  74 13.9 16.9  4.14  9.09  6.65 999  997.5  -0.7   2.6 999.0 99.0 99.00
2002 01 04 14  65 13.5 17.0  4.47  9.09  6.73 999  997.7  -0.7   2.6 999.0 99.0 99.00
2002 01 04 15  68 13.9 16.8  4.06  9.09  6.49 999  997.7  -1.3   2.6 999.0 99.0 99.00
2002 01 04 16  65 13.4 17.0  4.05  9.09  6.71 999  997.8  -1.4   2.6 999.0 99.0 99.00
2002 01 04 17  60 14.7 18.2  4.06  8.33  6.73 999  997.8  -1.7   2.6 999.0 99.0 99.00
2002 01 04 18  64 13.0 16.5  4.35  9.09  6.90 999  997.6  -1.9   2.6 999.0 99.0 99.00
2002 01 04 19  59 13.0 16.8  4.24  9.09  6.84 999  997.4  -2.0   2.6 999.0 99.0 99.00
2002 01 04 20  51 13.1 16.1  3.98  9.09  6.46 999  997.5  -2.4   2.6 999.0 99.0 99.00
2002 01 04 21  59 12.3 16.1  3.85  9.09  6.59 999  997.8  -2.7   2.6 999.0 99.0 99.00
2002 01 04 22  57 12.5 15.1  3.86  9.09  6.67 999  997.9  -2.7   2.6 999.0 99.0 99.00
2002 01 04 23  49 12.7 16.6  3.78  9.09  6.37 999  997.5  -3.2   2.6 999.0 99.0 99.00
2002 01 05 00  54 13.0 17.3  4.31  9.09  6.76 999  996.9  -3.3   2.6 999.0 99.0 99.00
2002 01 05 01  50 13.5 17.0  4.25  9.09  6.68 999  996.5  -3.0   2.6 999.0 99.0 99.00
2002 01 05 02  48 13.7 15.9  4.00  9.09  6.49 999  996.2  -2.9   2.6 999.0 99.0 99.00
2002 01 05 03  48 13.9 16.9  4.47 10.00  6.98 999  996.1  -2.8   2.6 999.0 99.0 99.00
2002 01 05 04  48 13.7 16.3  5.00  9.09  7.35 999  996.0  -2.9   2.6 999.0 99.0 99.00
2002 01 05 05  47 15.2 18.0  4.78  9.09  7.00 999  995.7  -2.6   2.6 999.0 99.0 99.00
2002 01 05 06  46 14.3 17.8  5.16 10.00  7.52 999  995.6  -2.7   2.6 999.0 99.0 99.00
2002 01 05 07  49 14.8 18.3  5.14 10.00  7.44 999  995.2  -2.9   2.6 999.0 99.0 99.00
2002 01 05 08  48 15.6 18.8  5.17 11.11  7.33 999  994.9  -2.9   2.6 999.0 99.0 99.00
2002 01 05 09  43 16.0 19.5  5.32 10.00  7.46 999  994.7  -3.1   2.6 999.0 99.0 99.00
2002 01 05 10  39 15.0 19.2  6.02 11.11  7.94 999  994.6  -3.0   2.6 999.0 99.0 99.00
2002 01 05 11  39 16.5 20.1  6.02 11.11  7.80 999  994.3  -3.2   2.6 999.0 99.0 99.00
2002 01 05 12  39 15.9 20.2  5.63 11.11  7.39 999  993.7  -3.2   2.6 999.0 99.0 99.00
2002 01 05 13  38 17.0 22.4  5.63 11.11  7.73 999  993.4  -3.2   2.5 999.0 99.0 99.00
2002 01 05 14  34 17.0 21.7  6.21 11.11  8.07 999  993.4  -3.3   2.5 999.0 99.0 99.00
2002 01 05 15  34 17.4 22.7  6.22 11.11  8.14 999  993.5  -3.7   2.5 999.0 99.0 99.00
2002 01 05 16  28 16.8 23.4  6.56 11.11  8.20 999  993.6  -3.9   2.5 999.0 99.0 99.00
2002 01 05 17  30 16.7 20.7  5.61 12.50  7.58 999  993.4  -4.0   2.5 999.0 99.0 99.00
2002 01 05 18  27 16.9 22.0  6.20 11.11  8.03 999  993.5  -4.4   2.5 999.0 99.0 99.00
2002 01 05 19  25 15.8 20.8  6.49 11.11  8.03 999  993.7  -4.6   2.5 999.0 99.0 99.00
2002 01 05 20  31 16.4 21.3  7.16 11.11  8.69 999  993.8  -4.9   2.5 999.0 99.0 99.00
2002 01 05 21  25 16.4 21.1  5.95 12.50  7.96 999  993.8  -5.2   2.5 999.0 99.0 99.00
2002 01 05 22  29 16.7 19.9  6.42 11.11  8.53 999  993.7  -5.6   2.5 999.0 99.0 99.00
2002 01 05 23  25 15.6 20.1  6.14 11.11  7.99 999  993.5  -5.7   2.5 999.0 99.0 99.00
2002 01 06 00  18 15.3 19.2  5.54 11.11  7.66 999  993.1  -5.7   2.5 999.0 99.0 99.00
2002 01 06 01  19 15.2 19.2  6.15 11.11  8.08 999  993.2  -5.8   2.5 999.0 99.0 99.00
2002 01 06 02  15 14.8 18.4  5.50 11.11  7.69 999  993.3  -5.6   2.5 999.0 99.0 99.00
2002 01 06 03  21 15.8 20.3  6.30 11.11  8.18 999  993.3  -5.4   2.5 999.0 99.0 99.00
2002 01 06 04  12 14.3 18.5  5.45 11.11  7.66 999  993.6  -5.7   2.4 999.0 99.0 99.00
2002 01 06 05  15 14.1 17.8  5.33 11.11  7.49 999  993.7  -5.4   2.4 999.0 99.0 99.00
2002 01 06 06  11 15.2 20.3  5.54 11.11  7.65 999  993.4  -5.7   2.4 999.0 99.0 99.00
2002 01 06 07  26 15.7 20.3  5.36 11.11  7.68 999  993.2  -5.7   2.4 999.0 99.0 99.00
2002 01 06 08  18 14.3 18.5  5.12 11.11  7.50 999  993.3  -5.6   2.5 999.0 99.0 99.00
2002 01 06 09  11 14.2 18.7  5.39 11.11  7.71 999  993.1  -5.4   2.5 999.0 99.0 99.00
2002 01 06 10  12 13.1 17.6  5.41 11.11  7.64 999  993.0  -5.7   2.5 999.0 99.0 99.00
2002 01 06 11  21 14.4 19.6  5.82 11.11  7.88 999  992.7  -5.8   2.4 999.0 99.0 99.00
2002 01 06 12   0 14.1 17.1  5.32 10.00  7.63 999  992.6  -5.7   2.4 999.0 99.0 99.00
2002 01 06 13  11 14.0 17.8  4.80 10.00  7.41 999  992.3  -6.0   2.4 999.0 99.0 99.00
2002 01 06 14  18 13.4 17.4  4.20 10.00  6.95 999  992.1  -5.5   2.4 999.0 99.0 99.00
2002 01 06 15  12 13.0 16.0  4.18 10.00  6.96 999  991.9  -5.7   2.4 999.0 99.0 99.00
2002 01 06 16 358 11.5 15.2  4.52 10.00  7.26 999  991.7  -5.8   2.4 999.0 99.0 99.00
2002 01 06 17   6 11.3 15.2  4.13 10.00  6.94 999  991.4  -6.0   2.4 999.0 99.0 99.00
2002 01 06 18  20 12.3 16.3  4.14  9.09  7.09 999  990.9  -6.2   2.4 999.0 99.0 99.00
2002 01 06 19   9 13.3 17.3  4.03 10.00  6.75 999  990.8  -6.2   2.4 999.0 99.0 99.00
2002 01 06 20  12 10.8 13.7  3.96 10.00  7.13 999  990.7  -6.1   2.4 999.0 99.0 99.00
2002 01 06 21  21 10.9 14.8  4.69 10.00  7.62 999  990.6  -6.3   2.4 999.0 99.0 99.00
2002 01 06 22   9 12.3 15.4  4.02 10.00  6.93 999  990.3  -6.1   2.4 999.0 99.0 99.00
2002 01 06 23  18 11.4 14.7  3.80 10.00  6.75 999  989.9  -6.0   2.4 999.0 99.0 99.00
2002 01 07 00  17 10.4 14.1  3.68  9.09  6.72 999  989.3  -5.7   2.4 999.0 99.0 99.00
2002 01 07 01 359 11.7 14.3  3.79  9.09  6.71 999  988.4  -5.2   2.4 999.0 99.0 99.00
2002 01 07 02   9 11.4 14.1  4.08  9.09  6.87 999  987.9  -5.3   2.4 999.0 99.0 99.00
2002 01 07 03  19 10.8 13.0  3.76 10.00  6.71 999  987.7  -5.4   2.4 999.0 99.0 99.00
2002 01 07 04  13  9.9 13.1  3.61  9.09  6.75 999  987.4  -5.0   2.4 999.0 99.0 99.00
2002 01 07 05  24 11.0 13.9  4.06  9.09  6.82 999  986.8  -5.0   2.4 999.0 99.0 99.00
2002 01 07 06  15 10.9 13.4  3.94  9.09  6.72 999  986.5  -5.8   2.4 999.0 99.0 99.00
2002 01 07 07  11 11.9 14.7  3.84  9.09  6.79 999  986.1  -5.6   2.4 999.0 99.0 99.00
2002 01 07 08   4 11.2 14.9  3.68  9.09  6.55 999  986.0  -5.5   2.4 999.0 99.0 99.00
2002 01 07 09   0 11.4 15.4  3.57 10.00  6.82 999  985.8  -5.5   2.4 999.0 99.0 99.00
2002 01 07 10  15 12.6 16.0  4.14 10.00  7.10 999  985.5  -5.6   2.3 999.0 99.0 99.00
2002 01 07 11  14 11.8 14.4  4.23 11.11  7.42 999  985.4  -6.7   2.3 999.0 99.0 99.00
2002 01 07 12  20 10.9 13.9  3.98 10.00  7.07 999  984.9  -5.8   2.3 999.0 99.0 99.00
2002 01 07 13  14 12.3 15.4  3.88 10.00  6.84 999  984.3  -5.7   2.3 999.0 99.0 99.00
2002 01 07 14  17 12.2 14.4  3.80 10.00  6.78 999  984.1  -5.9   2.3 999.0 99.0 99.00
2002 01 07 15  20 12.1 15.1  4.05 10.00  6.92 999  983.8  -6.2   2.3 999.0 99.0 99.00
2002 01 07 16  22 11.7 13.9  3.75 10.00  6.69 999  983.5  -6.3   2.3 999.0 99.0 99.00
2002 01 07 17  23 11.7 15.1  3.50 10.00  6.49 999  983.3  -6.5   2.2 999.0 99.0 99.00
2002 01 07 18   9 10.7 14.5  3.63 10.00  6.63 999  983.4  -7.3   2.2 999.0 99.0 99.00
2002 01 07 19  21 10.3 14.2  3.94 10.00  7.08 999  983.4  -6.8   2.3 999.0 99.0 99.00
2002 01 07 20  24 10.9 14.8  3.77  9.09  6.84 999  983.3  -6.9   2.2 999.0 99.0 99.00
2002 01 07 21  16 11.1 14.5  3.68  9.09  6.51 999  983.2  -6.2   2.2 999.0 99.0 99.00
2002 01 07 22  26 11.3 15.4  3.53  8.33  6.51 999  983.3  -6.3   2.2 999.0 99.0 99.00
2002 01 07 23  13 10.9 13.4  3.30  9.09  6.48 999  983.1  -6.4   2.2 999.0 99.0 99.00
2002 01 08 00  19 12.2 14.9  3.32 10.00  6.40 999  982.5  -6.0   2.2 999.0 99.0 99.00
2002 01 08 01  21 12.5 16.4  3.63 10.00  6.56 999  982.1  -5.9   2.2 999.0 99.0 99.00
2002 01 08 02  17 12.2 14.8  3.74  9.09  6.54 999  982.0  -6.0   2.2 999.0 99.0 99.00
2002 01 08 03   7 12.0 15.3  3.57  8.33  6.37 999  982.0  -5.7   2.2 999.0 99.0 99.00
2002 01 08 04  15 12.6 16.1  3.74 10.00  6.68 999  982.3  -5.8   2.2 999.0 99.0 99.00
2002 01 08 05  17 12.2 15.2  3.87  9.09  6.62 999  982.5  -5.8   2.2 999.0 99.0 99.00
2002 01 08 06  15 12.6 16.9  3.83 10.00  6.69 999  982.4  -5.4   2.2 999.0 99.0 99.00
2002 01 08 07   4 12.3 17.8  3.89  9.09  6.54 999  982.4  -5.6   2.3 999.0 99.0 99.00
2002 01 08 08  26 12.9 16.3  3.83  9.09  6.61 999  982.3  -5.4   2.3 999.0 99.0 99.00
2002 01 08 09  14 12.6 16.0  3.97  9.09  6.61 999  982.6  -5.2   2.3 999.0 99.0 99.00
2002 01 08 10   8 12.4 15.5  3.90  9.09  6.55 999  983.0  -5.6   2.3 999.0 99.0 99.00
2002 01 08 11   8 12.9 15.9  3.61  9.09  6.35 999  983.3  -5.5   2.3 999.0 99.0 99.00
2002 01 08 12  17 12.7 15.8  3.98  9.09  6.62 999  983.1  -5.3   2.3 999.0 99.0 99.00
2002 01 08 13   9 12.4 16.0  3.71  9.09  6.38 999  983.1  -5.3   2.3 999.0 99.0 99.00
2002 01 08 14  10 12.7 16.0  3.67 10.00  6.40 999  983.2  -5.5   2.3 999.0 99.0 99.00
2002 01 08 15  10 12.8 16.9  3.34  9.09  5.99 999  983.2  -5.3   2.3 999.0 99.0 99.00
2002 01 08 16  12 12.2 15.4  3.87  9.09  6.44 999  983.5  -5.2   2.3 999.0 99.0 99.00
2002 01 08 17  13 13.6 17.5  3.92  9.09  6.48 999  983.9  -5.5   2.3 999.0 99.0 99.00
2002 01 08 18  16 12.7 15.4  3.58  9.09  6.31 999  984.3  -5.2   2.3 999.0 99.0 99.00
2002 01 08 19  14 13.2 16.7  3.99  9.09  6.63 999  984.7  -5.2   2.2 999.0 99.0 99.00
2002 01 08 20  23 12.4 15.8  3.75  8.33  6.39 999  984.8  -4.9   2.2 999.0 99.0 99.00
2002 01 08 21  12 15.6 19.9  4.39  9.09  6.89 999  985.6  -5.7   2.2 999.0 99.0 99.00
2002 01 08 22  19 14.0 18.2  4.71  9.09  6.89 999  985.8  -5.3   2.2 999.0 99.0 99.00
2002 01 08 23  18 14.4 18.7  4.45 10.00  6.86 999  986.3  -5.8   2.3 999.0 99.0 99.00
2002 01 09 00   9 15.5 19.1  4.16 10.00  6.72 999  986.4  -5.7   2.3 999.0 99.0 99.00
2002 01 09 01   0 15.4 18.7  4.63 10.00  6.86 999  986.7  -5.8   2.3 999.0 99.0 99.00
2002 01 09 02   1 14.6 17.5  4.63 10.00  6.88 999  987.0  -5.5   2.3 999.0 99.0 99.00
2002 01 09 03  16 14.8 19.7  4.30  8.33  6.72 999  987.3  -5.3   2.3 999.0 99.0 99.00
2002 01 09 04   7 16.1 19.7  4.64 10.00  7.12 999  987.8  -5.2   2.3 999.0 99.0 99.00
2002 01 09 05   0 15.0 20.0  4.69  9.09  7.02 999  988.3  -5.2   2.3 999.0 99.0 99.00
2002 01 09 06 356 15.6 20.4  4.40 10.00  6.73 999  988.8  -5.3   2.3 999.0 99.0 99.00
2002 01 09 07   0 14.1 17.6  4.66 10.00  7.11 999  989.5  -5.5   2.3 999.0 99.0 99.00
2002 01 09 08  13 14.6 17.4  4.54 10.00  6.92 999  989.9  -5.2   2.3 999.0 99.0 99.00
2002 01 09 09   4 13.6 17.0  4.56  9.09  6.95 999  990.5  -5.2   2.3 999.0 99.0 99.00
2002 01 09 10   9 13.2 16.7  4.07 10.00  7.01 999  990.8  -5.0   2.3 999.0 99.0 99.00
2002 01 09 11 358 14.0 16.6  4.06  9.09  6.85 999  991.3  -5.5   2.2 999.0 99.0 99.00
2002 01 09 12  14 14.1 17.0  3.77 10.00  6.48 999  991.7  -5.7   2.2 999.0 99.0 99.00
2002 01 09 13 354 14.1 17.2  3.91  9.09  6.71 999  992.0  -5.7   2.1 999.0 99.0 99.00
2002 01 09 14   6 14.2 19.0  3.83 10.00  6.44 999  992.4  -5.6   2.1 999.0 99.0 99.00
2002 01 09 15   0 13.5 17.5  3.93  9.09  6.58 999  992.7  -5.6   2.1 999.0 99.0 99.00
2002 01 09 16   0 13.4 16.6  3.98  8.33  6.48 999  993.5  -5.8   2.1 999.0 99.0 99.00
2002 01 09 17 354 13.2 17.8  3.85 10.00  6.67 999  994.0  -5.8   2.1 999.0 99.0 99.00
2002 01 09 18   0 12.5 15.6  4.07  9.09  6.75 999  994.5  -6.0   2.1 999.0 99.0 99.00
2002 01 09 19 356 11.6 14.8  3.65  8.33  6.48 999  995.2  -6.3   2.1 999.0 99.0 99.00
2002 01 09 20   0 11.7 17.0  3.63  9.09  6.51 999  996.1  -6.9   2.1 999.0 99.0 99.00
2002 01 09 21 359 12.8 15.7  3.88  9.09  6.76 999  996.6  -6.8   2.1 999.0 99.0 99.00
2002 01 09 22 356 13.2 16.3  3.81  9.09  6.72 999  997.4  -7.6   2.0 999.0 99.0 99.00
2002 01 09 23 353 12.8 17.0  3.75 10.00  6.67 999  997.7  -7.5   2.0 999.0 99.0 99.00
2002 01 10 00 356 12.6 16.3  3.81  9.09  6.38 999  998.1  -7.8   2.0 999.0 99.0 99.00
2002 01 10 01 352 12.2 15.0  3.57 10.00  6.37 999  998.4  -8.1   2.0 999.0 99.0 99.00
2002 01 10 02 359 11.3 14.4  3.85 10.00  6.86 999  998.6  -8.1   2.0 999.0 99.0 99.00
2002 01 10 03   6 10.8 13.7  3.68  9.09  6.68 999  998.9  -7.7   2.1 999.0 99.0 99.00
2002 01 10 04 334 11.4 14.8  3.44 10.00  6.35 999  999.1  -7.2   2.1 999.0 99.0 99.00
2002 01 10 05 334 11.1 14.1  3.64  9.09  6.56 999  999.5  -7.2   2.1 999.0 99.0 99.00
2002 01 10 06 350 11.1 14.1  3.47 10.00  6.57 999  999.8  -7.2   2.1 999.0 99.0 99.00
2002 01 10 07 337  9.0 11.3  3.33  9.09  6.51 999  999.7  -6.7   2.1 999.0 99.0 99.00
2002 01 10 08 336  8.3 11.2  3.23  9.09  6.73 999  999.5  -6.8   2.1 999.0 99.0 99.00
2002 01 10 09 326  8.5 11.1  2.54  9.09  5.96 999  999.5  -6.3   2.0 999.0 99.0 99.00
2002 01 10 10 317  9.0 10.9  2.87  8.33  6.00 999  999.4  -5.9   2.0 999.0 99.0 99.00
2002 01 10 11 295  9.9 12.4  2.67  9.09  5.97 999  999.4  -6.4   2.0 999.0 99.0 99.00
2002 01 10 12 327  8.1 11.9  2.57  8.33  5.84 999  999.1  -5.6   2.0 999.0 99.0 99.00
2002 01 10 13 304 11.1 13.3  2.39  8.33  5.68 999  999.1  -6.2   2.0 999.0 99.0 99.00
2002 01 10 14 328  8.3 12.1  2.36  8.33  5.66 999  999.4  -6.3   2.0 999.0 99.0 99.00
2002 01 10 15 320  6.6 10.2  2.42  7.69  5.80 999  999.6  -6.5   2.0 999.0 99.0 99.00
2002 01 10 16 352  8.5 11.0  2.13  7.69  5.59 999  999.5  -5.5   2.0 999.0 99.0 99.00
2002 01 10 17 339  8.3 11.7  2.20  7.69  5.57 999  999.4  -5.4   2.0 999.0 99.0 99.00
2002 01 10 18 344  5.7  8.3  2.10  7.69  5.48 999  999.9  -5.8   2.0 999.0 99.0 99.00
2002 01 10 19 332  4.6  7.9  1.96  7.69  5.58 999 1000.0  -5.7   2.0 999.0 99.0 99.00
2002 01 10 20 317  2.3  3.7  1.73  7.69  5.58 999 1000.1  -5.6   2.0 999.0 99.0 99.00
2002 01 10 21 276  3.3  7.0  1.88  7.69  5.82 999 1000.3  -5.1   2.0 999.0 99.0 99.00
2002 01 10 22 349  3.0  5.0  1.78  7.69  5.62 999 1000.5  -5.1   2.0 999.0 99.0 99.00
