YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
92 01 01 00 079 12.4 17.4 05.50 10.00 08.10 999 0973.2  00.0  02.7 999.0 99.0
92 01 01 01 079 13.0 18.2 05.60 09.10 08.10 999 0973.5 -00.2  02.7 999.0 99.0
92 01 01 02 078 13.2 17.0 05.40 09.10 07.70 999 0973.9 -00.3  02.7 999.0 99.0
92 01 01 03 076 12.1 17.1 05.00 09.10 07.80 999 0974.5 -00.9  02.7 999.0 99.0
92 01 01 04 070 13.2 16.4 05.00 09.10 07.70 999 0974.8 -01.3  02.7 999.0 99.0
92 01 01 05 073 13.4 18.1 04.90 16.70 08.20 999 0975.2 -01.4  02.7 999.0 99.0
92 01 01 06 072 12.8 16.7 04.70 09.10 07.70 999 0975.8 -01.0  02.7 999.0 99.0
92 01 01 07 068 12.3 16.6 04.80 10.00 08.10 999 0976.2 -01.5  02.7 999.0 99.0
92 01 01 08 071 12.2 16.3 04.60 09.10 07.60 999 0976.7 -01.1  02.7 999.0 99.0
92 01 01 09 071 11.5 15.3 04.50 09.10 07.50 999 0977.1 -00.9  02.7 999.0 99.0
92 01 01 10 071 11.6 14.8 99.00 99.00 99.00 999 0977.6 -01.6  02.7 999.0 99.0
92 01 01 11 067 10.4 15.4 04.40 09.10 07.50 999 0977.9 -01.3  02.7 999.0 99.0
92 01 01 14 068 09.9 13.2 03.80 09.10 07.10 999 0978.6 -02.0  02.7 999.0 99.0
92 01 01 15 065 10.0 12.9 04.10 09.10 07.30 999 0978.7 -01.9  02.7 999.0 99.0
92 01 01 16 067 09.2 12.3 03.80 16.70 07.60 999 0978.9 -02.0  02.7 999.0 99.0
92 01 01 17 060 08.7 11.5 04.20 14.30 07.80 999 0979.3 -02.0  02.7 999.0 99.0
92 01 01 18 062 08.5 11.5 03.80 14.30 08.30 999 0979.6 -02.2  02.7 999.0 99.0
92 01 01 19 056 08.3 11.3 03.70 14.30 07.90 999 0980.2 -02.3  02.6 999.0 99.0
92 01 01 20 053 09.2 12.2 03.70 14.30 08.10 999 0980.6 -02.4  02.7 999.0 99.0
92 01 01 21 050 07.9 10.1 03.60 14.30 08.10 999 0981.2 -02.3  02.6 999.0 99.0
92 01 01 22 058 07.6 10.0 03.40 14.30 07.80 999 0981.5 -02.3  02.6 999.0 99.0
92 01 01 23 048 07.6 09.7 03.50 14.30 08.00 999 0981.8 -02.5  02.6 999.0 99.0
92 01 02 00 030 07.0 09.1 03.30 14.30 07.70 999 0981.9 -02.6  02.6 999.0 99.0
92 01 02 01 019 06.2 08.2 03.50 14.30 07.70 999 0982.1 -02.8  02.7 999.0 99.0
92 01 02 02 031 05.6 07.4 03.40 14.30 07.80 999 0982.4 -02.2  02.6 999.0 99.0
92 01 02 03 040 06.9 09.3 99.00 99.00 99.00 999 0982.9 -02.9  02.6 999.0 99.0
92 01 02 04 035 06.9 08.4 02.70 12.50 07.00 999 0983.3 -02.8  02.6 999.0 99.0
92 01 02 05 024 06.8 08.7 02.70 12.50 07.30 999 0983.9 -03.2  02.6 999.0 99.0
92 01 02 06 032 04.8 06.7 02.80 14.30 07.50 999 0984.5 -02.7  02.6 999.0 99.0
92 01 02 07 011 05.4 07.9 02.50 14.30 07.30 999 0985.0 -02.7  02.6 999.0 99.0
92 01 02 08 013 05.3 07.5 02.50 12.50 07.40 999 0985.5 -02.2  02.6 999.0 99.0
92 01 02 09 025 05.7 07.5 02.60 12.50 07.80 999 0986.0 -02.1  02.6 999.0 99.0
92 01 02 10 358 04.5 05.8 02.40 12.50 07.50 999 0986.7 -02.8  02.6 999.0 99.0
92 01 02 11 001 07.8 09.7 02.50 12.50 07.30 999 0987.0 -03.4  02.6 999.0 99.0
92 01 02 12 011 07.0 08.7 02.40 07.70 06.90 999 0987.3 -03.3  02.6 999.0 99.0
92 01 02 13 015 07.8 09.3 02.70 14.30 07.30 999 0987.8 -03.4  02.6 999.0 99.0
92 01 02 14 358 07.6 09.8 02.50 12.50 06.40 999 0988.4 -04.2  02.6 999.0 99.0
92 01 02 15 353 06.7 09.7 02.60 14.30 06.70 999 0989.0 -03.4  02.6 999.0 99.0
92 01 02 16 350 05.4 07.6 02.50 12.50 06.80 999 0989.5 -03.2  02.6 999.0 99.0
92 01 02 17 353 05.2 07.4 02.50 14.30 06.80 999 0989.9 -04.2  02.6 999.0 99.0
92 01 02 18 323 04.6 06.5 02.50 12.50 07.00 999 0990.1 -03.2  02.6 999.0 99.0
92 01 02 19 335 04.5 06.3 02.20 12.50 06.80 999 0990.5 -03.2  02.6 999.0 99.0
92 01 02 20 339 04.1 05.8 99.00 99.00 99.00 999 0991.1 -03.8  02.6 999.0 99.0
92 01 02 21 288 02.9 04.1 02.00 12.50 06.90 999 0991.7 -03.7  02.6 999.0 99.0
92 01 02 22 322 05.3 06.5 02.00 12.50 07.40 999 0991.9 -02.9  02.6 999.0 99.0
92 01 02 23 341 08.1 10.7 01.90 12.50 07.10 999 0992.0 -03.8  02.6 999.0 99.0
92 01 03 00 318 07.2 09.2 99.00 99.00 99.00 999 0992.0 -02.5  02.7 999.0 99.0
92 01 03 01 308 07.6 09.1 01.90 12.50 06.40 999 0992.2 -02.7  02.7 999.0 99.0
92 01 03 02 306 07.4 10.1 02.00 12.50 06.30 999 0992.4 -03.1  02.7 999.0 99.0
92 01 03 03 301 06.0 07.5 02.00 12.50 06.50 999 0992.9 -03.4  02.7 999.0 99.0
92 01 03 04 312 05.0 08.2 02.00 12.50 06.50 999 0993.2 -03.3  02.7 999.0 99.0
92 01 03 05 282 04.0 06.2 02.00 12.50 06.80 999 0993.3 -03.1  02.7 999.0 99.0
92 01 03 06 255 04.9 05.9 02.20 12.50 07.50 999 0993.6 -03.7  02.6 999.0 99.0
