YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
97 01 03 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 17  37 12.3 15.0  2.91  9.09  6.15 999 1013.7  -4.3   3.1 999.0 99.0
97 01 03 18  58 12.2 16.1  2.95  7.14  5.98 999 1013.8  -3.7   3.1 999.0 99.0
97 01 03 19  46 14.0 17.5  2.97  9.09  6.16 999 1013.9  -3.4   3.1 999.0 99.0
97 01 03 20  69 14.3 18.1  3.17  9.09  6.20 999 1014.5  -4.3   3.1 999.0 99.0
97 01 03 21  52  9.9 13.2  3.12  8.33  6.57 999 1014.9  -4.4   3.1 999.0 99.0
97 01 03 22  52 12.3 16.8  3.35  9.09  6.57 999 1015.1  -4.5   3.1 999.0 99.0
97 01 03 23  53 14.0 17.4  3.12  9.09  6.53 999 1014.8  -3.5   3.1 999.0 99.0
97 01 04 00  62 14.0 16.6  3.54  8.33  6.74 999 1015.0  -4.8   3.1 999.0 99.0
97 01 04 01  65 12.6 15.9  3.56  9.09  6.76 999 1015.0  -3.9   3.1 999.0 99.0
97 01 04 02  72 12.8 16.7  3.36  8.33  6.79 999 1015.2  -4.5   3.1 999.0 99.0
97 01 04 03  60 12.9 16.7 99.00 99.00 99.00 999 1015.1  -4.3   3.1 999.0 99.0
97 01 04 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 04 05  55 12.9 16.1  3.19  7.69  6.59 999 1015.4  -3.9   3.1 999.0 99.0
97 01 04 06  48 11.5 14.4  3.22  7.69  6.51 999 1015.6  -4.7   3.1 999.0 99.0
97 01 04 07  41 13.3 17.0  2.99  8.33  6.17 999 1015.5  -3.7   3.1 999.0 99.0
97 01 04 08  55 13.6 16.7  3.17  9.09  6.28 999 1015.5  -4.2   3.1 999.0 99.0
97 01 04 09  48 12.2 17.0  3.36  8.33  6.40 999 1015.8  -4.2   3.1 999.0 99.0
97 01 04 10  49 11.6 15.6  3.25  9.09  6.56 999 1015.9  -4.2   3.1 999.0 99.0
97 01 04 11  54 12.4 16.9  3.10  9.09  6.55 999 1015.9  -4.3   3.1 999.0 99.0
97 01 04 12  69 12.6 14.9  2.99  8.33  6.54 999 1016.1  -4.3   3.1 999.0 99.0
97 01 04 13  54 11.5 15.0  3.23  8.33  6.88 999 1016.2  -4.7   3.1 999.0 99.0
97 01 04 14  48 12.6 16.0  3.27  8.33  6.69 999 1016.3  -4.5   3.1 999.0 99.0
97 01 04 15  57 11.6 15.0  3.21  8.33  6.76 999 1016.3  -4.4   2.9 999.0 99.0
97 01 04 16  60 12.9 15.6  3.00  8.33  6.56 999 1016.1  -4.6   2.9 999.0 99.0
97 01 04 17  52 10.9 14.3  2.88  8.33  6.46 999 1016.0  -4.4   2.9 999.0 99.0
97 01 04 18  59 12.1 16.9  3.12  8.33  6.70 999 1015.9  -4.2   2.9 999.0 99.0
97 01 04 19  66 11.7 16.8  3.08  8.33  6.58 999 1016.0  -4.3   2.9 999.0 99.0
97 01 04 20  60 11.6 16.3  2.79  8.33  6.23 999 1016.2  -4.5   3.1 999.0 99.0
97 01 04 21  53 10.9 14.9  3.26  8.33  6.67 999 1016.7  -4.6   3.1 999.0 99.0
97 01 04 22  58 11.1 13.7  2.96  8.33  6.54 999 1016.9  -4.2   3.2 999.0 99.0
97 01 04 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 05 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.9  -4.5   3.1 999.0 99.0
97 01 05 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.2 999.0 999.0 99.0
97 01 05 02 999 99.0 99.0  2.85  9.09  6.93 999 1016.3  -3.9   3.1 999.0 99.0
97 01 05 03 999 99.0 99.0  2.99  8.33  7.11 999 1016.5  -4.1   3.1 999.0 99.0
97 01 05 04  73 10.1 14.7  3.07 10.00  7.19 999 1016.7  -3.8   3.1 999.0 99.0
97 01 05 05  64 11.4 15.1  3.09  9.09  7.01 999 1016.9  -3.9   2.9 999.0 99.0
97 01 05 06  68 11.3 14.9  2.88  9.09  6.78 999 1017.0  -3.6   3.1 999.0 99.0
97 01 05 07  60 10.9 13.7  3.01  9.09  6.86 999 1017.2  -3.6   3.2 999.0 99.0
97 01 05 08  58 10.2 13.3  3.10 10.00  6.95 999 1017.3  -3.4   3.2 999.0 99.0
97 01 05 09  75  9.6 11.7  2.94 10.00  6.60 999 1017.6  -3.5   3.2 999.0 99.0
97 01 05 10  67  9.0 11.8  2.79 10.00  6.70 999 1017.6  -3.5   3.2 999.0 99.0
97 01 05 11  64  9.5 11.8  2.73 10.00  6.62 999 1017.6  -3.5   3.2 999.0 99.0
97 01 05 12  62 10.5 13.4  2.58 10.00  6.37 999 1017.2  -3.1   3.2 999.0 99.0
97 01 05 13  65  9.5 11.8  2.55  9.09  6.63 999 1017.3  -3.5   3.2 999.0 99.0
97 01 05 14  59  9.7 12.6  2.41  9.09  6.49 999 1017.2  -3.7   3.2 999.0 99.0
97 01 05 15  47  8.7 10.6  2.50 10.00  6.55 999 1017.0  -3.4   3.2 999.0 99.0
97 01 05 16  52  9.6 12.5  2.63 10.00  6.77 999 1016.8  -3.2   3.2 999.0 99.0
97 01 05 17  64  9.0 11.9  2.51  9.09  6.52 999 1016.5  -3.2   3.2 999.0 99.0
97 01 05 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 05 19  73  9.7 12.2  2.63 10.00  7.04 999 1017.0  -3.4   3.2 999.0 99.0
97 01 05 20  81 10.7 13.1  2.79 10.00  6.90 999 1017.1  -3.0   3.2 999.0 99.0
97 01 05 21  73  8.9 11.3  2.55 10.00  6.69 999 1017.6  -3.1   3.2 999.0 99.0
97 01 05 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 05 23  72  7.3  9.6  2.39 10.00  6.48 999 1017.5  -2.7   3.2 999.0 99.0
97 01 06 00  80  7.0  9.9  2.32 10.00  6.73 999 1017.1  -2.7   3.2 999.0 99.0
97 01 06 01  61  5.3  7.1  2.22 10.00  6.63 999 1017.0  -2.7   3.2 999.0 99.0
97 01 06 02  70  5.5  7.7  2.14 10.00  6.65 999 1016.9  -2.7   3.2 999.0 99.0
97 01 06 03  48  4.8  6.4  2.07 10.00  6.85 999 1016.9  -2.7   3.2 999.0 99.0
97 01 06 04  58  6.3  8.0  2.16 10.00  7.15 999 1016.9  -2.7   3.2 999.0 99.0
97 01 06 05  76  7.7  9.1  1.99 10.00  7.00 999 1017.1  -3.2   3.1 999.0 99.0
97 01 06 06  74  8.4 11.3  2.20 10.00  6.91 999 1017.5  -2.2   3.2 999.0 99.0
97 01 06 07  74 11.7 15.1  2.23  9.09  6.62 999 1017.7  -2.5   3.1 999.0 99.0
97 01 06 08  63 12.9 14.8  2.56  9.09  6.50 999 1017.7  -2.0   3.1 999.0 99.0
97 01 06 09  71 12.1 15.2  2.95  8.33  6.32 999 1018.5  -2.7   3.1 999.0 99.0
97 01 06 10  65 11.8 15.0  2.87  7.69  6.34 999 1018.9  -3.1   3.2 999.0 99.0
97 01 06 11  70  9.9 14.4  2.93  7.69  6.36 999 1019.7  -4.1   3.1 999.0 99.0
97 01 06 12  75 10.3 13.9  2.98  8.33  6.61 999 1020.1  -4.3   3.1 999.0 99.0
97 01 06 13  73  9.6 11.7  2.84  7.69  6.54 999 1020.2  -4.3   3.1 999.0 99.0
97 01 06 14  83  9.2 12.1  2.71  8.33  6.71 999 1020.4  -4.6   3.1 999.0 99.0
97 01 06 15  85  9.4 11.8  2.74  7.69  6.66 999 1020.7  -4.5   3.1 999.0 99.0
97 01 06 16  87  9.8 12.4  2.58  7.69  6.67 999 1020.6  -4.5   3.1 999.0 99.0
97 01 06 17  76  9.1 11.7  2.49  7.69  6.56 999 1020.7  -4.7   3.1 999.0 99.0
97 01 06 18  88  9.6 13.5  2.64  9.09  6.76 999 1020.8  -4.5   3.1 999.0 99.0
97 01 06 19  83  9.3 12.8  2.53  9.09  6.65 999 1021.4  -4.7   3.1 999.0 99.0
97 01 06 20  84 10.0 12.8  2.45  8.33  6.52 999 1021.6  -4.6   3.1 999.0 99.0
97 01 06 21  85  9.0 12.4  2.41  8.33  6.40 999 1021.9  -4.6   3.1 999.0 99.0
97 01 06 22 106  9.3 12.3  2.40  8.33  6.56 999 1022.1  -4.4   3.1 999.0 99.0
97 01 06 23 101 10.0 12.8  2.31  7.69  6.32 999 1021.9  -4.2   3.1 999.0 99.0
97 01 07 00 102  8.4 11.0  2.27  7.14  6.29 999 1021.7  -4.3   3.1 999.0 99.0
97 01 07 01  95  8.7 10.8  2.30  7.69  6.27 999 1021.2  -4.5   3.1 999.0 99.0
97 01 07 02  97  7.4 10.4  2.07  8.33  6.31 999 1020.9  -4.3   3.1 999.0 99.0
97 01 07 03  85  9.3 12.1  2.16  8.33  6.55 999 1020.7  -4.1   3.1 999.0 99.0
97 01 07 04  87  9.4 12.5  2.02  7.14  6.30 999 1020.6  -4.2   3.1 999.0 99.0
97 01 07 05  90  8.0 11.0  2.07  9.09  6.60 999 1020.7  -4.3   3.1 999.0 99.0
97 01 07 06  95  8.7 11.1  1.97  7.14  6.01 999 1020.8  -4.2   3.1 999.0 99.0
97 01 07 07  87  9.9 11.5  2.00  8.33  6.30 999 1020.6  -4.0   3.1 999.0 99.0
97 01 07 08  90  8.6 11.3  1.99  7.69  6.07 999 1020.4  -4.2   3.1 999.0 99.0
97 01 07 09  97  7.6  9.1  2.04  8.33  5.99 999 1020.2  -4.6   3.1 999.0 99.0
97 01 07 10  78  8.5 10.8  2.02  7.14  5.90 999 1020.0  -4.2   3.1 999.0 99.0
97 01 07 11  87  9.8 13.1  2.05  7.14  5.92 999 1019.3  -3.9   3.1 999.0 99.0
97 01 07 12  82  9.8 12.6  1.90  7.69  6.02 999 1018.9  -3.9   3.1 999.0 99.0
97 01 07 13  76  9.4 12.2  2.06  7.69  6.13 999 1018.5  -4.1   3.1 999.0 99.0
97 01 07 14  81  8.6 11.5  2.08  8.33  6.21 999 1017.8  -4.0   3.1 999.0 99.0
97 01 07 15  74 10.6 13.1  2.21  7.69  6.15 999 1017.0  -4.0   3.1 999.0 99.0
97 01 07 16  72 10.7 14.1  2.43  7.69  6.27 999 1016.1  -3.7   3.1 999.0 99.0
97 01 07 17  56 11.9 15.7  2.58  7.69  6.12 999 1015.2  -3.5   3.1 999.0 99.0
97 01 07 18  61 11.5 15.0  2.93  9.09  6.44 999 1014.6  -3.5   3.1 999.0 99.0
97 01 07 19  61 14.0 18.0  2.99  8.33  6.24 999 1013.9  -3.1   3.1 999.0 99.0
97 01 07 20  62 14.7 17.6  3.21  9.09  6.29 999 1013.2  -2.8   3.1 999.0 99.0
97 01 07 21  58 15.8 19.1  3.48  9.09  6.47 999 1012.4  -2.4   3.1 999.0 99.0
97 01 07 22  56 15.5 19.3  3.85 10.00  6.71 999 1011.6  -2.1   3.1 999.0 99.0
97 01 07 23  49 17.2 20.3  4.17 10.00  7.02 999 1010.6  -1.9   3.1 999.0 99.0
97 01 08 00  53 17.7 22.2  4.77 10.00  7.57 999 1009.3  -1.6   3.1 999.0 99.0
97 01 08 01  50 17.6 22.0  4.92 11.11  7.73 999 1008.2  -1.1   3.1 999.0 99.0
97 01 08 02  56 20.3 26.1  5.68 12.50  8.36 999 1006.7   -.8   3.1 999.0 99.0
97 01 08 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 08 04  57 22.5 27.8  7.51 12.50  9.39 999 1004.9   -.3   3.1 999.0 99.0
97 01 08 05  52 22.8 28.4  7.61 14.29  9.36 999 1004.1   -.3   3.1 999.0 99.0
97 01 08 06  49 23.1 29.1  8.21 12.50  9.33 999 1003.2   -.3   3.1 999.0 99.0
97 01 08 07  53 21.9 29.0  8.09 14.29  9.49 999 1002.5  -1.0   3.1 999.0 99.0
97 01 08 08  47 23.3 27.9  9.58 14.29  9.99 999 1001.4  -1.4   3.1 999.0 99.0
97 01 08 09  49 23.7 32.2  9.46 14.29  9.92 999 1000.3  -1.6   3.1 999.0 99.0
97 01 08 10  45 23.7 29.2  9.92 14.29 10.26 999  999.1  -2.0   3.1 999.0 99.0
97 01 08 11  50 22.7 31.5 99.00 99.00 99.00 999  998.2  -1.8   3.1 999.0 99.0
97 01 08 12  42 24.0 30.9 10.31 14.29 10.54 999  996.5  -2.1   3.1 999.0 99.0
97 01 08 13  46 24.2 31.1 99.00 99.00 99.00 999  995.1  -2.2   3.1 999.0 99.0
97 01 08 14  45 25.0 31.7  9.88 14.29 10.56 999  993.8  -2.2   3.0 999.0 99.0
97 01 08 15  41 25.7 32.3 10.43 14.29 10.94 999  992.2  -2.4   2.9 999.0 99.0
97 01 08 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 08 17  45 24.0 30.6 10.81 16.67 11.14 999  989.6  -1.9   2.9 999.0 99.0
97 01 08 18  45 23.6 28.2 10.78 14.29 10.97 999  988.7 999.0   2.9 999.0 99.0
97 01 08 19  42 23.6 29.1 10.79 14.29 10.82 999  987.6  -2.1   2.9 999.0 99.0
97 01 08 20  45 23.9 31.3 10.60 14.29 10.79 999  986.6  -2.3   2.9 999.0 99.0
97 01 08 21  44 23.9 29.9  9.94 14.29 10.33 999  986.0  -2.3   2.9 999.0 99.0
97 01 08 22  38 21.9 27.1  9.84 14.29 10.08 999  985.3  -2.2   2.9 999.0 99.0
97 01 08 23  42 20.8 27.2 10.96 14.29 10.91 999  984.2  -1.9   2.9 999.0 99.0
97 01 09 00 999 99.0 99.0 99.00 99.00 99.00 999  983.2  -2.0   2.9 999.0 99.0
97 01 09 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 02 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 03  50 19.4 23.5 10.46 14.29 10.83 999  981.7  -1.9   2.8 999.0 99.0
97 01 09 04  52 20.1 25.2  9.88 14.29 10.80 999  981.8  -1.6   2.8 999.0 99.0
97 01 09 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 06  49 18.2 22.9  9.46 14.29 10.42 999  981.7  -1.1   2.9 999.0 99.0
97 01 09 07  52 17.7 21.5  8.46 12.50  9.96 999  981.7  -1.1   2.9 999.0 99.0
97 01 09 08  47 18.4 22.3  7.50 12.50  9.75 999  981.4  -1.1   2.9 999.0 99.0
97 01 09 09  46 16.3 21.0  7.73 12.50  9.54 999  981.8   -.7   2.9 999.0 99.0
97 01 09 10  45 17.6 21.1  8.07 12.50  9.96 999  981.6   -.7   2.9 999.0 99.0
97 01 09 11  40 17.1 20.5  7.20 12.50  9.26 999  981.9   -.6   2.8 999.0 99.0
97 01 09 12  43 15.1 18.3  6.52 12.50  8.87 999  982.1   -.5   2.8 999.0 99.0
97 01 09 13  38 14.9 18.1  6.94 12.50  8.98 999  982.0   -.3   2.8 999.0 99.0
97 01 09 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 16  42 14.6 18.7  5.81 12.50  8.73 999  982.1    .3   2.8 999.0 99.0
97 01 09 17  40 15.3 19.2  6.20 12.50  8.86 999  982.2    .4   2.8 999.0 99.0
97 01 09 18 999 99.0 99.0 99.00 99.00 99.00 999  982.4    .5   2.8 999.0 99.0
97 01 09 19  45 14.8 18.3  5.44 11.11  8.63 999  982.8    .5   2.8 999.0 99.0
97 01 09 20  44 14.1 17.2 99.00 99.00 99.00 999  983.1    .5   2.8 999.0 99.0
97 01 09 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 22 999 99.0 99.0 99.00 99.00 99.00 999  983.4    .5   2.8 999.0 99.0
97 01 09 23  39 13.3 16.4  5.41 12.50  8.42 999  983.4    .5   2.8 999.0 99.0
97 01 10 00  37 13.9 17.3  5.69 12.50  8.55 999  983.1    .6   2.8 999.0 99.0
97 01 10 01  42 14.6 17.7  5.25 11.11  8.11 999  982.7    .8   2.8 999.0 99.0
97 01 10 02  38 14.1 17.2  4.98 12.50  7.85 999  982.8    .9   2.8 999.0 99.0
97 01 10 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 10 04  41 14.1 17.4  4.94 12.50  8.18 999  983.1    .7   2.8 999.0 99.0
97 01 10 05  37 13.1 15.6  4.33 11.11  7.52 999  983.3    .4   2.8 999.0 99.0
97 01 10 06  49 14.0 16.8  4.44 12.50  8.15 999  983.2    .5   2.8 999.0 99.0
97 01 10 07  47 13.4 16.1  4.88 12.50  8.08 999  983.2    .2   2.8 999.0 99.0
97 01 10 08  45 12.8 15.5  5.14 12.50  8.34 999  983.0    .3   2.8 999.0 99.0
97 01 10 09  34 13.5 15.9  4.58 12.50  8.01 999  982.8    .3   2.8 999.0 99.0
97 01 10 10  33 13.8 16.3  4.88 12.50  8.04 999  982.7    .0   2.8 999.0 99.0
97 01 10 11  31 13.4 16.8  5.05 12.50  8.13 999  982.7   -.2   2.8 999.0 99.0
97 01 10 12  26 14.1 16.7  4.76 11.11  7.86 999  982.4    .1   2.8 999.0 99.0
97 01 10 13  32 13.9 16.6  5.23 12.50  8.15 999  982.3   -.2   2.8 999.0 99.0
97 01 10 14  36 13.4 16.4  4.73 11.11  7.82 999  982.3   -.3   2.8 999.0 99.0
97 01 10 15  39 13.5 16.1  4.40 11.11  7.72 999  982.3   -.5   2.8 999.0 99.0
97 01 10 16  35 13.2 15.7  4.42 11.11  7.71 999  982.2   -.7   2.8 999.0 99.0
97 01 10 17  32 13.6 16.5  4.25 11.11  7.68 999  982.2   -.7   2.8 999.0 99.0
97 01 10 18  41 13.5 16.6  4.19 11.11  7.54 999  982.5   -.4   2.8 999.0 99.0
97 01 10 19  44 13.5 15.4  4.03 11.11  7.62 999  983.3   -.9   2.8 999.0 99.0
97 01 10 20  33 13.0 15.1  4.28 11.11  7.48 999  983.6   -.8   2.8 999.0 99.0
97 01 10 21  37 13.3 15.7  4.25 11.11  7.53 999  984.3  -1.1   2.8 999.0 99.0
97 01 10 22  30 12.8 99.0 99.00 99.00 99.00 999  984.7  -1.4 999.0 999.0 99.0
97 01 10 23  35 11.7 15.0 99.00 99.00 99.00 999  985.0  -1.8   2.8 999.0 99.0
97 01 11 00  31 11.6 15.0 99.00 99.00 99.00 999  985.0  -2.0   2.8 999.0 99.0
97 01 11 01  25 11.9 14.4 99.00 99.00 99.00 999  984.8  -2.2   2.8 999.0 99.0
97 01 11 02  20 11.9 15.2 99.00 99.00 99.00 999  984.7  -1.9   2.8 999.0 99.0
97 01 11 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 11 04  20 11.9 14.4  3.90 11.11  7.53 999  985.6  -2.0   2.8 999.0 99.0
97 01 11 05  22 11.7 14.5  4.40 11.11  7.85 999  985.8  -2.2   2.8 999.0 99.0
97 01 11 06  31 11.6 13.8  4.18 11.11  7.67 999  986.3  -2.3   2.8 999.0 99.0
97 01 11 07  36 10.8 13.2  4.06 12.50  7.95 999  986.4  -2.1   2.8 999.0 99.0
97 01 11 08  25 11.1 14.3  3.92 12.50  7.59 999  986.6  -1.9   2.8 999.0 99.0
97 01 11 09  26 11.1 13.9  4.15 11.11  7.96 999  986.8  -2.2   2.8 999.0 99.0
97 01 11 10  37 10.9 14.4  4.20 12.50  8.09 999  987.0  -2.1   2.8 999.0 99.0
97 01 11 11  18 12.7 14.8  4.14 12.50  7.87 999  987.0  -1.9   2.8 999.0 99.0
97 01 11 12  15 11.0 13.6  4.13 11.11  7.96 999  987.0  -1.7   2.8 999.0 99.0
97 01 11 13  24 12.0 14.5  4.32 12.50  8.02 999  987.2  -1.7   2.8 999.0 99.0
97 01 11 14  26 11.5 13.8  4.09 11.11  7.99 999  987.2  -1.9   2.8 999.0 99.0
97 01 11 15  21 12.3 15.0  3.81 11.11  7.50 999  987.1  -1.8   2.8 999.0 99.0
97 01 11 16  23 13.2 16.6  3.84 11.11  7.50 999  987.0  -1.9   2.8 999.0 99.0
97 01 11 17  23 12.7 15.8  3.99 11.11  7.77 999  987.0  -1.8   2.8 999.0 99.0
97 01 11 18  25 12.2 15.2  4.05 10.00  7.48 999  987.0  -1.6   2.8 999.0 99.0
97 01 11 19  24 12.2 15.4  3.89 11.11  7.45 999  987.2  -1.5   2.8 999.0 99.0
97 01 11 20  22 13.3 15.4  3.73 11.11  7.31 999  987.3  -1.7   2.8 999.0 99.0
