YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
88 01 03 21 075 02.3 04.0 04.70 11.10 08.90 999 0984.7  00.5  02.4 999.0 99.0
88 01 03 22 028 01.4 02.3 04.50 11.10 08.60 999 0984.0  00.5  02.5 999.0 99.0
88 01 04 00 264 05.7 07.3 04.60 11.10 09.10 999 0982.1  00.1  02.5 999.0 99.0
88 01 04 01 258 04.6 05.8 04.30 11.10 08.90 999 0981.6  00.0  02.5 999.0 99.0
88 01 04 02 241 05.2 06.9 04.90 12.50 09.70 999 0981.4  00.0  02.5 999.0 99.0
88 01 04 03 217 05.3 07.3 04.00 12.50 09.00 999 0981.3  00.0  02.5 999.0 99.0
88 01 04 04 216 07.4 09.0 04.00 11.10 08.80 999 0981.3  00.0  02.5 999.0 99.0
88 01 04 05 237 12.3 14.7 03.70 11.10 08.90 999 0981.4 -01.5  02.4 999.0 99.0
88 01 04 06 225 08.5 10.0 04.20 11.10 08.80 999 0982.1 -00.8  02.5 999.0 99.0
88 01 04 07 211 10.5 14.3 03.60 11.10 08.30 999 0982.3 -00.3  02.5 999.0 99.0
88 01 04 08 203 11.8 14.9 04.10 11.10 08.10 999 0982.5 -00.4  02.5 999.0 99.0
88 01 04 09 188 12.3 15.1 04.20 11.10 08.20 999 0982.5  00.1  02.5 999.0 99.0
88 01 04 10 185 12.6 15.5 04.60 11.10 08.50 999 0982.8 -01.3  02.5 999.0 99.0
88 01 04 11 195 13.1 16.4 05.10 12.50 08.40 999 0983.2 -01.5  02.5 999.0 99.0
88 01 04 12 193 14.4 17.3 04.70 12.50 08.30 999 0983.2  00.1  02.5 999.0 99.0
88 01 04 13 186 12.0 15.1 05.40 12.50 08.80 999 0983.8 -01.0  02.5 999.0 99.0
88 01 04 14 207 09.9 13.8 05.70 12.50 09.60 999 0984.6 -01.1  02.5 999.0 99.0
88 01 04 15 219 11.3 14.2 06.00 14.30 09.70 999 0984.8 -00.3  02.5 999.0 99.0
88 01 04 16 215 10.9 13.5 05.80 14.30 09.50 999 0985.5  00.0  02.4 999.0 99.0
88 01 04 17 219 11.7 14.3 05.30 14.30 09.50 999 0986.0  00.1  02.4 999.0 99.0
88 01 04 18 224 09.5 11.7 05.60 12.50 09.50 999 0986.7 -00.3  02.4 999.0 99.0
88 01 04 19 211 09.0 11.0 05.40 12.50 09.40 999 0987.5 -00.4  02.4 999.0 99.0
88 01 04 21 214 08.7 10.8 05.80 12.50 09.50 999 0989.0 -00.4  02.4 999.0 99.0
88 01 04 22 208 08.5 10.8 05.30 12.50 09.40 999 0989.9 -01.1  02.4 999.0 99.0
88 01 04 23 229 09.8 13.1 05.10 12.50 09.00 999 0990.2 -01.4  02.5 999.0 99.0
88 01 05 00 202 12.3 15.9 06.20 12.50 09.70 999 0990.8 -02.7  02.5 999.0 99.0
88 01 05 01 209 09.9 12.3 05.20 11.10 08.90 999 0991.1 -01.2  02.5 999.0 99.0
88 01 05 02 204 08.8 11.4 05.30 12.50 09.10 999 0991.5 -00.7  02.5 999.0 99.0
88 01 05 03 208 10.2 12.5 04.80 12.50 08.80 999 0992.0 -01.0  02.5 999.0 99.0
88 01 05 04 190 14.0 16.3 04.60 12.50 08.70 999 0992.4 -01.6  02.5 999.0 99.0
88 01 05 05 180 07.5 10.2 04.60 12.50 08.70 999 0993.0 -01.8  02.4 999.0 99.0
88 01 05 06 174 12.3 16.1 04.10 12.50 08.50 999 0993.2 -03.0  02.4 999.0 99.0
88 01 05 07 173 07.7 09.5 03.80 11.10 08.30 999 0993.5 -01.9  02.4 999.0 99.0
88 01 05 08 160 08.3 10.1 03.70 11.10 08.30 999 0993.3 -01.3  02.4 999.0 99.0
88 01 05 09 174 09.2 11.1 03.70 12.50 08.20 999 0993.5 -00.8  02.4 999.0 99.0
88 01 05 10 175 09.7 11.9 03.40 11.10 07.80 999 0993.6 -00.7  02.4 999.0 99.0
88 01 05 11 173 07.8 09.3 03.40 12.50 08.10 999 0993.9 -00.9  02.4 999.0 99.0
88 01 05 12 185 08.4 10.9 03.30 12.50 07.90 999 0993.9 -01.0  02.5 999.0 99.0
88 01 05 13 184 07.8 09.8 03.10 11.10 07.70 999 0993.7 -01.7  02.4 999.0 99.0
88 01 05 14 147 09.3 11.5 03.30 11.10 07.50 999 0993.1 -02.0  02.4 999.0 99.0
88 01 05 15 156 09.3 11.2 03.40 11.10 07.80 999 0992.7 -01.2  02.4 999.0 99.0
88 01 05 16 170 07.1 09.0 03.30 11.10 08.00 999 0992.9 -02.6  02.4 999.0 99.0
88 01 05 17 173 09.9 11.8 03.40 12.50 08.40 999 0992.3 -02.4  02.4 999.0 99.0
88 01 05 18 190 09.9 12.4 03.40 11.10 08.60 999 0991.8 -02.6  02.4 999.0 99.0
88 01 05 19 165 07.5 09.3 03.30 11.10 08.50 999 0991.5 -01.7  02.4 999.0 99.0
88 01 05 20 132 05.4 06.6 03.60 11.10 08.70 999 0991.1 -02.0  02.4 999.0 99.0
88 01 05 21 170 08.0 09.6 03.10 11.10 08.10 999 0990.8 -01.1  02.4 999.0 99.0
88 01 05 22 149 07.5 09.0 03.20 11.10 08.50 999 0990.6 -01.7  02.4 999.0 99.0
88 01 05 23 154 10.2 12.2 03.50 12.50 08.10 999 0990.1 -00.4  02.4 999.0 99.0
88 01 06 00 153 08.8 12.1 03.40 12.50 08.00 999 0989.8 -00.8  02.4 999.0 99.0
88 01 06 01 149 07.0 09.7 03.50 11.10 08.00 999 0989.5 -00.9  02.4 999.0 99.0
88 01 06 02 145 07.7 09.3 03.30 12.50 07.60 999 0989.3 -01.9  02.4 999.0 99.0
88 01 06 03 145 08.8 11.3 03.20 10.00 07.70 999 0989.0 -00.3  02.4 999.0 99.0
88 01 06 04 170 03.1 04.8 03.20 11.10 07.90 999 0989.4 -01.2  02.4 999.0 99.0
88 01 06 05 125 08.4 09.9 03.20 12.50 07.70 999 0989.2  00.1  02.4 999.0 99.0
88 01 06 06 092 07.6 09.5 03.10 11.10 07.40 999 0989.2 -01.1  02.4 999.0 99.0
88 01 06 07 086 08.8 11.4 03.50 12.50 08.40 999 0988.8 -00.2  02.4 999.0 99.0
88 01 06 08 111 09.7 12.1 03.20 12.50 07.90 999 0989.1  00.8  02.4 999.0 99.0
88 01 06 09 107 10.3 12.7 03.30 12.50 08.00 999 0989.4  00.8  02.4 999.0 99.0
88 01 06 10 091 08.5 12.5 03.30 12.50 07.70 999 0989.8  00.0  02.4 999.0 99.0
88 01 06 11 069 08.0 10.2 03.20 12.50 07.50 999 0990.0  00.2  02.4 999.0 99.0
88 01 06 12 083 06.0 09.5 03.00 12.50 07.70 999 0990.3  00.2  02.4 999.0 99.0
88 01 06 13 090 09.3 11.2 03.10 12.50 07.50 999 0990.1  00.9  02.4 999.0 99.0
88 01 06 14 069 11.0 12.9 02.90 10.00 07.20 999 0990.2  00.5  02.4 999.0 99.0
88 01 06 15 073 08.6 10.9 02.90 12.50 07.10 999 0990.4  00.2  02.4 999.0 99.0
88 01 06 16 034 09.4 11.2 02.60 12.50 06.70 999 0990.2  00.5  02.4 999.0 99.0
88 01 06 17 038 08.7 10.4 02.50 07.70 06.40 999 0990.3  00.3  02.4 999.0 99.0
88 01 06 18 055 10.6 13.5 02.80 09.10 07.10 999 0990.1  00.1  02.4 999.0 99.0
88 01 06 19 015 07.8 09.7 02.70 09.10 06.90 999 0990.1  00.1  02.4 999.0 99.0
88 01 06 20 017 10.4 12.8 02.60 10.00 06.90 999 0989.9  00.8  02.4 999.0 99.0
88 01 06 21 025 10.6 13.1 02.80 11.10 07.20 999 0989.6  00.8  02.4 999.0 99.0
88 01 06 22 018 11.8 14.6 02.70 09.10 06.60 999 0989.3  00.8  02.4 999.0 99.0
88 01 06 23 004 12.7 15.2 02.80 10.00 06.60 999 0988.5  00.5  02.4 999.0 99.0
88 01 07 00 360 13.2 16.6 02.90 10.00 06.40 999 0987.3  00.4  02.4 999.0 99.0
88 01 07 01 360 13.5 15.8 03.00 06.20 06.40 999 0986.7  00.2  02.4 999.0 99.0
88 01 07 02 349 13.9 17.0 03.30 07.10 06.60 999 0985.6 -00.2  02.4 999.0 99.0
88 01 07 03 348 13.9 17.1 03.40 07.70 06.70 999 0984.8  00.0  02.4 999.0 99.0
88 01 07 04 345 13.4 16.2 03.40 08.30 06.70 999 0984.4  00.2  02.4 999.0 99.0
88 01 07 05 338 13.0 15.8 03.60 08.30 06.90 999 0983.9  00.4  02.4 999.0 99.0
88 01 07 06 334 12.5 15.0 03.80 08.30 07.10 999 0983.4  00.5  02.4 999.0 99.0
88 01 07 07 337 10.7 12.9 99.00 99.00 99.00 999 0983.1  00.9  02.4 999.0 99.0
88 01 07 08 332 10.3 13.1 03.40 10.00 07.00 999 0983.1  00.9  02.4 999.0 99.0
88 01 07 09 325 09.2 10.8 03.40 09.10 07.00 999 0982.9  00.9  02.4 999.0 99.0
88 01 07 10 327 08.6 10.5 03.30 09.10 07.40 999 0982.8  01.3  02.4 999.0 99.0
88 01 07 11 328 07.9 09.3 03.40 09.10 07.50 999 0982.8  01.5  02.4 999.0 99.0
88 01 07 12 337 06.4 07.8 02.90 09.10 07.20 999 0982.7  01.3  02.4 999.0 99.0
88 01 07 13 007 03.4 04.3 02.80 09.10 06.90 999 0982.9  01.3  02.4 999.0 99.0
88 01 07 14 088 03.8 04.5 02.90 09.10 07.30 999 0983.0  01.6  02.4 999.0 99.0
88 01 07 15 081 03.1 03.9 02.90 10.00 07.50 999 0983.2  01.6  02.4 999.0 99.0
88 01 07 16 059 04.7 05.6 02.60 09.10 07.20 999 0983.1  01.3  02.4 999.0 99.0
88 01 07 17 059 04.3 05.2 02.80 09.10 07.20 999 0983.7  01.6  02.4 999.0 99.0
88 01 07 18 051 07.5 09.0 02.90 09.10 07.40 999 0984.0  01.8  02.4 999.0 99.0
88 01 07 19 062 07.2 99.0 99.00 99.00 99.00 999 0984.4  01.2 999.0 999.0 99.0
88 01 07 20 051 06.3 07.3 03.00 09.10 07.40 999 0984.5  02.0  02.4 999.0 99.0
88 01 07 21 059 06.0 07.6 02.70 09.10 07.20 999 0984.9  01.7  02.4 999.0 99.0
88 01 07 22 052 06.9 08.0 02.90 09.10 07.60 999 0985.3  02.0  02.4 999.0 99.0
88 01 07 23 040 06.0 07.8 02.60 10.00 07.40 999 0985.5  01.6  02.4 999.0 99.0
88 01 08 00 019 06.6 07.8 02.50 10.00 07.50 999 0985.2  01.9  02.4 999.0 99.0
88 01 08 01 036 08.8 10.7 02.90 10.00 07.90 999 0984.9  02.1  02.4 999.0 99.0
88 01 08 02 030 08.9 10.8 02.70 09.10 07.40 999 0984.7  01.7  02.4 999.0 99.0
88 01 08 03 089 05.7 07.4 03.00 09.10 07.60 999 0985.1  01.6  02.4 999.0 99.0
88 01 08 04 082 07.1 09.6 02.70 10.00 07.60 999 0985.4  01.7  02.4 999.0 99.0
88 01 08 05 078 05.1 06.5 02.50 09.10 07.00 999 0985.8  01.7  02.4 999.0 99.0
88 01 08 06 052 07.1 08.8 02.70 10.00 07.40 999 0985.6  02.3  02.4 999.0 99.0
88 01 08 07 068 06.9 08.1 02.60 08.30 07.10 999 0986.0  02.1  02.4 999.0 99.0
88 01 08 09 074 07.3 09.0 02.50 08.30 06.90 999 0985.8  01.3  02.4 999.0 99.0
88 01 08 10 042 06.6 08.1 02.60 09.10 07.10 999 0985.8  01.7  02.4 999.0 99.0
88 01 08 11 038 06.9 08.3 02.50 08.30 07.20 999 0985.6  02.1  02.4 999.0 99.0
88 01 08 12 028 07.6 09.1 02.50 09.10 07.00 999 0985.3  02.3  02.4 999.0 99.0
88 01 08 13 014 08.4 09.8 02.50 09.10 07.20 999 0984.9  01.2  02.4 999.0 99.0
88 01 08 14 355 09.0 10.3 02.50 09.10 07.20 999 0984.1  00.9  02.4 999.0 99.0
88 01 08 15 356 09.6 11.8 02.50 09.10 07.00 999 0983.6  00.9  02.4 999.0 99.0
88 01 08 16 358 10.7 12.6 02.70 08.30 07.00 999 0983.0  00.9  02.4 999.0 99.0
88 01 08 17 358 08.5 10.2 02.70 08.30 06.90 999 0982.8  00.7  02.4 999.0 99.0
88 01 08 18 057 07.1 08.9 02.70 09.10 06.90 999 0982.7  02.0  02.4 999.0 99.0
88 01 08 19 031 07.9 09.3 02.80 10.00 06.70 999 0982.8  02.5  02.4 999.0 99.0
88 01 08 20 035 09.0 10.8 02.60 10.00 06.50 999 0982.9  00.9  02.4 999.0 99.0
88 01 08 21 022 09.8 12.1 02.80 10.00 06.60 999 0982.5  01.3  02.4 999.0 99.0
88 01 08 22 056 07.3 10.1 02.60 07.70 06.50 999 0982.7  01.7  02.4 999.0 99.0
88 01 08 23 065 08.5 10.2 02.50 08.30 06.30 999 0982.9  02.1  02.4 999.0 99.0
88 01 09 00 075 08.9 11.0 02.70 08.30 06.60 999 0983.1  02.0  02.4 999.0 99.0
88 01 09 01 078 06.1 07.5 03.10 08.30 07.10 999 0983.5  01.6  02.4 999.0 99.0
88 01 09 02 058 07.2 09.3 02.50 09.10 06.70 999 0983.9  01.7  02.4 999.0 99.0
88 01 09 03 048 08.0 09.8 02.80 08.30 07.20 999 0984.2  02.0  02.4 999.0 99.0
88 01 09 04 039 09.0 10.5 02.90 09.10 07.20 999 0984.6  02.1  02.4 999.0 99.0
88 01 09 05 019 07.7 08.9 02.70 09.10 06.90 999 0984.6  02.1  02.4 999.0 99.0
88 01 09 06 002 07.9 09.0 02.40 08.30 06.80 999 0984.8  02.1  02.4 999.0 99.0
88 01 09 07 343 07.6 09.4 02.60 08.30 06.80 999 0984.4  01.6  02.4 999.0 99.0
88 01 09 08 338 09.9 12.2 02.30 08.30 06.50 999 0984.0  01.6  02.4 999.0 99.0
88 01 09 09 329 09.3 10.9 99.00 99.00 99.00 999 0983.6  00.8  02.4 999.0 99.0
88 01 09 10 331 10.9 12.5 02.20 09.10 06.10 999 0982.8  01.2  02.4 999.0 99.0
88 01 09 12 354 07.7 09.7 02.30 08.30 06.10 999 0982.6  01.6  02.4 999.0 99.0
88 01 09 13 026 06.5 08.0 02.40 08.30 06.40 999 0982.7  01.7  02.4 999.0 99.0
88 01 09 14 031 04.7 06.1 02.10 08.30 06.30 999 0982.7  01.7  02.4 999.0 99.0
88 01 09 15 018 05.9 07.1 02.20 08.30 06.50 999 0982.8  01.7  02.4 999.0 99.0
88 01 09 16 004 04.0 04.8 02.20 08.30 06.70 999 0982.9  02.0  02.4 999.0 99.0
88 01 09 17 360 01.6 02.4 02.20 08.30 06.70 999 0983.0  01.6  02.4 999.0 99.0
88 01 09 18 304 01.5 03.0 02.30 07.70 06.90 999 0982.9  01.2  02.4 999.0 99.0
88 01 09 19 315 01.1 02.2 02.40 10.00 07.00 999 0983.2  01.3  02.4 999.0 99.0
88 01 09 20 159 01.3 01.8 02.60 10.00 07.00 999 0983.8  01.6  02.4 999.0 99.0
88 01 09 21 103 01.5 02.2 02.50 07.70 07.00 999 0984.3  00.8  02.3 999.0 99.0
88 01 09 22 167 02.9 03.5 02.60 09.10 06.90 999 0984.7  00.8  02.4 999.0 99.0
88 01 09 23 167 03.4 05.8 03.00 10.00 07.70 999 0984.9  01.4  02.4 999.0 99.0
88 01 10 00 185 04.8 06.0 02.70 09.10 07.20 999 0984.9  01.7  02.4 999.0 99.0
88 01 10 01 158 05.1 06.0 02.60 09.10 07.40 999 0984.9  01.7  02.4 999.0 99.0
88 01 10 02 169 06.2 07.1 02.50 09.10 07.30 999 0984.9  02.0  02.4 999.0 99.0
88 01 10 03 188 05.6 06.7 02.80 10.00 07.50 999 0985.3  01.6  02.4 999.0 99.0
88 01 10 04 217 05.8 07.0 02.50 09.10 07.30 999 0985.7  01.2  02.4 999.0 99.0
88 01 10 05 204 06.3 07.3 02.50 09.10 07.10 999 0986.0  01.6  02.4 999.0 99.0
88 01 10 06 201 06.7 08.5 02.20 09.10 06.90 999 0986.0  00.5  02.4 999.0 99.0
88 01 10 07 178 08.8 10.3 02.20 08.30 06.80 999 0986.0  00.8  02.4 999.0 99.0
88 01 10 08 163 08.5 10.7 02.40 09.10 06.60 999 0985.9  01.2  02.4 999.0 99.0
88 01 10 09 168 10.7 12.5 02.30 08.30 06.50 999 0985.5  01.0  02.4 999.0 99.0
88 01 10 10 140 10.2 11.6 02.30 08.30 06.00 999 0985.1  00.9  02.4 999.0 99.0
88 01 10 11 138 12.2 14.6 02.20 07.70 06.00 999 0984.4  01.3  02.4 999.0 99.0
88 01 10 12 131 14.3 17.3 02.30 07.70 05.70 999 0983.5  01.5  02.4 999.0 99.0
88 01 10 13 128 14.9 18.5 02.40 05.90 05.50 999 0982.1  01.6  02.4 999.0 99.0
88 01 10 14 125 16.5 19.6 03.00 06.70 05.90 999 0981.4  01.6  02.4 999.0 99.0
88 01 10 15 127 15.9 19.3 03.20 06.70 05.90 999 0980.9  01.1  02.4 999.0 99.0
88 01 10 17 115 17.7 22.5 03.60 07.70 06.20 999 0978.6  01.3  02.4 999.0 99.0
88 01 10 18 114 17.7 20.6 04.60 08.30 06.60 999 0978.0  01.3  02.4 999.0 99.0
88 01 10 19 112 18.3 22.9 04.60 09.10 06.90 999 0977.3  01.2  02.4 999.0 99.0
88 01 10 20 115 16.9 21.3 04.80 09.10 07.10 999 0976.9  01.5  02.4 999.0 99.0
88 01 10 21 999 99.0 99.0 04.50 09.10 07.20 999 0976.2  01.3  02.4 999.0 99.0
88 01 10 22 108 17.8 22.1 05.40 10.00 07.60 999 0975.9  01.8  02.4 999.0 99.0
88 01 10 23 109 18.8 22.9 05.70 10.00 08.00 999 0975.7  01.7  02.4 999.0 99.0
88 01 11 00 109 16.9 22.9 05.20 11.10 07.80 999 0975.5  01.6  02.4 999.0 99.0
88 01 11 01 105 16.9 20.0 05.80 11.10 08.40 999 0974.6  01.3  02.4 999.0 99.0
88 01 11 02 104 16.7 21.6 05.90 11.10 08.30 999 0974.0  01.7  02.4 999.0 99.0
88 01 11 03 099 18.1 22.9 05.90 11.10 08.10 999 0973.4  01.6  02.4 999.0 99.0
88 01 11 04 097 16.4 20.6 05.50 11.10 08.00 999 0973.3  01.4  02.4 999.0 99.0
88 01 11 06 095 15.6 19.0 99.00 99.00 99.00 999 0972.5  01.7  02.4 999.0 99.0
88 01 11 07 097 16.1 19.5 05.30 11.10 07.90 999 0972.1  01.7  02.4 999.0 99.0
88 01 11 08 099 15.6 18.3 06.00 11.10 08.60 999 0971.8  01.7  02.4 999.0 99.0
88 01 11 09 098 16.7 20.5 06.30 11.10 08.40 999 0971.5  02.1  02.4 999.0 99.0
88 01 11 10 095 15.6 18.4 06.10 12.50 08.50 999 0971.4  02.1  02.4 999.0 99.0
88 01 11 11 093 16.1 19.8 06.20 12.50 08.70 999 0971.2  02.0  02.4 999.0 99.0
88 01 11 12 089 15.8 19.4 05.90 12.50 08.80 999 0971.0  01.7  02.4 999.0 99.0
88 01 11 13 088 15.8 19.2 06.50 11.10 08.80 999 0970.6  01.7  02.4 999.0 99.0
88 01 11 14 089 15.7 20.0 06.00 12.50 08.70 999 0970.5  01.9  02.4 999.0 99.0
88 01 11 15 087 15.5 19.3 06.50 12.50 09.10 999 0970.2  01.7  02.4 999.0 99.0
88 01 11 16 086 14.1 17.2 05.90 12.50 08.60 999 0970.1  01.6  02.4 999.0 99.0
88 01 11 17 086 15.1 18.9 05.90 12.50 08.70 999 0969.7  01.7  02.4 999.0 99.0
88 01 11 18 082 15.6 20.0 06.70 11.10 09.20 999 0969.4  01.7  02.4 999.0 99.0
88 01 11 19 082 14.8 18.2 05.40 12.50 08.30 999 0969.4  01.7  02.4 999.0 99.0
88 01 11 20 080 14.9 18.0 06.10 12.50 08.70 999 0969.5  01.6  02.4 999.0 99.0
88 01 11 21 078 15.5 19.8 05.80 12.50 08.40 999 0969.3  01.7  02.4 999.0 99.0
88 01 11 22 073 14.7 17.7 06.10 11.10 08.70 999 0969.3  01.7  02.4 999.0 99.0
88 01 11 23 075 14.3 19.2 05.40 11.10 08.30 999 0969.1  01.6  02.4 999.0 99.0
88 01 12 00 069 15.1 17.9 05.40 11.10 08.30 999 0968.4  01.6  02.4 999.0 99.0
88 01 12 01 068 13.4 16.6 05.70 12.50 08.70 999 0967.9  01.6  02.4 999.0 99.0
88 01 12 02 062 13.6 16.6 05.20 11.10 08.40 999 0967.1  01.6  02.4 999.0 99.0
88 01 12 03 061 13.4 16.4 05.60 12.50 08.50 999 0966.6  01.6  02.4 999.0 99.0
88 01 12 04 056 13.9 17.2 05.50 11.10 08.50 999 0965.8  01.7  02.4 999.0 99.0
88 01 12 05 064 13.4 17.3 05.80 12.50 08.80 999 0965.5  02.0  02.4 999.0 99.0
88 01 12 07 058 12.6 16.0 05.50 11.10 08.70 999 0964.6  02.4  02.5 999.0 99.0
