YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
91 01 04 23 099 04.3 05.1 01.50 09.10 06.50 999 1014.5  02.0  02.7 999.0 99.0
91 01 05 00 086 04.5 05.1 01.60 09.10 06.70 999 1014.3  01.2  02.7 999.0 99.0
91 01 05 01 081 03.9 04.5 01.50 09.10 06.30 999 1014.2  01.2  02.7 999.0 99.0
91 01 05 02 070 04.8 05.4 01.40 09.10 06.30 999 1014.2  01.3  02.7 999.0 99.0
91 01 05 03 069 06.4 07.4 01.40 09.10 06.40 999 1014.2  01.6  02.5 999.0 99.0
91 01 05 04 071 07.1 08.3 01.40 09.10 06.30 999 1014.5  01.2  02.5 999.0 99.0
91 01 05 05 070 07.0 08.1 01.30 09.10 05.80 999 1014.8  01.3  02.5 999.0 99.0
91 01 05 06 070 07.1 08.3 01.40 09.10 05.80 999 1014.9  01.3  02.5 999.0 99.0
91 01 05 07 066 06.6 07.8 01.30 09.10 05.70 999 1014.9  01.6  02.5 999.0 99.0
91 01 05 08 060 05.4 06.7 01.40 08.30 05.70 999 1014.9  02.1  02.5 999.0 99.0
91 01 05 09 049 06.0 07.1 01.30 09.10 05.60 999 1014.9  02.4  02.5 999.0 99.0
91 01 05 10 053 06.0 07.3 01.30 08.30 05.80 999 1014.8  02.4  02.5 999.0 99.0
91 01 05 11 059 06.5 07.6 01.20 07.70 05.70 999 1014.4  02.4  02.5 999.0 99.0
91 01 05 12 057 06.1 07.6 01.30 08.30 05.60 999 1014.2  02.4  02.5 999.0 99.0
91 01 05 13 064 06.5 07.9 01.30 07.70 05.50 999 1014.1  02.4  02.5 999.0 99.0
91 01 05 14 060 06.2 07.5 01.20 08.30 05.40 999 1013.5  02.4  02.5 999.0 99.0
91 01 05 15 058 06.9 08.4 01.30 06.20 05.40 999 1013.3  02.4  02.5 999.0 99.0
91 01 05 16 057 07.2 08.5 01.20 07.70 05.00 999 1012.8  02.3  02.5 999.0 99.0
91 01 05 17 055 07.8 09.1 01.20 07.70 04.90 999 1012.6  02.4  02.5 999.0 99.0
91 01 05 18 054 08.0 09.6 01.30 07.10 05.10 999 1011.9  02.0  02.5 999.0 99.0
91 01 05 19 057 08.5 09.8 01.20 05.90 05.00 999 1011.7  02.0  02.5 999.0 99.0
91 01 05 20 052 08.2 10.1 01.30 06.70 05.10 999 1011.2  02.0  02.5 999.0 99.0
91 01 05 21 038 08.7 10.4 01.40 05.30 05.10 999 1010.3  01.9  02.5 999.0 99.0
91 01 05 22 038 09.4 11.1 01.40 05.60 05.10 999 1009.6  02.0  02.5 999.0 99.0
91 01 05 23 040 08.9 11.1 01.50 05.90 05.10 999 1008.6  02.0  02.5 999.0 99.0
91 01 06 00 056 09.8 11.5 01.60 05.30 05.20 999 1007.3  01.8  02.5 999.0 99.0
91 01 06 01 045 09.0 10.7 01.60 06.20 05.50 999 1006.2  01.6  02.5 999.0 99.0
91 01 06 02 045 08.3 09.7 01.60 06.70 05.40 999 1004.9  00.9  02.5 999.0 99.0
91 01 06 03 050 07.5 08.6 01.80 06.20 05.50 999 1004.1  01.2  02.5 999.0 99.0
91 01 06 04 075 05.7 06.6 01.70 06.70 05.60 999 1003.5  01.6  02.5 999.0 99.0
91 01 06 05 102 06.3 07.5 01.80 06.70 05.80 999 1003.3  01.7  02.5 999.0 99.0
91 01 06 06 119 06.1 07.2 01.80 06.70 05.90 999 1003.0  01.7  02.5 999.0 99.0
91 01 06 07 124 06.2 07.4 01.70 06.70 05.90 999 1003.2  01.7  02.5 999.0 99.0
91 01 06 08 129 07.0 08.4 01.80 07.10 06.10 999 1003.2  01.7  02.4 999.0 99.0
91 01 06 09 133 07.3 09.2 01.70 07.10 05.80 999 1003.4  01.8  02.4 999.0 99.0
91 01 06 10 130 08.3 09.9 01.60 06.70 05.50 999 1003.7  01.9  02.4 999.0 99.0
91 01 06 11 123 08.6 10.4 01.70 06.70 05.70 999 1004.1  01.6  02.4 999.0 99.0
91 01 06 12 131 09.0 10.3 01.60 07.70 05.60 999 1004.2  01.3  02.4 999.0 99.0
91 01 06 13 122 07.2 08.8 01.80 07.70 05.90 999 1004.4  01.9  02.4 999.0 99.0
91 01 06 14 124 08.3 10.0 01.70 07.70 05.70 999 1004.6  02.4  02.4 999.0 99.0
91 01 06 15 121 06.9 08.0 01.80 07.70 05.80 999 1004.7  02.8  02.4 999.0 99.0
91 01 06 16 105 08.3 10.2 01.80 07.70 05.70 999 1004.5  03.1  02.5 999.0 99.0
91 01 06 17 111 09.5 11.7 01.80 07.10 05.70 999 1004.1  03.5  02.5 999.0 99.0
91 01 06 18 108 10.4 12.4 01.80 07.70 05.40 999 1004.1  03.5  02.5 999.0 99.0
91 01 06 19 110 10.2 12.2 02.00 07.70 05.40 999 1004.3  03.6  02.5 999.0 99.0
91 01 06 20 108 10.9 13.0 02.00 07.70 05.30 999 1004.8  03.5  02.5 999.0 99.0
91 01 06 21 112 12.3 14.9 02.20 08.30 05.50 999 1004.8  03.5  02.5 999.0 99.0
91 01 06 22 120 12.9 16.1 02.20 07.70 05.50 999 1004.9  03.5  02.5 999.0 99.0
91 01 06 23 121 11.5 14.3 02.50 07.10 05.80 999 1005.4  03.2  02.5 999.0 99.0
91 01 07 00 127 12.1 15.4 02.40 07.10 05.70 999 1005.3  03.6  02.5 999.0 99.0
91 01 07 01 128 11.4 14.0 02.40 07.10 05.80 999 1005.3  03.6  02.5 999.0 99.0
91 01 07 02 119 11.7 14.5 02.40 07.10 05.90 999 1005.2  03.6  02.5 999.0 99.0
91 01 07 03 118 11.1 13.1 02.80 07.70 06.10 999 1005.6  03.5  02.5 999.0 99.0
91 01 07 04 117 11.3 13.7 02.70 08.30 06.20 999 1005.9  03.5  02.5 999.0 99.0
91 01 07 05 113 11.7 14.4 02.90 07.70 06.20 999 1005.7  03.5  02.5 999.0 99.0
91 01 07 06 111 11.8 14.1 02.90 07.70 06.10 999 1006.0  03.6  02.5 999.0 99.0
91 01 07 07 115 12.0 14.4 03.00 08.30 06.30 999 1006.3  03.5  02.5 999.0 99.0
91 01 07 08 115 12.1 15.2 03.00 08.30 06.50 999 1006.8  03.5  02.5 999.0 99.0
91 01 07 09 107 11.4 13.7 03.10 07.70 06.40 999 1007.1  03.4  02.5 999.0 99.0
91 01 07 10 104 12.3 14.8 03.20 08.30 06.40 999 1006.6  03.5  02.5 999.0 99.0
91 01 07 11 104 12.4 14.6 03.50 09.10 06.50 999 1006.7  03.5  02.5 999.0 99.0
91 01 07 12 105 12.6 15.2 03.00 09.10 06.50 999 1006.4  03.5  02.5 999.0 99.0
91 01 07 13 104 13.0 17.1 03.50 09.10 06.90 999 1005.6  03.5  02.5 999.0 99.0
91 01 07 14 110 14.3 17.7 03.50 09.10 06.80 999 1005.4  03.6  02.5 999.0 99.0
91 01 07 15 106 12.5 15.2 03.40 08.30 06.70 999 1005.1  03.1  02.5 999.0 99.0
91 01 07 16 103 13.2 16.2 03.40 08.30 06.80 999 1004.6  03.5  02.5 999.0 99.0
91 01 07 17 105 13.1 16.5 03.70 09.10 06.80 999 1004.5  03.6  02.5 999.0 99.0
91 01 07 18 103 15.2 18.4 03.60 09.10 06.70 999 1003.8  03.6  02.5 999.0 99.0
91 01 07 19 101 14.8 18.5 03.50 09.10 06.70 999 1003.4  03.5  02.5 999.0 99.0
91 01 07 20 103 15.6 19.3 03.40 08.30 06.30 999 1003.2  03.6  02.5 999.0 99.0
91 01 07 21 102 16.6 20.4 04.60 09.10 07.10 999 1003.2  03.6  02.5 999.0 99.0
91 01 07 22 100 16.0 19.9 04.50 09.10 07.10 999 1003.1  03.6  02.5 999.0 99.0
91 01 07 23 102 16.8 21.0 04.60 10.00 07.50 999 1002.6  03.8  02.5 999.0 99.0
91 01 08 00 101 15.1 18.7 05.00 10.00 07.60 999 1002.2  03.5  02.5 999.0 99.0
91 01 08 01 103 16.0 19.8 05.30 11.10 07.90 999 1001.6  03.6  02.5 999.0 99.0
91 01 08 02 101 15.8 19.2 06.00 11.10 08.50 999 1001.3  03.5  02.5 999.0 99.0
91 01 08 03 098 15.1 19.1 06.20 11.10 08.60 999 1001.4  03.5  02.5 999.0 99.0
91 01 08 04 099 15.7 19.6 05.70 11.10 08.60 999 1001.6  03.5  02.5 999.0 99.0
91 01 08 05 100 16.8 20.9 05.90 11.10 08.30 999 1002.0  03.2  02.4 999.0 99.0
91 01 08 06 097 15.7 19.0 06.60 11.10 09.00 999 1002.3  03.2  02.5 999.0 99.0
91 01 08 07 095 15.3 18.2 05.90 11.10 08.40 999 1002.2  03.2  02.5 999.0 99.0
91 01 08 08 096 14.8 17.6 05.30 11.10 08.10 999 1002.4  03.2  02.5 999.0 99.0
91 01 08 09 095 14.2 17.9 05.90 12.50 08.30 999 1002.4  03.5  02.5 999.0 99.0
91 01 08 10 091 14.7 18.1 05.70 12.50 08.40 999 1002.3  03.2  02.4 999.0 99.0
91 01 08 11 092 14.5 18.7 06.10 12.50 08.90 999 1002.2  03.1  02.5 999.0 99.0
91 01 08 12 093 13.6 16.8 06.20 11.10 08.80 999 1002.2  03.2  02.5 999.0 99.0
91 01 08 13 095 13.3 17.1 06.00 11.10 08.90 999 1001.9  03.1  02.5 999.0 99.0
91 01 08 14 091 13.1 16.4 05.40 11.10 08.40 999 1001.8  03.1  02.5 999.0 99.0
91 01 08 15 094 13.0 16.5 06.50 12.50 09.20 999 1001.7  03.2  02.5 999.0 99.0
91 01 08 16 095 12.9 15.8 06.20 12.50 08.80 999 1001.7  03.2  02.5 999.0 99.0
91 01 08 17 093 12.2 15.6 05.60 11.10 08.60 999 1001.7  03.2  02.5 999.0 99.0
91 01 08 18 089 13.2 16.6 05.10 11.10 08.30 999 1001.6  03.3  02.5 999.0 99.0
91 01 08 19 085 14.5 17.7 05.30 12.50 08.40 999 1001.6  03.3  02.5 999.0 99.0
91 01 08 20 086 14.4 17.2 05.30 12.50 08.20 999 1001.8  03.2  02.5 999.0 99.0
91 01 08 21 085 14.1 17.2 05.00 11.10 07.90 999 1002.4  03.3  02.5 999.0 99.0
91 01 08 22 085 13.4 16.7 05.00 11.10 08.20 999 1002.6  03.5  02.5 999.0 99.0
91 01 08 23 084 14.3 18.0 04.60 11.10 07.90 999 1002.7  03.6  02.5 999.0 99.0
91 01 09 00 089 14.1 16.7 05.00 11.10 08.10 999 1002.6  03.2  02.5 999.0 99.0
91 01 09 01 090 12.7 15.1 05.50 11.10 08.50 999 1002.7  03.1  02.5 999.0 99.0
91 01 09 02 089 12.5 15.4 05.00 11.10 08.00 999 1002.9  02.9  02.5 999.0 99.0
91 01 09 03 086 14.0 16.5 05.50 11.10 08.60 999 1003.4  02.8  02.5 999.0 99.0
91 01 09 04 081 13.0 16.0 05.10 12.50 08.30 999 1003.8  02.8  02.5 999.0 99.0
91 01 09 05 082 13.4 16.0 05.00 11.10 08.30 999 1004.3  02.9  02.5 999.0 99.0
91 01 09 06 081 12.8 15.8 05.10 11.10 08.20 999 1004.8  02.9  02.5 999.0 99.0
91 01 09 07 080 12.7 16.5 04.90 11.10 08.10 999 1005.5  02.9  02.5 999.0 99.0
91 01 09 08 082 12.0 14.4 04.60 11.10 07.90 999 1006.0  02.8  02.5 999.0 99.0
91 01 09 09 078 11.6 14.9 04.20 11.10 07.60 999 1006.4  02.8  02.5 999.0 99.0
91 01 09 10 080 11.7 14.3 03.60 11.10 07.20 999 1006.6  02.8  02.5 999.0 99.0
91 01 09 11 084 10.6 13.5 04.10 11.10 07.60 999 1007.4  02.7  02.5 999.0 99.0
91 01 09 12 084 10.6 12.8 03.60 11.10 07.30 999 1007.8  02.5  02.5 999.0 99.0
91 01 09 13 075 11.0 13.0 03.40 11.10 07.30 999 1007.6  02.4  02.5 999.0 99.0
91 01 09 14 072 12.0 14.8 04.10 11.10 07.70 999 1007.8  02.1  02.5 999.0 99.0
91 01 09 15 074 11.6 13.7 04.00 10.00 07.50 999 1008.0  02.4  02.5 999.0 99.0
91 01 09 16 074 11.5 14.6 04.00 11.10 07.60 999 1008.1  02.4  02.5 999.0 99.0
91 01 09 17 074 11.2 14.1 03.60 10.00 07.10 999 1008.4  02.1  02.5 999.0 99.0
91 01 09 18 069 11.5 13.9 03.50 10.00 07.00 999 1008.4  02.0  02.5 999.0 99.0
91 01 09 19 071 11.1 14.0 03.80 08.30 07.10 999 1008.6  02.0  02.5 999.0 99.0
91 01 09 20 069 12.4 14.7 03.80 08.30 07.20 999 1008.6  02.0  02.5 999.0 99.0
91 01 09 21 073 12.2 14.3 03.40 10.00 06.60 999 1009.0  01.7  02.5 999.0 99.0
91 01 09 22 073 12.7 15.7 03.30 07.70 06.60 999 1009.1  01.6  02.5 999.0 99.0
91 01 09 23 068 12.6 14.9 03.60 08.30 06.80 999 1009.3  00.9  02.4 999.0 99.0
91 01 10 00 070 12.7 15.8 03.70 08.30 06.90 999 1009.1  00.7  02.4 999.0 99.0
91 01 10 01 067 12.6 15.0 03.80 08.30 07.10 999 1008.5  00.9  02.4 999.0 99.0
91 01 10 02 067 13.0 14.9 03.60 09.10 07.10 999 1008.0  00.8  02.4 999.0 99.0
91 01 10 03 066 13.0 16.2 03.80 09.10 07.10 999 1007.9  00.8  02.4 999.0 99.0
91 01 10 04 073 13.6 16.6 04.00 09.10 07.20 999 1007.9  00.5  02.4 999.0 99.0
91 01 10 05 082 13.0 15.5 03.80 08.30 07.10 999 1008.0  00.8  02.4 999.0 99.0
91 01 10 06 077 12.5 15.0 03.60 09.10 06.90 999 1008.2  00.7  02.4 999.0 99.0
91 01 10 07 074 12.8 16.9 04.00 09.10 07.10 999 1008.1  00.3  02.4 999.0 99.0
91 01 10 08 078 13.1 16.9 03.80 09.10 07.10 999 1008.1  00.0  02.4 999.0 99.0
91 01 10 09 067 14.1 16.9 03.70 08.30 06.70 999 1007.9  00.0  02.4 999.0 99.0
91 01 10 10 069 13.9 16.8 04.00 09.10 06.90 999 1008.0 -00.3  02.4 999.0 99.0
91 01 10 11 072 13.6 16.3 03.90 09.10 07.00 999 1007.8 -00.4  02.4 999.0 99.0
91 01 10 12 073 13.5 16.2 04.20 09.10 07.20 999 1007.5 -00.3  02.4 999.0 99.0
91 01 10 13 077 14.1 17.2 04.40 09.10 07.30 999 1007.1 -00.7  02.4 999.0 99.0
91 01 10 14 066 13.4 15.6 04.50 10.00 07.50 999 1007.0 -00.8  02.4 999.0 99.0
91 01 10 15 068 14.1 17.5 04.40 09.10 07.60 999 1006.8 -01.3  02.4 999.0 99.0
91 01 10 16 064 13.7 18.5 03.90 10.00 07.30 999 1006.5 -01.5  02.4 999.0 99.0
91 01 10 17 075 14.4 17.5 04.20 10.00 07.20 999 1006.3 -01.5  02.4 999.0 99.0
91 01 10 18 071 12.6 15.9 04.60 09.10 07.30 999 1006.5 -01.6  02.4 999.0 99.0
91 01 10 19 070 13.2 16.5 04.40 09.10 07.30 999 1006.5 -01.7  02.4 999.0 99.0
91 01 10 20 069 14.2 18.2 04.30 09.10 07.20 999 1006.5 -01.7  02.4 999.0 99.0
91 01 10 21 075 14.4 18.7 04.00 10.00 07.10 999 1006.9 -01.8  02.4 999.0 99.0
91 01 10 22 072 14.0 17.3 04.20 09.10 07.20 999 1006.9 -01.9  02.4 999.0 99.0
91 01 10 23 076 14.3 16.9 04.40 10.00 07.40 999 1006.7 -02.2  02.4 999.0 99.0
91 01 11 00 069 13.1 16.8 04.50 10.00 07.50 999 1006.6 -02.2  02.4 999.0 99.0
91 01 11 01 069 13.3 16.5 04.20 10.00 07.40 999 1006.6 -02.2  02.4 999.0 99.0
91 01 11 02 060 14.1 18.6 04.70 10.00 07.80 999 1006.7 -03.1  02.4 999.0 99.0
91 01 11 03 060 14.7 17.5 04.90 10.00 07.70 999 1007.0 -03.2  02.4 999.0 99.0
91 01 11 04 065 13.7 16.9 04.90 10.00 07.70 999 1007.1 -03.3  02.4 999.0 99.0
91 01 11 05 055 14.4 17.7 04.30 10.00 07.50 999 1007.3 -03.8  02.4 999.0 99.0
91 01 11 06 055 14.2 17.8 04.80 10.00 07.70 999 1007.7 -03.8  02.4 999.0 99.0
91 01 11 07 064 13.9 17.9 04.80 10.00 07.70 999 1008.2 -04.2  02.4 999.0 99.0
91 01 11 08 058 15.0 17.8 04.90 10.00 07.80 999 1008.0 -04.5  02.4 999.0 99.0
91 01 11 09 054 14.7 19.2 04.90 10.00 07.70 999 1008.3 -04.7  02.4 999.0 99.0
91 01 11 10 057 13.9 17.7 05.00 10.00 07.70 999 1008.6 -04.6  02.4 999.0 99.0
91 01 11 11 052 13.6 17.3 04.90 11.10 07.90 999 1009.0 -05.1  02.4 999.0 99.0
91 01 11 12 040 14.1 16.9 04.60 10.00 07.60 999 1008.9 -05.2  02.4 999.0 99.0
91 01 11 13 044 12.6 16.2 04.60 11.10 07.70 999 1009.3 -05.5  02.3 999.0 99.0
91 01 11 14 046 13.3 17.0 04.40 11.10 07.70 999 1009.5 -06.1  02.3 999.0 99.0
91 01 11 15 043 13.7 17.1 04.60 11.10 07.70 999 1009.7 -06.3  02.3 999.0 99.0
91 01 11 16 044 11.7 15.4 04.40 11.10 07.80 999 1009.9 -06.7  02.3 999.0 99.0
91 01 11 17 036 13.7 16.7 04.20 10.00 07.70 999 1009.8 -07.3  02.3 999.0 99.0
91 01 11 18 043 12.7 16.2 04.50 11.10 07.90 999 1010.0 -07.4  02.3 999.0 99.0
91 01 11 19 030 12.8 16.7 04.60 10.00 07.80 999 1010.4 -07.7  02.3 999.0 99.0
91 01 11 20 043 11.4 14.5 04.60 10.00 07.70 999 1011.0 -07.6  02.3 999.0 99.0
91 01 11 21 038 12.8 16.8 04.00 10.00 07.40 999 1011.1 -08.0  02.3 999.0 99.0
