YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 02 07 22  66 19.6 22.8  6.03 10.81  7.81 999  991.6  -4.9   2.2  -8.8 99.0 99.00
2004 02 07 23  59 19.9 24.2  6.20 10.00  7.99 999  990.8  -5.0   2.2  -8.5 99.0 99.00
2004 02 08 00  62 19.6 23.0  5.70 10.81  7.67 999  990.0  -5.0   2.2  -8.6 99.0 99.00
2004 02 08 01  60 19.9 23.1  6.35 11.43  8.26 999  989.1  -4.9   2.3  -8.3 99.0 99.00
2004 02 08 02  53 19.5 23.4  6.01 10.00  8.13 999  987.7  -4.9   2.3  -8.0 99.0 99.00
2004 02 08 03  56 18.9 22.3  7.01 10.81  8.50 999  987.4  -5.0   2.3  -8.1 99.0 99.00
2004 02 08 04  57 19.6 23.6  7.23 12.12  8.74 999  986.9  -5.1   2.2  -8.6 99.0 99.00
2004 02 08 05  59 19.6 23.2  7.36 12.12  8.77 999  986.6  -5.0   2.2  -8.6 99.0 99.00
2004 02 08 06  59 18.6 23.5  7.03 11.43  8.77 999  986.0  -4.9   2.2  -7.9 99.0 99.00
2004 02 08 07  57 19.1 22.5  7.09 10.81  8.85 999  985.5  -5.0   2.2  -8.2 99.0 99.00
2004 02 08 08  59 18.6 22.2  6.77 11.43  8.55 999  984.8  -5.0   2.2  -8.2 99.0 99.00
2004 02 08 09  51 18.5 23.0  7.18 11.43  8.80 999  984.0  -5.2   2.2  -8.2 99.0 99.00
2004 02 08 10  48 18.5 22.4  6.76 11.43  8.72 999  983.6  -4.9   2.2  -7.9 99.0 99.00
2004 02 08 11  51 18.3 22.2  6.26 10.81  8.42 999  982.9  -5.0   2.2  -7.9 99.0 99.00
2004 02 08 12  55 18.5 23.1  6.94 10.81  8.78 999  982.5  -4.7   2.2  -8.0 99.0 99.00
2004 02 08 13  44 17.9 21.0  6.61 11.43  8.54 999  981.6  -4.8   2.2  -7.8 99.0 99.00
2004 02 08 14  43 18.2 22.7  6.83 11.43  8.64 999  980.8  -4.8   2.2  -7.8 99.0 99.00
2004 02 08 15  44 17.3 20.2  6.66 11.43  8.61 999  980.0  -4.5   2.2  -7.4 99.0 99.00
2004 02 08 16  39 18.3 21.8  7.41 11.43  8.99 999  979.4  -4.5   2.2  -7.4 99.0 99.00
2004 02 08 17  36 17.4 22.7  6.91 11.43  8.65 999  979.1  -4.1   2.2  -6.9 99.0 99.00
2004 02 08 18  45 17.5 20.6  6.66 12.12  8.67 999  978.7  -4.1   2.2  -6.7 99.0 99.00
2004 02 08 19  39 18.6 22.2  6.69 11.43  8.74 999  978.3  -4.2   2.3  -6.3 99.0 99.00
2004 02 08 20  35 17.8 21.5  7.10 11.43  8.69 999  977.9  -3.8   2.3  -5.7 99.0 99.00
2004 02 08 21  26 16.6 22.2  7.31 12.12  9.04 999  977.7  -3.9   2.3  -5.8 99.0 99.00
2004 02 08 22  28 17.0 20.3  7.26 11.43  9.02 999  977.6  -4.1   2.3  -5.8 99.0 99.00
2004 02 08 23  30 13.5 16.6  6.51 12.12  8.67 999  976.8  -4.1   2.3  -5.9 99.0 99.00
2004 02 09 00  29 18.2 21.9  7.52 11.43  9.05 999  976.3  -3.9   2.3  -6.2 99.0 99.00
2004 02 09 01  37 15.6 19.8  7.07 12.12  8.91 999  975.5  -3.8   2.2  -5.8 99.0 99.00
2004 02 09 02  39 17.7 21.4  7.66 12.12  9.25 999  974.7  -3.6   2.3  -5.5 99.0 99.00
2004 02 09 03  37 17.1 20.3  7.23 12.12  8.90 999  974.3  -3.1   2.3  -5.0 99.0 99.00
2004 02 09 04  35 17.1 20.6  7.44 11.43  9.25 999  973.8  -3.0   2.2  -5.0 99.0 99.00
2004 02 09 05  30 17.7 22.5  7.63 12.12  9.32 999  973.6  -3.1   2.2  -5.0 99.0 99.00
2004 02 09 06  33 16.6 21.1  7.76 12.90  9.25 999  973.1  -3.1   2.2  -4.7 99.0 99.00
2004 02 09 07  31 17.4 20.9  7.15 12.12  9.01 999  972.8  -2.7   2.2  -5.0 99.0 99.00
2004 02 09 08  30 15.4 18.9  7.32 12.12  9.00 999  972.0  -2.9   2.2  -4.5 99.0 99.00
2004 02 09 09  30 15.9 19.5  8.29 12.12  9.63 999  971.1  -2.7   2.2  -4.2 99.0 99.00
2004 02 09 10  32 16.5 20.3  7.52 12.90  9.32 999  970.4  -2.4   2.2  -3.5 99.0 99.00
2004 02 09 11  38 17.4 22.2  6.99 12.90  9.00 999  969.6  -2.0   2.2  -3.5 99.0 99.00
2004 02 09 12  28 16.6 20.6  6.75 11.43  8.84 999  968.6  -2.2   2.2  -3.5 99.0 99.00
2004 02 09 13  34 16.4 20.1  6.91 12.12  9.16 999  967.6  -1.5   2.2  -2.4 99.0 99.00
2004 02 09 14  28 15.6 18.6  7.21 12.12  9.14 999  966.6  -0.8   2.2  -1.5 99.0 99.00
2004 02 09 15  49 13.5 16.2  7.37 12.90  9.24 999  965.9  -0.3   2.2  -0.9 99.0 99.00
2004 02 09 16  76 11.3 13.2  6.87 12.90  9.28 999  965.8   0.7   2.2  -0.8 99.0 99.00
2004 02 09 17  71 11.4 14.2  7.02 12.90  9.33 999  966.3   1.0   2.2  -1.3 99.0 99.00
2004 02 09 18  87  8.7 11.0  6.49 12.12  9.09 999  966.6   0.6   2.2  -1.5 99.0 99.00
2004 02 09 19 111 10.3 12.5  5.95 12.12  8.77 999  967.4   0.0   2.2  -1.4 99.0 99.00
2004 02 09 20  99 10.5 13.5  5.68 12.12  9.18 999  968.6   0.7   2.2  -1.1 99.0 99.00
2004 02 09 21 109  9.5 11.6  5.73 12.90  8.87 999  969.3   0.9   2.2  -2.0 99.0 99.00
2004 02 09 22 108  9.6 12.3  5.15 12.90  8.92 999  970.2   1.0   2.1  -2.3 99.0 99.00
2004 02 09 23 115  9.2 11.3  5.67 12.12  9.32 999  971.1   1.1   2.1  -2.7 99.0 99.00
2004 02 10 00 118  7.8 10.7  5.09 12.90  9.02 999  971.7   1.2   2.1  -2.4 99.0 99.00
2004 02 10 01 110  9.0 10.5  5.17 12.90  8.97 999  972.3   1.0   2.1  -1.3 99.0 99.00
2004 02 10 02 133  7.7 10.0  4.47 12.90  8.74 999  972.6   1.4   2.1  -1.6 99.0 99.00
2004 02 10 03 134  8.1 10.4  4.83 12.90  8.83 999  973.3   1.9   2.1  -1.6 99.0 99.00
2004 02 10 04 117  6.5  9.1  5.02 12.12  8.97 999  973.9   1.5   2.1  -1.0 99.0 99.00
2004 02 10 05 122  8.6 11.0  4.53 12.12  8.68 999  974.2   2.1   2.1  -0.9 99.0 99.00
2004 02 10 06 115  9.1 11.0  4.22 12.90  8.34 999  974.9   2.0   2.1  -0.6 99.0 99.00
2004 02 10 07 106  9.0 10.8  4.71 12.90  8.55 999  975.2   2.0   2.1  -1.1 99.0 99.00
2004 02 10 08 112 10.5 13.1  4.26 12.90  8.29 999  975.2   2.2   2.1  -0.7 99.0 99.00
2004 02 10 09 103  9.8 12.2  4.43 12.12  8.08 999  975.6   2.0   2.2  -0.4 99.0 99.00
2004 02 10 10  99 11.0 13.4  3.90 12.12  7.54 999  975.8   2.3   2.2  -0.2 99.0 99.00
2004 02 10 11  99 10.0 11.5  4.07 10.81  7.78 999  975.8   2.2   2.2  -0.3 99.0 99.00
2004 02 10 12  97 11.6 13.5  3.82 11.43  7.77 999  975.9   2.3   2.1  -0.3 99.0 99.00
2004 02 10 13  96 11.3 13.3  3.95 11.43  7.47 999  975.5   2.4   2.1  -0.1 99.0 99.00
2004 02 10 14 124  8.3  9.8  4.09 12.12  7.47 999  975.4   1.5   2.1   0.0 99.0 99.00
2004 02 10 15  98 13.1 15.9  3.93 11.43  7.40 999  975.6   2.6   2.1  -0.3 99.0 99.00
2004 02 10 16  96 11.8 14.3  3.90 11.43  7.08 999  975.5   2.5   2.1  -0.5 99.0 99.00
2004 02 10 17  97 12.5 14.5  4.30 10.00  7.55 999  975.8   2.6   2.1  -0.8 99.0 99.00
2004 02 10 18  98 12.1 14.2  4.18 10.81  7.36 999  975.9   2.5   2.1  -0.9 99.0 99.00
2004 02 10 19  97 11.0 12.9  4.35 11.43  7.54 999  976.6   2.5   2.1  -0.6 99.0 99.00
2004 02 10 20 100 10.0 12.3  4.38  9.09  7.55 999  977.1   2.4   2.1  -0.9 99.0 99.00
2004 02 10 21  91 10.1 12.1  4.13 10.00  7.53 999  977.6   2.5   2.1  -0.3 99.0 99.00
2004 02 10 22  87  9.2 11.6  4.12 10.00  7.47 999  977.8   2.8   2.1  -0.4 99.0 99.00
2004 02 10 23  84  9.9 12.1  3.67 10.81  7.17 999  978.2   2.4   2.1  -0.2 99.0 99.00
2004 02 11 00  88 11.0 13.1  3.61 10.00  7.25 999  978.7   1.8   2.1  -0.6 99.0 99.00
2004 02 11 01  80 10.6 12.3  3.26 10.00  7.09 999  978.9   2.3   2.1   0.0 99.0 99.00
2004 02 11 02  79  9.2 11.0  3.21 10.00  6.91 999  979.3   1.1   2.2   0.0 99.0 99.00
2004 02 11 03  73 11.2 12.9  2.97 11.43  6.72 999  979.9   1.9   2.2  -0.9 99.0 99.00
2004 02 11 04  69 10.7 12.5  2.96 10.81  6.73 999  980.6   1.5   2.2  -1.4 99.0 99.00
2004 02 11 05  68  9.7 12.1  2.85  9.09  6.49 999  981.0   1.2   2.2  -2.5 99.0 99.00
2004 02 11 06  62  9.1 11.3  2.98 10.81  6.72 999  981.5   1.5   2.2  -2.6 99.0 99.00
2004 02 11 07  55  9.1 10.9  2.88 10.00  6.74 999  981.9   1.4   2.3  -2.8 99.0 99.00
2004 02 11 08  55  6.6  8.3  2.98  8.33  6.90 999  982.2   0.7   2.3  -1.5 99.0 99.00
2004 02 11 09  31  6.2  7.2  2.68 10.00  6.64 999  982.6   1.1   2.3  -2.1 99.0 99.00
2004 02 11 10  24  4.7  5.4  2.55  9.09  6.77 999  982.8   0.6   2.3  -1.0 99.0 99.00
2004 02 11 11  12  4.2  5.5  2.23 10.81  6.60 999  983.0   0.7   2.3  -0.8 99.0 99.00
2004 02 11 12  11  8.4  9.8  2.30 10.00  6.70 999  983.4   0.4   2.3  -0.9 99.0 99.00
2004 02 11 13  16  7.0  7.9  2.24 10.00  6.57 999  983.6   0.2   2.3  -1.5 99.0 99.00
2004 02 11 14  22  6.8  7.8  2.51  7.69  6.83 999  983.8   0.2   2.3  -2.0 99.0 99.00
2004 02 11 15  18  7.8  8.9  2.57  7.69  6.95 999  984.1  -0.5   2.3  -2.1 99.0 99.00
2004 02 11 16  22  7.2  8.5  2.42  8.33  6.61 999  984.4  -0.3   2.3  -2.7 99.0 99.00
2004 02 11 17  34  5.7  6.6  2.82  9.09  6.98 999  984.8  -0.2   2.3  -2.6 99.0 99.00
2004 02 11 18  31  5.4  7.0  2.53  8.33  6.87 999  985.3  -0.6   2.3  -2.2 99.0 99.00
2004 02 11 19  26  7.3  8.5  2.64 10.00  7.06 999  985.8  -0.7   2.3  -2.4 99.0 99.00
2004 02 11 20  28  6.3  7.3  2.97  9.09  7.22 999  986.4  -0.7   2.3  -3.4 99.0 99.00
2004 02 11 21  31  4.7  6.0  3.05 10.00  7.46 999  986.9  -0.5   2.3  -3.7 99.0 99.00
2004 02 11 22  16  4.3  5.4  3.17 10.00  7.82 999  987.4  -0.3   2.3  -3.4 99.0 99.00
2004 02 11 23  29  3.4  4.3  3.01 10.00  7.55 999  987.8  -0.1   2.4  -3.6 99.0 99.00
2004 02 12 00  26  3.0  4.2  3.00 10.00  7.79 999  988.0  -0.1   2.4  -3.8 99.0 99.00
2004 02 12 01  32  2.8  4.0  2.96 10.81  7.88 999  988.4   0.1   2.4  -3.6 99.0 99.00
2004 02 12 02  32  3.0  4.0  2.96 10.00  7.85 999  988.7   0.2   2.4  -3.3 99.0 99.00
2004 02 12 03  43  3.0  4.1  3.00 10.81  7.86 999  989.1   0.4   2.3  -3.2 99.0 99.00
2004 02 12 04  33  3.7  5.1  3.01 10.00  8.04 999  989.8   0.5   2.3  -2.9 99.0 99.00
2004 02 12 05  19  4.3  5.1  2.94 10.00  8.11 999  990.4   0.6   2.3  -2.6 99.0 99.00
2004 02 12 06  41  4.8  5.5  2.67 10.81  7.85 999  991.1   0.3   2.3  -1.3 99.0 99.00
2004 02 12 07  32  2.9  3.7  2.92 10.00  8.05 999  991.3   0.3   2.3  -0.6 99.0 99.00
2004 02 12 08  18  2.1  2.9  2.59 10.00  7.73 999  991.9   0.5   2.3  -0.4 99.0 99.00
2004 02 12 09   0  4.6  5.4  2.68 10.00  7.69 999  992.4   0.8   2.3   0.0 99.0 99.00
2004 02 12 10  66  2.0  2.8  2.45 10.00  7.43 999  992.5   1.6   2.3   0.1 99.0 99.00
2004 02 12 11  75  4.5  5.3  2.48  9.09  7.34 999  992.6   2.1   2.3   0.0 99.0 99.00
2004 02 12 12  54  5.6  6.5  2.08 10.81  6.79 999  992.8   2.1   2.3   0.3 99.0 99.00
2004 02 12 13  28  4.9  5.7  2.12  9.09  6.83 999  992.6   2.0   2.4   0.0 99.0 99.00
2004 02 12 14  41  7.1  8.1  2.11  9.09  6.81 999  992.7   2.4   2.5  -0.4 99.0 99.00
2004 02 12 15  37  8.6  9.8  2.08 10.00  6.74 999  992.5   2.5   2.8  -0.4 99.0 99.00
2004 02 12 16  31 10.6 12.5  2.34  9.09  6.91 999  992.1   2.5   2.8  -0.4 99.0 99.00
2004 02 12 17  29 11.5 14.1  2.16 10.81  6.30 999  991.4   2.4   2.8  -0.2 99.0 99.00
2004 02 12 18  20 12.1 14.2  2.34  8.33  6.04 999  990.7   1.7   2.8   0.1 99.0 99.00
2004 02 12 19  19 15.3 18.1  2.43  8.33  5.75 999  990.0   2.4   2.8   0.0 99.0 99.00
2004 02 12 20  36 15.6 18.5  2.76  6.67  6.01 999  989.1   1.6   2.9   0.0 99.0 99.00
2004 02 12 21  32 16.9 20.2  2.91  6.67  5.80 999  988.0   2.0   2.9  -0.2 99.0 99.00
2004 02 12 22  39 16.5 19.6  3.25  7.14  6.05 999  987.1   1.7   2.9   0.1 99.0 99.00
2004 02 12 23  43 16.4 19.7  3.46  8.33  5.99 999  985.9   1.5   2.9   0.5 99.0 99.00
2004 02 13 00  45 16.0 18.9  3.78  7.69  6.25 999  984.9   1.6   2.9   0.5 99.0 99.00
2004 02 13 01  46 16.2 19.6  4.96  9.09  7.03 999  984.3   1.8   2.9   0.6 99.0 99.00
2004 02 13 02  45 16.4 19.9  4.90  9.09  7.19 999  983.7   1.8   2.9   0.5 99.0 99.00
2004 02 13 03  46 14.6 16.8  4.68  9.09  7.13 999  983.3   2.0   2.9   0.5 99.0 99.00
2004 02 13 04  47 15.2 18.8  4.38 10.00  7.02 999  983.0   1.9   2.9   0.3 99.0 99.00
2004 02 13 05  46 15.7 18.8  4.58 10.00  7.33 999  982.6   1.9   2.9   0.2 99.0 99.00
2004 02 13 06  46 15.5 18.1  4.57 10.00  7.45 999  982.5   2.2   2.9   0.4 99.0 99.00
2004 02 13 07  49 15.6 18.7  4.38  9.09  7.33 999  981.9   2.3   2.9   0.4 99.0 99.00
2004 02 13 08  54 15.5 18.8  4.55 10.81  7.54 999  981.5   2.3   2.9   1.1 99.0 99.00
2004 02 13 09  57 15.8 18.8  4.83 11.43  7.27 999  980.8   2.6   2.9   0.7 99.0 99.00
2004 02 13 10  57 15.3 19.5  5.10 11.43  7.46 999  980.6   2.6   2.9   1.0 99.0 99.00
2004 02 13 11  55 13.8 16.5  5.39 12.12  7.94 999  980.6   2.7   2.9   1.4 99.0 99.00
2004 02 13 12  56 14.1 16.9  5.46 12.12  8.22 999  980.7   2.8   2.9   1.1 99.0 99.00
2004 02 13 13  56 14.7 17.6  5.49 12.12  8.03 999  980.4   2.8   2.9   0.9 99.0 99.00
2004 02 13 14  66 15.4 18.2  5.46 12.90  7.98 999  980.5   1.5   2.8   0.5 99.0 99.00
2004 02 13 15  61 14.4 17.1  5.18 12.90  8.04 999  980.3   2.8   2.9   0.5 99.0 99.00
2004 02 13 16  66 13.6 17.0  5.61 12.12  8.30 999  980.3   2.5   2.9   0.4 99.0 99.00
2004 02 13 17  68 13.7 16.5  4.94 12.90  8.08 999  980.6   2.6   2.9   0.0 99.0 99.00
2004 02 13 18  68 14.1 17.7  5.04 12.12  8.11 999  980.8   2.5   2.9  -0.2 99.0 99.00
2004 02 13 19  72 11.2 13.6  5.80 12.90  8.53 999  981.1   1.8   2.9  -0.4 99.0 99.00
2004 02 13 20  64 11.3 15.6  4.90 12.90  8.25 999  981.3   2.0   2.9  -0.6 99.0 99.00
2004 02 13 21  60 12.1 14.7  4.73 11.43  7.94 999  981.2   1.9   2.9  -0.9 99.0 99.00
2004 02 13 22  59 11.7 13.9  4.86 11.43  7.89 999  980.7   2.2   2.8  -0.5 99.0 99.00
2004 02 13 23  47 10.1 12.1  4.10 12.12  7.35 999  979.9   1.9   2.8   0.2 99.0 99.00
2004 02 14 00  41 10.5 12.0  4.18 11.43  7.54 999  979.0   2.0   2.8   0.2 99.0 99.00
2004 02 14 01  36 11.6 13.1  3.88 11.43  7.33 999  978.0   1.7   2.8   0.5 99.0 99.00
2004 02 14 02  32 10.4 12.1  3.79 11.43  7.13 999  977.1   1.3   2.7   0.4 99.0 99.00
2004 02 14 03  34 13.2 15.8  3.91 11.43  7.51 999  976.3   1.0   2.7  -0.2 99.0 99.00
2004 02 14 04  23  9.9 11.4  3.85 10.81  7.18 999  974.9   0.6   2.7  -0.5 99.0 99.00
2004 02 14 05  16 11.3 13.9  3.78 10.00  7.19 999  973.8   0.9   2.8   0.1 99.0 99.00
2004 02 14 06  25 13.9 16.7  3.66 10.00  7.14 999  972.7   0.9   2.8   0.0 99.0 99.00
2004 02 14 07  26 11.8 14.1  3.85 10.81  7.12 999  971.3   0.0   2.7  -1.0 99.0 99.00
2004 02 14 08  32 11.2 13.3  3.54 10.00  6.84 999  970.0   0.0   2.7  -0.7 99.0 99.00
2004 02 14 09  35  9.5 12.2  3.47 10.00  6.92 999  969.1   0.3   2.7  -0.3 99.0 99.00
2004 02 14 10  43  9.9 11.3  3.58  7.69  6.96 999  968.1   0.5   2.8  -0.1 99.0 99.00
2004 02 14 11  51  9.7 11.5  3.29  8.33  6.76 999  967.2   0.7   2.8   0.0 99.0 99.00
2004 02 14 12  62  9.4 11.4  3.52  8.33  7.02 999  966.7   1.0   2.8   0.0 99.0 99.00
2004 02 14 13  81  9.5 11.3  3.34  9.09  7.07 999  966.4   1.2   2.8   0.2 99.0 99.00
2004 02 14 14  85  8.5 10.2  3.29  9.09  6.69 999  966.4   1.6   2.7   0.4 99.0 99.00
2004 02 14 15  95  8.3 10.1  3.41 10.00  7.21 999  966.7   1.5   2.7   0.3 99.0 99.00
2004 02 14 16 113  9.1 11.1  3.47  9.09  7.22 999  967.4   1.6   2.7   0.3 99.0 99.00
2004 02 14 17 125 10.9 13.4  3.43  9.09  7.04 999  968.5   1.6   2.8   0.3 99.0 99.00
2004 02 14 18 134 12.1 15.0  3.68  9.09  6.98 999  970.0   1.6   2.8  -0.1 99.0 99.00
2004 02 14 19 131 12.4 14.6  3.60 10.00  6.92 999  972.0   2.0   2.8  -0.4 99.0 99.00
2004 02 14 20 126 10.9 13.7  3.44  8.33  6.51 999  973.5   2.0   2.8   0.5 99.0 99.00
2004 02 14 21 121 11.6 14.1  2.84  9.09  6.22 999  974.8   2.3   2.8   0.9 99.0 99.00
2004 02 14 22 122 12.9 15.2  3.28  8.33  6.37 999  976.0   2.5   2.8   1.1 99.0 99.00
2004 02 14 23 124 11.3 13.3  3.06  8.33  6.07 999  977.3   3.0   2.7   1.2 99.0 99.00
2004 02 15 00 121 10.9 13.0  2.98  9.09  5.99 999  978.0   2.8   2.7   1.4 99.0 99.00
2004 02 15 01 120 11.5 13.4  2.74  7.69  5.71 999  978.9   2.4   2.8   1.3 99.0 99.00
2004 02 15 02 116 10.6 12.5  3.03  8.33  5.92 999  979.8   2.7   2.8   1.4 99.0 99.00
2004 02 15 03 109 11.4 13.3  2.89 10.00  5.88 999  980.9   3.2   2.7   1.3 99.0 99.00
2004 02 15 04 116 10.4 12.8  3.05 10.00  6.27 999  981.9   2.9   2.7   1.4 99.0 99.00
2004 02 15 05 101  9.7 12.0  2.95  8.33  6.20 999  983.0   2.7   2.7   1.1 99.0 99.00
2004 02 15 06  97 10.9 12.6  2.83  9.09  6.01 999  983.9   3.1   2.7   1.4 99.0 99.00
2004 02 15 07 110 11.9 15.2  2.75  8.33  6.01 999  984.7   3.3   2.8   0.9 99.0 99.00
2004 02 15 08  99 11.2 13.3  2.66  9.09  5.73 999  985.6   3.5   2.8   0.7 99.0 99.00
2004 02 15 09 106 10.1 12.2  2.55  8.33  5.57 999  986.5   3.0   2.8   1.2 99.0 99.00
2004 02 15 10 100 10.6 12.8  2.67  8.33  5.95 999  987.4   3.0   2.8   1.5 99.0 99.00
2004 02 15 11 102 11.1 12.6  2.78  9.09  5.92 999  988.1   2.9   2.8   1.4 99.0 99.00
2004 02 15 12 104  9.1 11.0  2.77  7.69  6.02 999  988.7   2.9   2.8   1.4 99.0 99.00
2004 02 15 13  91 10.6 12.5  2.56  9.09  5.83 999  989.1   3.0   2.8   1.3 99.0 99.00
2004 02 15 14  95 10.7 12.4  2.62  8.33  5.89 999  989.7   3.0   2.8   1.2 99.0 99.00
2004 02 15 15  89 11.7 14.0  2.66  8.33  5.95 999  990.2   2.3   2.8   0.7 99.0 99.00
2004 02 15 16  80 11.9 14.1  2.64  8.33  5.93 999  990.8   2.8   2.8   0.6 99.0 99.00
2004 02 15 17  83 12.4 14.3  2.95  9.09  6.12 999  991.4   2.5   2.8   0.7 99.0 99.00
2004 02 15 18  74 12.8 14.9  2.98  8.33  5.90 999  992.0   2.2   2.8   0.4 99.0 99.00
2004 02 15 19  77 11.4 13.2  2.92  8.33  6.05 999  992.5   2.4   2.8  -0.2 99.0 99.00
2004 02 15 20  81 10.9 13.0  3.06  8.33  6.05 999  992.8   2.5   2.9   0.0 99.0 99.00
2004 02 15 21  75 12.8 15.7  2.80  9.09  5.92 999  993.4   2.1   2.9   0.1 99.0 99.00
2004 02 15 22  69 12.7 15.3  3.13  8.33  6.31 999  993.9   2.0   2.9   0.0 99.0 99.00
2004 02 15 23  66 10.3 12.1  3.05  8.33  6.29 999  994.4   2.1   2.9   0.2 99.0 99.00
2004 02 16 00  69 10.3 12.2  3.07  8.33  6.41 999  994.3   2.2   2.9   0.2 99.0 99.00
2004 02 16 01  60 10.0 12.0  2.64  9.09  5.97 999  994.1   2.0   2.9   0.3 99.0 99.00
2004 02 16 02  54 10.4 12.4  3.02  8.33  6.43 999  994.2   2.0   2.9   0.6 99.0 99.00
2004 02 16 03  55  8.1  9.8  2.86  8.33  6.56 999  994.6   2.3   2.9   0.7 99.0 99.00
2004 02 16 04  61  8.0  9.7  2.87 10.00  6.73 999  994.8   2.3   2.9   0.9 99.0 99.00
2004 02 16 05  52  6.4  7.6  3.06  8.33  6.96 999  995.1   2.3   2.9   1.1 99.0 99.00
2004 02 16 06  59  8.1  9.4  2.83 10.81  6.97 999  995.4   1.5   2.9   0.5 99.0 99.00
2004 02 16 07  66  6.8  8.7  2.91  9.09  7.02 999  995.8   1.7   2.9   0.8 99.0 99.00
2004 02 16 08  60  8.3 10.2  2.95 10.00  7.00 999  996.1   2.6   2.9   0.9 99.0 99.00
2004 02 16 09  69  7.3  8.4  2.92 10.00  6.71 999  996.4   2.5   2.9   1.1 99.0 99.00
2004 02 16 10  67  6.1  7.5  2.93  8.33  6.85 999  996.7   2.7   2.9   0.9 99.0 99.00
2004 02 16 11  73  5.2  6.7  3.04 11.43  7.02 999  996.8   2.4   2.9   0.9 99.0 99.00
2004 02 16 12  70  5.4  6.6  2.83 10.81  7.07 999  997.1   2.7   2.9   1.4 99.0 99.00
2004 02 16 13  99  3.3  4.2  2.84  9.09  7.20 999  997.3   2.5   2.9   0.9 99.0 99.00
2004 02 16 14  71  3.5  4.4  3.11  8.33  7.26 999  997.5   2.5   2.9   0.7 99.0 99.00
2004 02 16 15  55  4.6  5.5  2.77  9.09  7.24 999  997.4   2.0   2.9   0.4 99.0 99.00
2004 02 16 16  96  4.4  5.2  2.79 10.00  7.32 999  997.2   2.5   2.9   0.6 99.0 99.00
2004 02 16 17 114  4.5  5.4  2.88 10.81  7.39 999  997.3   2.4   2.9   0.3 99.0 99.00
2004 02 16 18 108  4.5  5.1  2.70 10.81  7.21 999  997.4   2.3   2.8   0.3 99.0 99.00
2004 02 16 19 100  5.5  6.6  2.35 10.81  6.90 999  997.5   1.9   2.9   0.1 99.0 99.00
2004 02 16 20 106  5.4  6.5  2.29 10.81  6.91 999  997.7   2.4   2.9   0.1 99.0 99.00
2004 02 16 21  93  6.8  7.7  2.34 10.00  6.79 999  998.0   1.5   2.9   0.4 99.0 99.00
2004 02 16 22 108  6.5  7.7  2.22 10.00  6.67 999  998.0   2.1   2.9   0.7 99.0 99.00
2004 02 16 23 123  5.8  6.7  2.02 10.00  6.63 999  998.1   1.8   2.9   0.6 99.0 99.00
2004 02 17 00 167  5.1  8.1  1.95  8.33  6.44 999  998.0   1.6   2.9  -0.2 99.0 99.00
2004 02 17 01 170  5.1  6.5  1.90  9.09  6.36 999  998.0   1.9   2.9   1.0 99.0 99.00
2004 02 17 02 160  4.6  5.6  1.97  9.09  6.67 999  997.9   2.0   2.9   0.8 99.0 99.00
2004 02 17 03 145  5.3  6.3  1.63  8.33  6.35 999  997.7   2.1   2.9   0.6 99.0 99.00
2004 02 17 04 152  5.5  6.5  1.75  7.69  6.36 999  997.9   1.2   2.9  -0.3 99.0 99.00
2004 02 17 05 145  5.8  6.7  1.82  7.14  6.16 999  998.1   1.8   2.9   0.1 99.0 99.00
2004 02 17 06 129  6.9  7.9  1.74  7.69  6.28 999  998.1   2.1   2.9  -0.5 99.0 99.00
2004 02 17 07 105  7.1  8.3  1.64  7.69  5.98 999  998.3   1.8   2.9  -0.3 99.0 99.00
2004 02 17 08 114  8.6  9.9  1.73  7.14  5.35 999  998.0   2.2   2.8  -0.4 99.0 99.00
2004 02 17 09 112 10.0 11.4  1.70  9.09  5.08 999  997.8   2.0   2.9  -0.5 99.0 99.00
2004 02 17 10 114 10.1 11.6  1.82  7.14  4.93 999  997.9   2.2   2.9  -0.9 99.0 99.00
2004 02 17 11 104 11.0 12.9  1.81  9.09  4.85 999  997.7   2.3   2.8  -0.3 99.0 99.00
2004 02 17 12 110 12.6 14.8  2.00  5.00  4.85 999  997.5   2.6   2.9  -1.3 99.0 99.00
2004 02 17 13 101 11.5 13.4  2.13  5.26  4.83 999  997.1   2.0   2.8  -1.2 99.0 99.00
2004 02 17 14  96 11.9 14.2  1.99  5.56  4.65 999  996.7   2.3   2.8  -0.9 99.0 99.00
2004 02 17 15  98 12.5 14.0  2.24  5.56  4.94 999  996.2   2.4   2.8  -1.4 99.0 99.00
2004 02 17 16  92 12.9 15.0  2.22  6.67  4.93 999  995.9   2.3   2.8  -1.3 99.0 99.00
2004 02 17 17  89 12.6 15.1  2.33  6.25  5.01 999  995.6   2.2   2.8  -0.8 99.0 99.00
2004 02 17 18  87 13.5 15.4  2.56  6.25  5.16 999  995.1   2.4   2.8  -2.4 99.0 99.00
2004 02 17 19  80 13.7 16.5  2.66  6.25  5.32 999  995.1   2.4   2.9  -1.1 99.0 99.00
2004 02 17 20  88 14.2 17.1  2.71  6.67  5.35 999  995.1   1.8   2.9  -1.1 99.0 99.00
2004 02 17 21  89 16.5 20.1  3.22  6.67  5.77 999  994.9   2.1   2.9  -1.0 99.0 99.00
2004 02 17 22  85 15.1 17.9  3.23  7.14  5.77 999  995.1   1.5   2.9  -0.3 99.0 99.00
