#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 07 04 08 50 204  4.6  5.8  1.09  5.88  5.36 113 1009.1   8.3   8.5 999.0 99.0 99.00
2014 07 04 09 50 202  5.1  6.1  1.01  9.09  5.06 150 1008.9   8.3   8.5 999.0 99.0 99.00
2014 07 04 10 50 207  5.5  6.3  0.97  6.25  5.03 110 1008.8   8.3   8.5 999.0 99.0 99.00
2014 07 04 11 50 210  5.5  6.7  0.95  6.67  4.97 109 1008.5   8.3   8.5 999.0 99.0 99.00
2014 07 04 12 50 209  6.0  7.2  0.97  6.67  5.00 114 1008.3   8.0   8.5 999.0 99.0 99.00
2014 07 04 13 50 221  6.0  7.0  0.96 11.43  4.98 248 1008.2   8.1   8.5 999.0 99.0 99.00
2014 07 04 14 50 230  6.3  7.4  0.96 11.43  4.84 202 1008.0   7.6   8.5 999.0 99.0 99.00
2014 07 04 15 50 233  4.9  6.2  0.94 10.81  5.02 241 1007.9   7.4   8.5 999.0 99.0 99.00
2014 07 04 16 50 239  4.0  5.2  0.92 10.81  5.19 213 1008.1   7.5   8.4 999.0 99.0 99.00
2014 07 04 17 50 233  4.8  5.8  0.98 10.81  5.40 226 1008.2   7.4   8.4 999.0 99.0 99.00
2014 07 04 18 50 235  3.9  5.2  1.00  8.33  5.45 137 1008.5   7.2   8.4 999.0 99.0 99.00
2014 07 04 19 50 250  3.5  5.4  0.96  8.33  5.50 133 1008.6   7.3   8.4 999.0 99.0 99.00
2014 07 04 20 50 252  4.2  5.5  1.02 10.81  5.54 227 1008.7   7.2   8.4 999.0 99.0 99.00
2014 07 04 21 50 246  3.2  4.0  1.01  5.88  5.50 242 1008.9   7.4   8.5 999.0 99.0 99.00
2014 07 04 22 50 263  2.7  3.8  1.02  6.25  5.55 125 1009.0   7.7   8.5 999.0 99.0 99.00
2014 07 04 23 50 266  3.1  3.9  1.03  5.56  5.48 256 1009.3   7.7   8.6 999.0 99.0 99.00
2014 07 05 00 50 287  3.1  3.8  1.00 10.00  5.55 193 1009.1   7.9   8.6 999.0 99.0 99.00
2014 07 05 01 50 292  2.9  3.7  0.92  5.88  5.23 267 1009.0   7.9   8.6 999.0 99.0 99.00
2014 07 05 02 50 272  2.6  4.1  0.90  5.88  5.35 257 1009.0   7.8   8.6 999.0 99.0 99.00
2014 07 05 03 50 286  3.9  5.3  0.82 10.00  5.24 204 1009.1   7.6   8.6 999.0 99.0 99.00
2014 07 05 04 50 290  4.7  5.9  0.90  9.09  5.55 186 1009.2   7.5   8.6 999.0 99.0 99.00
2014 07 05 05 50 295  3.9  5.4  0.91  9.09  5.53 161 1009.6   7.5   8.5 999.0 99.0 99.00
2014 07 05 06 50 282  2.0  3.4  0.92  8.33  5.49 148 1010.0   7.4   8.6 999.0 99.0 99.00
2014 07 05 07 50 276  2.9  3.5  0.93  9.09  5.71 148 1010.2   7.2   8.6 999.0 99.0 99.00
2014 07 05 08 50 253  2.4  3.0  0.98  9.09  5.61 182 1010.3   7.5   8.6 999.0 99.0 99.00
2014 07 05 09 50 244  2.1  3.1  0.98  5.88  5.58 259 1010.2   7.2   8.6 999.0 99.0 99.00
2014 07 05 10 50 258  3.1  3.9  0.94  5.88  5.48 255 1010.3   6.8   8.6 999.0 99.0 99.00
2014 07 05 11 50 232  2.6  3.7  0.89  5.56  5.33 257 1010.3   6.7   8.6 999.0 99.0 99.00
2014 07 05 12 50 239  2.2  3.8  0.90  5.56  5.23 258 1010.1   6.6   8.6 999.0 99.0 99.00
2014 07 05 13 50 228  3.2  4.0  0.85  5.26  5.32 252 1010.2   6.8   8.6 999.0 99.0 99.00
2014 07 05 14 50 227  2.1  3.0  0.80  5.56  5.46 242 1010.3   6.7   8.6 999.0 99.0 99.00
2014 07 05 15 50 288  2.5  3.5  0.76 10.00  5.44 150 1010.4   6.8   8.6 999.0 99.0 99.00
2014 07 05 16 50 272  0.6  1.8  0.76  5.88  5.32 254 1010.4   6.7   8.6 999.0 99.0 99.00
2014 07 05 17 50 185  0.0  0.4  0.73  5.88  5.29 268 1010.1   6.6   8.6 999.0 99.0 99.00
2014 07 05 18 50 185  0.1  0.4  0.71  9.09  5.44 147 1010.2   6.8   8.7 999.0 99.0 99.00
2014 07 05 19 50 276  0.3  1.0  0.80  9.09  5.66 161 1010.3   6.9   8.7 999.0 99.0 99.00
2014 07 05 20 50  29  0.7  1.9  0.75  5.88  5.59 261 1010.1   6.9   8.9 999.0 99.0 99.00
2014 07 05 21 50  16  0.8  1.5  0.75  8.33  5.48 157 1010.1   7.1   9.0 999.0 99.0 99.00
2014 07 05 22 50 315  0.5  0.9  0.77  5.56  5.58 258 1010.1   7.4   9.1 999.0 99.0 99.00
2014 07 05 23 50 309  0.5  0.9  0.76  5.88  5.60 254 1010.2   7.8   9.3 999.0 99.0 99.00
2014 07 06 00 50 346  3.2  3.8  0.71  5.88  5.42 273 1010.0   8.1   9.1 999.0 99.0 99.00
2014 07 06 01 50  11  3.0  3.5  0.75  5.88  5.54 271 1010.1   8.4   8.9 999.0 99.0 99.00
2014 07 06 02 50 341  2.6  3.1  0.73  5.88  5.68 275 1010.1   8.4   8.9 999.0 99.0 99.00
2014 07 06 03 50   3  2.3  2.9  0.74  5.56  5.77 272 1010.1   8.4   9.1 999.0 99.0 99.00
2014 07 06 04 50  22  2.9  3.5  0.66  5.88  5.58 267 1010.0   8.5   9.1 999.0 99.0 99.00
2014 07 06 05 50  10  2.7  3.1  0.65  9.09  5.67 154 1010.2   8.4   9.2 999.0 99.0 99.00
2014 07 06 06 50  15  2.4  3.1  0.61  5.56  5.49 272 1010.6   8.6   9.1 999.0 99.0 99.00
2014 07 06 07 50  10  3.1  3.6  0.63  5.56  5.60 272 1010.8   8.7   9.1 999.0 99.0 99.00
2014 07 06 08 50  11  3.1  3.8  0.63  5.26  5.40 271 1011.3   8.8   9.0 999.0 99.0 99.00
2014 07 06 09 50 357  2.6  3.5  0.63  8.33  5.47 181 1011.6   8.8   9.0 999.0 99.0 99.00
2014 07 06 10 50 345  3.5  4.1  0.60  8.33  5.27 189 1011.7   8.8   9.0 999.0 99.0 99.00
2014 07 06 11 50 348  3.8  4.6  0.59  5.88  5.18 276 1011.7   8.8   8.9 999.0 99.0 99.00
2014 07 06 12 50 319  3.6  4.3  0.58  5.88  5.30 274 1011.8   8.8   8.9 999.0 99.0 99.00
2014 07 06 13 50 343  3.4  3.8  0.62  5.56  5.45 271 1011.9   8.8   8.9 999.0 99.0 99.00
2014 07 06 14 50 313  2.1  2.7  0.53  5.26  5.48 256 1011.8   8.7   8.9 999.0 99.0 99.00
2014 07 06 15 50 255  0.2  0.7  0.54  5.56  5.35 272 1012.1   8.7   8.8 999.0 99.0 99.00
2014 07 06 16 50 264  2.0  2.3  0.54  8.33  5.49 128 1012.2   8.7   8.9 999.0 99.0 99.00
2014 07 06 17 50 248  3.0  3.5  0.54  5.26  5.44 260 1012.3   8.6   8.9 999.0 99.0 99.00
2014 07 06 18 50 296  3.7  4.2  0.52  5.26  5.47 266 1012.3   8.4   9.0 999.0 99.0 99.00
2014 07 06 19 50 265  2.9  3.5  0.48  8.33  5.46 174 1012.4   8.7   9.1 999.0 99.0 99.00
2014 07 06 20 50 270  3.7  4.2  0.54  7.69  5.49 168 1012.5   8.8   9.1 999.0 99.0 99.00
2014 07 06 21 50 250  3.8  4.8  0.54  8.33  5.03 194 1012.3   8.9   9.1 999.0 99.0 99.00
2014 07 06 22 50 252  4.2  5.2  0.54  5.26  4.85 245 1012.1   8.8   9.1 999.0 99.0 99.00
2014 07 06 23 50 245  4.8  5.5  0.55  7.69  4.49 181 1012.0   8.7   9.1 999.0 99.0 99.00
2014 07 07 00 50 257  4.5  5.2  0.59  6.67  4.52 221 1012.1   8.8   9.0 999.0 99.0 99.00
2014 07 07 01 50 272  3.6  4.1  0.53  7.14  4.59 221 1012.0   8.8   9.0 999.0 99.0 99.00
2014 07 07 02 50 292  3.5  4.2  0.52  5.56  4.50 263 1011.9   8.9   9.0 999.0 99.0 99.00
2014 07 07 03 50 278  2.6  3.1  0.53  5.56  4.71 257 1011.7   9.0   9.1 999.0 99.0 99.00
2014 07 07 04 50 254  2.2  2.5  0.57  6.67  5.00 224 1011.7   9.0   9.2 999.0 99.0 99.00
2014 07 07 05 50 282  2.1  2.7  0.57  6.25  5.10 250 1011.8   8.9   9.3 999.0 99.0 99.00
2014 07 07 06 50 264  1.5  2.0  0.63  6.25  5.21 250 1011.6   8.7   9.3 999.0 99.0 99.00
2014 07 07 07 50 254  1.4  1.7  0.65  7.69  5.37 215 1011.6   8.8   9.4 999.0 99.0 99.00
2014 07 07 08 50 298  2.3  3.0  0.72  7.69  5.47 229 1011.6   8.8   9.3 999.0 99.0 99.00
2014 07 07 09 50 289  1.6  1.9  0.66  7.14  5.31 237 1011.5   8.8   9.3 999.0 99.0 99.00
2014 07 07 10 50 285  1.8  2.1  0.66  7.14  5.34 226 1011.4   8.9   9.3 999.0 99.0 99.00
2014 07 07 11 50 298  1.4  1.8  0.72  6.25  5.36 242 1011.4   8.9   9.3 999.0 99.0 99.00
2014 07 07 12 50 296  1.2  1.5  0.73  7.14  5.38 240 1011.3   8.9   9.3 999.0 99.0 99.00
2014 07 07 13 50 294  0.5  0.7  0.67  7.14  5.28 241 1011.1   8.9   9.2 999.0 99.0 99.00
2014 07 07 14 50 267  1.6  1.8  0.65  7.14  5.35 239 1010.9   8.8   9.1 999.0 99.0 99.00
2014 07 07 15 50 299  0.7  0.9  0.65  7.14  5.61 238 1011.1   8.8   9.1 999.0 99.0 99.00
2014 07 07 16 50 311  1.0  1.2  0.62  7.69  5.57 245 1011.1   8.8   9.0 999.0 99.0 99.00
2014 07 07 17 50 360  0.2  0.4  0.65  6.67  5.62 242 1011.1   8.9   9.1 999.0 99.0 99.00
2014 07 07 18 50 185  0.1  0.2  0.59  7.69  5.56 251 1011.1   9.0   9.4 999.0 99.0 99.00
2014 07 07 19 50  34  0.8  1.3  0.60  7.14  5.56 249 1011.4   9.1   9.7 999.0 99.0 99.00
2014 07 07 20 50  59  3.1  4.1  0.57  6.67  5.35 256 1011.4   9.2   9.5 999.0 99.0 99.00
2014 07 07 21 50  49  3.0  3.9  0.59  6.67  5.46 238 1011.4   9.2   9.4 999.0 99.0 99.00
2014 07 07 22 50  56  2.7  3.1  0.57  7.14  5.37 228 1011.5   9.5   9.5 999.0 99.0 99.00
2014 07 07 23 50  55  2.7  3.1  0.57  7.14  5.57 238 1011.4   9.7   9.6 999.0 99.0 99.00
2014 07 08 00 50  35  3.0  3.6  0.55  7.14  5.50 238 1011.4   9.9   9.7 999.0 99.0 99.00
2014 07 08 01 50  42  3.5  4.0  0.50  7.14  5.36 235 1011.3   9.7   9.7 999.0 99.0 99.00
2014 07 08 02 50  18  3.4  4.1  0.49  7.14  5.30 232 1011.2   9.4   9.7 999.0 99.0 99.00
2014 07 08 03 50   8  4.2  4.9  0.47  6.25  5.13 237 1011.2   9.5   9.6 999.0 99.0 99.00
2014 07 08 04 50  20  4.4  5.2  0.45  6.67  4.89 242 1011.2   9.6   9.5 999.0 99.0 99.00
2014 07 08 05 50   3  4.7  5.5  0.49  7.14  4.85 241 1011.1   9.5   9.5 999.0 99.0 99.00
2014 07 08 06 50  24  4.9  5.9  0.50  6.67  4.50 256 1011.0   9.4   9.5 999.0 99.0 99.00
2014 07 08 07 50  24  5.7  6.7  0.53  6.67  4.28 239 1011.1   9.4   9.5 999.0 99.0 99.00
2014 07 08 08 50  23  5.3  6.4  0.54  7.14  4.02 251 1011.5   9.5   9.6 999.0 99.0 99.00
2014 07 08 09 50  22  4.4  5.3  0.57  7.69  4.00 236 1011.3   9.4   9.6 999.0 99.0 99.00
2014 07 08 10 50  14  3.5  4.7  0.56  6.67  4.19 238 1011.0   9.1   9.6 999.0 99.0 99.00
2014 07 08 11 50  10  3.5  4.1  0.56  6.67  4.21 247 1011.0   9.2   9.6 999.0 99.0 99.00
2014 07 08 12 50   5  4.2  4.8  0.55  7.14  4.28 230 1010.7   9.2   9.6 999.0 99.0 99.00
2014 07 08 13 50 344  4.0  4.6  0.50  7.69  4.28 215 1010.5   9.1   9.5 999.0 99.0 99.00
2014 07 08 14 50 338  4.3  4.9  0.50  7.14  4.21 251 1010.2   9.2   9.5 999.0 99.0 99.00
2014 07 08 15 50 341  5.2  7.1  0.48  7.14  4.25 237 1010.0   9.2   9.5 999.0 99.0 99.00
2014 07 08 16 50 325  5.1  6.2  0.48  3.70  3.84  13 1010.0   9.1   9.4 999.0 99.0 99.00
2014 07 08 17 50 335  5.1  6.1 99.00 99.00 99.00 999 1010.0   8.9   9.3 999.0 99.0 99.00
2014 07 08 18 50 326  6.4  7.4  0.56  3.45  3.63  25 1009.8   8.9   9.1 999.0 99.0 99.00
2014 07 08 19 50 315  6.3  7.2  0.67  3.23  3.73   1 1009.8   9.0   9.2 999.0 99.0 99.00
2014 07 08 20 50 311  6.7  8.1  0.76  4.00  3.84 330 1009.6   9.0   9.3 999.0 99.0 99.00
2014 07 08 21 50 301  6.5  7.3  0.80  4.35  3.94 321 1009.6   9.1   9.4 999.0 99.0 99.00
2014 07 08 22 50 298  7.3  8.7  0.93  4.55  4.01 329 1009.4   9.0   9.4 999.0 99.0 99.00
2014 07 08 23 50 295  7.6  9.0  0.96  4.55  4.07 329 1009.3   8.9   9.4 999.0 99.0 99.00
2014 07 09 00 50 286  7.6  8.9  1.15  5.26  4.33 335 1008.8   8.9   9.5 999.0 99.0 99.00
2014 07 09 01 50 278  8.1  9.5  1.19  5.88  4.57 344 1008.5   9.0   9.5 999.0 99.0 99.00
2014 07 09 02 50 277  7.9  9.6  1.34  5.56  4.71 342 1008.1   9.0   9.5 999.0 99.0 99.00
2014 07 09 03 50 272  9.0 10.7  1.42  5.88  4.87 343 1007.7   9.0   9.5 999.0 99.0 99.00
2014 07 09 04 50 271  8.1  9.6  1.57  6.25  5.03 341 1007.6   9.0   9.5 999.0 99.0 99.00
2014 07 09 05 50 274  8.3 10.3  1.64  6.67  5.05 344 1007.3   9.1   9.4 999.0 99.0 99.00
2014 07 09 06 50 258  7.8 10.2  1.69  6.67  5.03 348 1007.1   8.9   9.4 999.0 99.0 99.00
2014 07 09 07 50 246  8.2  9.8  1.71  7.14  5.15 345 1007.0   9.0   9.3 999.0 99.0 99.00
2014 07 09 08 50 242  8.1  9.5  1.84  7.14  5.33 344 1006.8   9.0   9.2 999.0 99.0 99.00
2014 07 09 09 50 238  8.2 10.0  1.86  7.14  5.47 346 1006.5   8.9   9.2 999.0 99.0 99.00
2014 07 09 10 50 232  8.6 10.1  2.10  7.69  5.72 338 1005.9   8.9   9.2 999.0 99.0 99.00
2014 07 09 11 50 227  8.3  9.6  1.87  7.69  5.55 337 1005.6   8.9   9.4 999.0 99.0 99.00
2014 07 09 12 50 237  6.9  8.5  2.01  7.69  5.74 340 1005.5   9.0   9.3 999.0 99.0 99.00
2014 07 09 13 50 243  6.4  7.5  1.79  8.33  5.54 340 1005.5   9.0   9.4 999.0 99.0 99.00
2014 07 09 14 50 264  5.7  6.8  1.63  8.33  5.51 338 1005.4   8.8   9.4 999.0 99.0 99.00
2014 07 09 15 50 272  4.4  5.6  1.67  7.69  5.71 341 1005.6   8.5   9.4 999.0 99.0 99.00
2014 07 09 16 50 276  6.2  7.4  1.65  7.69  5.83 346 1005.7   8.8   9.4 999.0 99.0 99.00
2014 07 09 17 50 275  4.6  5.4  1.55  7.69  5.66 332 1006.1   8.4   9.4 999.0 99.0 99.00
2014 07 09 18 50 278  4.3  5.5  1.53  7.69  5.64 335 1006.6   8.7   9.4 999.0 99.0 99.00
2014 07 09 19 50 263  3.3  4.1  1.42  7.14  5.37 324 1007.0   8.4   9.4 999.0 99.0 99.00
2014 07 09 20 50 269  4.0  4.7  1.64  7.14  5.83 321 1007.4   8.7   9.4 999.0 99.0 99.00
2014 07 09 21 50 257  3.2  3.7  1.46  7.14  5.59 301 1007.6   8.4   9.4 999.0 99.0 99.00
2014 07 09 22 50 268  2.2  3.0  1.66  7.14  5.78 310 1007.9   8.8   9.5 999.0 99.0 99.00
2014 07 09 23 50 198  1.3  1.8  1.45  7.14  5.50 306 1008.1   9.2   9.6 999.0 99.0 99.00
2014 07 10 00 50 282  0.4  1.0  1.51  7.14  5.71 307 1008.4   9.2   9.8 999.0 99.0 99.00
2014 07 10 01 50 283  1.1  1.7  1.44  7.14  5.77 297 1008.8   9.2  10.0 999.0 99.0 99.00
2014 07 10 02 50 261  1.2  1.7  1.35  7.69  5.77 311 1009.2   8.9  10.1 999.0 99.0 99.00
2014 07 10 03 50 215  0.2  0.5  1.27  7.14  5.77 300 1009.4   8.8  10.2 999.0 99.0 99.00
2014 07 10 04 50  15  0.6  1.0  1.19  6.67  5.64 325 1009.8   9.3  10.5 999.0 99.0 99.00
2014 07 10 05 50  68  2.4  3.1  1.13  6.67  5.89 313 1010.3   9.3  10.2 999.0 99.0 99.00
2014 07 10 06 50  69  2.3  3.4  1.06  5.88  5.84 302 1010.9   9.5  10.1 999.0 99.0 99.00
2014 07 10 07 50  58  2.2  2.7  1.09  6.67  5.96 291 1011.7   9.5   9.8 999.0 99.0 99.00
2014 07 10 08 50  28  2.2  2.7  0.99  7.14  5.98 292 1012.4   9.6   9.8 999.0 99.0 99.00
2014 07 10 09 50  55  5.9  6.9  1.02 16.00  6.33 251 1012.7   9.3   9.7 999.0 99.0 99.00
2014 07 10 10 50  59  5.9  6.9  1.02 16.00  5.53 271 1013.4   9.2   9.6 999.0 99.0 99.00
2014 07 10 11 50  41  4.7  5.9  0.99 14.81  5.22 195 1013.9   9.4   9.5 999.0 99.0 99.00
2014 07 10 12 50  27  5.0  6.6  1.10 16.00  5.35 208 1014.2   8.9   9.5 999.0 99.0 99.00
2014 07 10 13 50  15  5.0  7.2  1.05 14.81  5.40 238 1014.5   8.7   9.5 999.0 99.0 99.00
2014 07 10 14 50  13  4.1  5.9  0.96 14.81  5.30 202 1014.7   8.2   9.5 999.0 99.0 99.00
2014 07 10 15 50 346  6.2  7.7  0.97 14.81  5.60 244 1014.9   8.2   9.5 999.0 99.0 99.00
2014 07 10 16 50 341  7.4  8.5  1.04 14.81  5.69 224 1015.0   7.9   9.5 999.0 99.0 99.00
2014 07 10 17 50 323  7.3  9.4  0.98 14.81  5.30 234 1015.3   7.8   9.5 999.0 99.0 99.00
2014 07 10 18 50 319  7.6  8.7  1.09 14.81  4.90 228 1015.4   8.1   9.5 999.0 99.0 99.00
2014 07 10 19 50 325  7.6  8.9  1.01 14.81  4.88 237 1015.9   8.2   9.4 999.0 99.0 99.00
2014 07 10 20 50 313  8.0  9.3  1.11 13.79  4.68 252 1015.6   8.2   9.4 999.0 99.0 99.00
2014 07 10 21 50 307  8.4 10.5  1.22 14.81  4.62 233 1015.3   8.3   9.3 999.0 99.0 99.00
2014 07 10 22 50 297  9.7 11.3  1.29 14.81  4.74 213 1014.6   8.1   9.2 999.0 99.0 99.00
2014 07 10 23 50 297 11.1 13.1  1.42 14.81  4.80 250 1014.4   8.2   9.2 999.0 99.0 99.00
2014 07 11 00 50 298 11.2 13.3  1.60  5.26  4.91 328 1014.3   8.4   9.2 999.0 99.0 99.00
2014 07 11 01 50 302 11.1 13.4  2.08  5.56  5.29 325 1014.0   8.7   9.2 999.0 99.0 99.00
2014 07 11 02 50 309 11.2 13.3  2.10  5.56  5.21 313 1013.9   8.7   9.1 999.0 99.0 99.00
2014 07 11 03 50 310 10.4 12.4  1.98  5.88  5.22 323 1013.9   8.9   9.1 999.0 99.0 99.00
2014 07 11 04 50 308  9.7 12.3  2.10  5.88  5.33 330 1014.0   8.9   9.1 999.0 99.0 99.00
2014 07 11 05 50 309 10.8 12.7  2.12  7.14  5.45 341 1013.8   8.8   9.1 999.0 99.0 99.00
2014 07 11 06 50 315 10.1 12.3  2.23  7.14  5.61 344 1014.2   8.8   9.1 999.0 99.0 99.00
2014 07 11 07 50 313  9.6 11.5  2.27  7.14  5.62 339 1014.3   8.8   9.0 999.0 99.0 99.00
2014 07 11 08 50 309  8.0  9.6  2.18  6.67  5.72 330 1014.4   8.9   9.0 999.0 99.0 99.00
2014 07 11 09 50 309  7.6  9.7  1.91  6.25  5.67 324 1014.4   8.9   9.0 999.0 99.0 99.00
2014 07 11 10 50 310  7.5  9.1  1.95  7.14  5.76 350 1014.4   8.7   9.0 999.0 99.0 99.00
2014 07 11 11 50 306  7.2  8.7  1.89  7.14  5.62 339 1014.5   8.6   8.9 999.0 99.0 99.00
2014 07 11 12 50 314  7.5  8.7  1.96  7.14  5.81 346 1014.3   8.5   8.9 999.0 99.0 99.00
2014 07 11 13 50 302  7.3  8.7  1.85  7.14  5.67 343 1014.2   8.3   8.9 999.0 99.0 99.00
2014 07 11 14 50 309  6.9  8.6  1.75  6.67  5.58 341 1014.1   8.0   9.0 999.0 99.0 99.00
2014 07 11 15 50 320  6.6  7.9  1.70  6.67  5.53 350 1014.3   7.8   9.0 999.0 99.0 99.00
2014 07 11 16 50 326  6.0  7.2  1.59  5.88  5.48 317 1014.4   7.7   8.9 999.0 99.0 99.00
2014 07 11 17 50 311  5.4  6.5  1.60  6.25  5.39 310 1014.6   7.6   9.0 999.0 99.0 99.00
2014 07 11 18 50 297  5.5  6.9  1.58  6.25  5.75 323 1014.5   7.6   9.0 999.0 99.0 99.00
2014 07 11 19 50 302  6.0  7.2  1.49  6.25  5.60 323 1014.8   7.7   9.0 999.0 99.0 99.00
2014 07 11 20 50 297  6.1  7.3  1.38  6.67  5.51 324 1014.8   7.8   9.0 999.0 99.0 99.00
2014 07 11 21 50 290  6.7  8.1  1.57  5.88  5.53 306 1014.7   8.1   9.0 999.0 99.0 99.00
2014 07 11 22 50 305  7.0  8.0  1.63  6.67  5.68 297 1014.7   8.1   9.1 999.0 99.0 99.00
2014 07 11 23 50 311  6.7  8.3  1.60  6.25  5.52 309 1014.5   8.4   9.1 999.0 99.0 99.00
2014 07 12 00 50 310  6.5  7.7  1.48  6.25  5.32 297 1014.8   8.4   9.1 999.0 99.0 99.00
2014 07 12 01 50 299  6.9  8.5  1.55  6.25  5.56 303 1014.6   8.4   9.1 999.0 99.0 99.00
2014 07 12 02 50 305  7.1  8.3  1.53  6.67  5.57 289 1014.5   8.4   9.2 999.0 99.0 99.00
2014 07 12 03 50 299  7.7  9.1  1.58  6.67  5.62 291 1014.1   8.4   9.2 999.0 99.0 99.00
2014 07 12 04 50 295  8.4 10.0  1.44  6.67  5.09 286 1013.9   8.5   9.2 999.0 99.0 99.00
2014 07 12 05 50 293  8.9 10.1  1.44  6.67  5.12 286 1013.5   8.3   9.2 999.0 99.0 99.00
2014 07 12 06 50 293  8.6 10.7  1.46  6.67  5.08 281 1013.8   8.3   9.2 999.0 99.0 99.00
2014 07 12 07 50 293  8.7  9.9  1.47  6.67  5.05 285 1014.1   8.2   9.1 999.0 99.0 99.00
2014 07 12 08 50 296  8.8 10.5  1.52  6.67  5.00 297 1014.3   8.2   9.1 999.0 99.0 99.00
2014 07 12 09 50 300  8.2  9.7  1.44  6.25  5.03 274 1014.2   8.3   9.1 999.0 99.0 99.00
2014 07 12 10 50 298  8.1  9.2  1.60 16.00  5.33 218 1014.0   8.3   9.1 999.0 99.0 99.00
2014 07 12 11 50 297  7.9  9.4  1.45  5.88  5.22 284 1013.8   8.1   9.1 999.0 99.0 99.00
2014 07 12 12 50 297  8.3  9.4  1.50  6.25  5.09 282 1013.6   8.0   9.1 999.0 99.0 99.00
2014 07 12 13 50 292  7.8  9.0  1.43  6.25  5.15 282 1013.6   8.1   9.1 999.0 99.0 99.00
