YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
98 01 03 13 136  3.8  5.2  3.55  9.09  7.90 999 1010.8    .5   2.5 999.0 99.0
98 01 03 14 123  6.3  7.5  3.69 11.11  8.15 999 1010.2    .8   2.5 999.0 99.0
98 01 03 15 115  6.9  8.1  3.74  8.33  8.17 999 1009.6   1.3   2.5 999.0 99.0
98 01 03 16 128  6.7  8.2  3.54 11.11  8.39 999 1009.2   2.3   2.5 999.0 99.0
98 01 03 17 158  7.4  9.1  3.45 12.50  8.06 999 1008.8   2.9   2.7 999.0 99.0
98 01 03 18 160  8.3  9.8  3.16 11.11  7.55 999 1008.4   2.9   2.7 999.0 99.0
98 01 03 19 160  7.7  8.9  3.15 12.50  7.99 999 1008.4   2.9   2.7 999.0 99.0
98 01 03 20 160  7.7  9.0  3.06  8.33  7.48 999 1008.6   2.9   2.7 999.0 99.0
98 01 03 21 162  8.3 10.1  2.71  8.33  7.19 999 1008.6   2.9   2.7 999.0 99.0
98 01 03 22 156  8.1  9.4  2.81  8.33  7.55 999 1008.5   2.9   2.7 999.0 99.0
98 01 03 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 04 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 04 01 149  8.9 10.2  2.58  8.33  7.12 999 1007.0   3.1   2.7 999.0 99.0
98 01 04 02 151  9.2 10.8  2.58 11.11  7.09 999 1006.7   3.1   2.7 999.0 99.0
98 01 04 03 153 10.2 12.3  2.63 12.50  7.06 999 1006.6   3.1   2.7 999.0 99.0
98 01 04 04 156 11.4 14.0  2.57  8.33  6.82 999 1006.9   3.1   2.7 999.0 99.0
98 01 04 05 151 10.9 12.9  2.67  7.69  6.61 999 1006.9   3.1   2.7 999.0 99.0
98 01 04 06 148 11.1 13.4  2.85  8.33  6.97 999 1006.4   2.9   2.7 999.0 99.0
98 01 04 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 04 08 145 11.4 13.4  2.72  7.69  6.54 999 1005.8   2.9   2.7 999.0 99.0
98 01 04 09 145 10.9 12.7  2.71  7.69  6.61 999 1005.6   2.8   2.7 999.0 99.0
98 01 04 10 147 11.2 13.3  2.64  7.69  6.59 999 1005.4   2.8   2.7 999.0 99.0
98 01 04 11 145 11.0 13.3  2.63  7.69  6.64 999 1005.3   2.8   2.7 999.0 99.0
98 01 04 12 145 10.7 12.5  2.62  7.69  6.70 999 1005.3   2.8   2.7 999.0 99.0
98 01 04 13 145 10.9 12.7  2.60  7.69  6.81 999 1004.8   2.8   2.7 999.0 99.0
98 01 04 14 145 10.8 12.8  2.65  7.69  6.54 999 1004.5   2.8   2.7 999.0 99.0
98 01 04 15 135 10.6 12.8  2.99  8.33  6.96 999 1003.9   2.8   2.7 999.0 99.0
98 01 04 16 133 11.3 13.1  2.67  9.09  6.80 999 1003.6   2.9   2.7 999.0 99.0
98 01 04 17 138 11.4 13.5  2.89  8.33  6.74 999 1003.1   2.9   2.8 999.0 99.0
98 01 04 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 04 19 127 10.9 12.9  3.05  8.33  6.84 999 1002.2   2.8   2.8 999.0 99.0
98 01 04 20 127 12.2 14.7  3.23  8.33  7.13 999 1001.8   2.8   2.8 999.0 99.0
98 01 04 21 124 12.0 14.3  3.07  7.69  6.82 999 1001.2   2.7   2.8 999.0 99.0
98 01 04 22 127 13.9 17.0  3.08  7.69  6.79 999 1000.2   2.8   2.7 999.0 99.0
98 01 04 23 127 12.5 14.9  3.43  8.33  6.76 999  999.5   2.7   2.8 999.0 99.0
98 01 05 00 127 13.3 17.6  3.22  8.33  6.70 999  998.2   2.7   2.8 999.0 99.0
98 01 05 01 128 15.0 18.3  3.63  8.33  6.92 999  997.0   2.1   2.8 999.0 99.0
98 01 05 02 128 13.6 16.6  3.75  8.33  7.12 999  996.1   1.8   2.7 999.0 99.0
98 01 05 03 130 14.1 18.3  3.83  8.33  6.93 999  995.4   1.9   2.7 999.0 99.0
98 01 05 04 126 15.2 18.0  3.64  9.09  7.07 999  994.4   2.1   2.7 999.0 99.0
98 01 05 05 123 14.2 17.3  3.92  9.09  7.16 999  993.4   2.7   2.7 999.0 99.0
98 01 05 06 124 13.7 16.0  3.86  9.09  7.17 999  992.4   2.8   2.7 999.0 99.0
98 01 05 07 129 13.1 16.3  4.06 10.00  7.33 999  991.7   3.1   2.7 999.0 99.0
98 01 05 08 131 11.8 14.6  3.56  9.09  7.09 999  990.8   3.1   2.7 999.0 99.0
98 01 05 09 138 10.3 12.3  3.86 10.00  7.35 999  990.3   3.1   2.7 999.0 99.0
98 01 05 10 145 10.6 12.4  3.45  8.33  7.20 999  989.8   2.8   2.7 999.0 99.0
98 01 05 11 155 10.2 12.3  3.63  9.09  7.29 999  989.7   2.4   2.7 999.0 99.0
98 01 05 12 194 10.7 13.3  3.46  9.09  7.40 999  989.7   2.1   2.7 999.0 99.0
98 01 05 13 224 13.9 17.0  3.63  9.09  7.37 999  990.6   1.4   2.7 999.0 99.0
98 01 05 14 219 13.4 17.3  3.37 10.00  6.95 999  991.8   1.1   2.7 999.0 99.0
98 01 05 15 217 13.5 16.2  3.28 10.00  6.61 999  992.7   1.0   2.7 999.0 99.0
98 01 05 16 209 11.5 13.8  3.62  9.09  6.88 999  993.7    .6   2.7 999.0 99.0
98 01 05 17 209 11.6 13.4  3.16  9.09  6.77 999  994.5    .7   2.7 999.0 99.0
98 01 05 18 196  9.0 11.4  3.74  8.33  7.25 999  995.1    .8   2.7 999.0 99.0
98 01 05 19 197  9.6 12.7  3.50  7.69  7.13 999  995.3    .8   2.5 999.0 99.0
98 01 05 20 183  9.2 11.3  3.20 10.00  7.17 999  996.1    .8   2.5 999.0 99.0
98 01 05 21 164  9.4 12.5  3.63  9.09  7.55 999  996.2    .9   2.5 999.0 99.0
98 01 05 22 153 11.1 13.4  3.22  9.09  7.50 999  996.0    .9   2.5 999.0 99.0
98 01 05 23 138 10.3 12.9  3.25  8.33  7.31 999  995.5    .9   2.5 999.0 99.0
98 01 06 00 119 12.4 15.3  3.21 14.29  7.35 999  994.2   1.6   2.5 999.0 99.0
98 01 06 01 115 13.4 16.8  3.37 14.29  7.43 999  993.1   1.7   2.5 999.0 99.0
98 01 06 02 108 15.6 18.2  3.25 14.29  6.94 999  991.8   1.6   2.5 999.0 99.0
98 01 06 03 105 15.8 20.1  3.69  8.33  7.02 999  991.1   1.6   2.5 999.0 99.0
98 01 06 04 102 17.3 21.7  3.87  7.69  7.10 999  989.8   1.6   2.5 999.0 99.0
98 01 06 05 999 99.0 99.0  4.01  8.33  7.09 999  988.1   1.7   2.5 999.0 99.0
98 01 06 06 100 19.1 23.0  4.38  9.09  7.15 999  986.9   1.4   2.5 999.0 99.0
98 01 06 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 06 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 06 09 103 16.8 21.9 99.00 99.00 99.00 999  984.7   1.6   2.5 999.0 99.0
98 01 06 10 999 99.0 99.0 99.00 99.00 99.00 999  983.7   1.7   2.6 999.0 99.0
98 01 06 11 104 17.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 06 12 104 17.4 99.0 99.00 99.00 99.00 999  982.0   2.1   2.5 999.0 99.0
98 01 06 13 110 18.2 22.0  6.56 11.11  8.81 999  981.4   2.4   2.5 999.0 99.0
98 01 06 14 109 16.7 20.3  6.56 11.11  8.95 999  980.9   2.3   2.6 999.0 99.0
98 01 06 15 109 16.7 20.8  6.22 11.11  8.60 999  980.2   2.8   2.6 999.0 99.0
98 01 06 16 109 16.7 21.3  5.97 11.11  8.50 999  980.0   3.1   2.7 999.0 99.0
98 01 06 17 110 17.1 21.4  6.24 11.11  8.64 999  979.5   3.2   2.7 999.0 99.0
98 01 06 18 106 18.0 22.9  6.03 11.11  8.63 999  979.0   3.2   2.7 999.0 99.0
98 01 06 19 112 18.5 22.3  6.00 11.11  8.42 999  979.1   3.5   2.7 999.0 99.0
98 01 06 20 114 16.0 20.4  6.20 11.11  8.52 999  979.9   2.9   2.7 999.0 99.0
98 01 06 21 114 16.5 20.6  5.97 11.11  8.45 999  980.6   3.1   2.7 999.0 99.0
98 01 06 22 113 15.4 18.3 99.00 99.00 99.00 999  981.3   3.2   2.7 999.0 99.0
98 01 06 23 999 99.0 99.0 99.00 99.00 99.00 999  981.6   3.1   2.7 999.0 99.0
98 01 07 00 120 16.5 21.3  6.95 11.11  9.16 999  981.8   3.0   2.7 999.0 99.0
98 01 07 01 127 15.7 19.6  6.31 12.50  9.16 999  982.1   3.1   2.7 999.0 99.0
98 01 07 02 126 13.0 16.1  5.99 11.11  8.80 999  982.7   2.5   2.7 999.0 99.0
98 01 07 03 129 12.1 14.9  5.99 11.11  8.94 999  983.3   2.4   2.7 999.0 99.0
98 01 07 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 07 05 133 12.1 14.5  5.11 10.00  8.55 999  984.8   2.7   2.5 999.0 99.0
98 01 07 06 149 11.9 15.1  5.10 10.00  8.61 999  985.7   2.7   2.5 999.0 99.0
98 01 07 07 151 10.1 12.2  5.15 11.11  9.04 999  986.9   2.1   2.5 999.0 99.0
98 01 07 08 182  6.7  8.1  4.75  9.09  8.82 999  988.3   1.5   2.5 999.0 99.0
98 01 07 09 212  9.0 11.3  5.02 16.67  9.69 999  989.5   1.7   2.5 999.0 99.0
98 01 07 10 215  6.0  7.6  5.09 14.29  9.61 999  991.0   1.4   2.5 999.0 99.0
98 01 07 11 219  6.9  9.1  4.92 14.29  9.39 999  992.4   1.7   2.5 999.0 99.0
98 01 07 12 224  8.6 10.8  4.72 16.67  9.54 999  993.7   2.3   2.5 999.0 99.0
98 01 07 13 244  9.0 11.5  4.58 16.67  9.27 999  994.7   1.6   2.5 999.0 99.0
98 01 07 14 240  8.5 10.7  5.26 14.29 10.04 999  995.6   1.9   2.5 999.0 99.0
98 01 07 15 232  9.0 11.2  5.71 14.29 10.10 999  996.7   2.0   2.5 999.0 99.0
98 01 07 16 235  8.9 11.5  6.05 14.29 10.33 999  997.6   2.0   2.5 999.0 99.0
98 01 07 17 215  5.7  7.8  5.85 14.29 10.36 999  998.4   2.0   2.5 999.0 99.0
98 01 07 18 191  6.8  8.8  5.91 14.29 10.18 999  998.9   2.0   2.5 999.0 99.0
98 01 07 19 185  8.6 10.8  5.84 14.29 10.01 999  999.2   2.1   2.5 999.0 99.0
98 01 07 20 185  8.6 10.9  6.13 14.29 10.20 999 1000.0    .4   2.5 999.0 99.0
98 01 07 21 999 99.0 99.0  5.35 14.29  9.52 999 1000.7    .5   2.5 999.0 99.0
98 01 07 22 227  4.0  5.2  4.84 14.29  9.25 999 1001.5   1.2   2.5 999.0 99.0
98 01 07 23 193  4.5  6.0  4.41 14.29  9.12 999 1001.8   1.6   2.5 999.0 99.0
98 01 08 00 193  3.5  4.9  4.18 12.50  8.95 999 1002.2   1.9   2.5 999.0 99.0
98 01 08 01 157  3.3  4.6  4.35 12.50  9.38 999 1002.2   1.9   2.5 999.0 99.0
98 01 08 02 163  5.1  6.4  4.52 14.29  9.81 999 1002.3   1.6   2.5 999.0 99.0
98 01 08 03 147  5.3  6.4  4.12 12.50  9.20 999 1002.9   1.5   2.5 999.0 99.0
98 01 08 04 149  6.7  7.8  3.85 12.50  9.04 999 1003.4   1.6   2.6 999.0 99.0
98 01 08 05 149  5.7  6.7  3.53 12.50  8.85 999 1003.7   1.7   2.7 999.0 99.0
98 01 08 06 999 99.0 99.0 99.00 99.00 99.00 999 1003.8   1.9   2.7 999.0 99.0
98 01 08 07 137  6.0  7.4  3.76 12.50  8.91 999 1003.9   1.9   2.5 999.0 99.0
98 01 08 08 125  6.5  8.0  3.23 12.50  8.40 999 1004.0   1.8   2.5 999.0 99.0
98 01 08 09 120  6.4  7.6  3.35 12.50  8.37 999 1004.3   1.7   2.5 999.0 99.0
98 01 08 10 126  6.2  7.5  3.13 11.11  8.00 999 1004.6   1.7   2.5 999.0 99.0
98 01 08 11 116  6.0  7.2  2.88 11.11  7.93 999 9999.0   2.0   2.5 999.0 99.0
98 01 08 12 106  7.2  9.0  2.95 11.11  8.29 999 1004.8   2.0   2.5 999.0 99.0
98 01 08 13 101  7.7  9.8  3.09 11.11  8.28 999 1004.8   2.0   2.6 999.0 99.0
98 01 08 14  95  9.2 10.5  2.63 11.11  7.65 999 1004.4   2.0   2.5 999.0 99.0
98 01 08 15  98  9.3 11.8  2.38 11.11  7.22 999 1004.4   2.0   2.5 999.0 99.0
98 01 08 16 103  8.6 10.8  2.33 11.11  6.97 999 1004.2   2.0   2.5 999.0 99.0
98 01 08 17 102 10.0 12.0  2.43 11.11  6.87 999 1004.0   2.0   2.5 999.0 99.0
98 01 08 18 999 99.0 99.0 99.00 99.00 99.00 999 1004.4   2.0   2.5 999.0 99.0
98 01 08 19  94 10.6 12.7  2.41 10.00  6.63 999 1004.4   2.0   2.5 999.0 99.0
98 01 08 20  92  9.9 11.9 99.00 99.00 99.00 999 1004.5   2.1   2.5 999.0 99.0
98 01 08 21  95 10.0 11.8  2.86  9.09  6.93 999 1004.7   2.1   2.5 999.0 99.0
98 01 08 22 999 99.0 99.0 99.00 99.00 99.00 999 1005.2   2.2   2.5 999.0 99.0
98 01 08 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 09 00  97  9.2 11.1  3.30 14.29  8.08 999 1005.3   2.3   2.5 999.0 99.0
98 01 09 01  78  8.9 11.3  3.54 14.29  8.56 999 1005.2   1.8   2.5 999.0 99.0
98 01 09 02  73  8.8 10.6  3.53 14.29  8.39 999 1005.2   1.9   2.7 999.0 99.0
98 01 09 03  84  8.2 12.7  3.40 14.29  8.14 999 1005.4   1.4   2.6 999.0 99.0
98 01 09 04 999 99.0 99.0 99.00 99.00 99.00 999 1005.0   2.1 999.0 999.0 99.0
98 01 09 05  76 10.9 13.3  3.25 14.29  7.83 999 1004.9   2.1   2.5 999.0 99.0
98 01 09 06  74  9.6 11.2  3.43 14.29  7.83 999 1005.0   2.0   2.5 999.0 99.0
98 01 09 07  72 10.3 12.5  3.30 14.29  7.83 999 1005.2   2.0   2.5 999.0 99.0
98 01 09 08  69 10.7 13.1  2.91 12.50  7.09 999 1005.2   1.9   2.5 999.0 99.0
98 01 09 09  70 10.2 12.8  2.87  9.09  7.12 999 1005.0   1.6   2.5 999.0 99.0
98 01 09 10  69 10.2 12.0  2.54  7.69  6.49 999 1005.0   1.5   2.5 999.0 99.0
98 01 09 11  70 10.3 12.6  2.96  9.09  6.83 999 1004.9   1.3   2.5 999.0 99.0
98 01 09 12  53 11.9 14.8  2.78  7.69  6.64 999 1004.6   1.2   2.5 999.0 99.0
98 01 09 13  63 10.4 12.6  2.67  9.09  6.48 999 1004.2   1.2   2.5 999.0 99.0
98 01 09 14  49 10.8 12.8  2.75 10.00  6.61 999 1004.0   1.2   2.5 999.0 99.0
98 01 09 15  34 10.8 13.4  2.79  8.33  6.59 999 1003.6    .5   2.5 999.0 99.0
98 01 09 16  49 10.1 12.0  2.92  7.14  6.66 999 1003.5   -.3   2.5 999.0 99.0
98 01 09 17  30 11.0 13.0  2.89  7.14  6.59 999 1002.8    .0   2.5 999.0 99.0
98 01 09 18  37 11.2 14.1  2.93  7.14  6.48 999 1002.7   -.7   2.5 999.0 99.0
98 01 09 19  45 10.8 13.2  2.82  8.33  6.55 999 1002.6   -.8   2.5 999.0 99.0
98 01 09 20  29 11.2 13.9  3.02  7.14  6.68 999 1002.2   -.8   2.5 999.0 99.0
98 01 09 21  30 11.2 12.8  2.80  7.14  6.45 999 1002.2   -.8   2.5 999.0 99.0
98 01 09 22  34 11.7 14.4  2.74  9.09  6.64 999 1001.7   -.8   2.5 999.0 99.0
98 01 09 23  31 11.5 13.2  3.06  8.33  6.84 999 1001.5  -1.4   2.5 999.0 99.0
98 01 10 00  39 10.9 13.0  3.19  8.33  7.08 999 1001.1  -1.4   2.5 999.0 99.0
98 01 10 01  29 12.1 14.8  3.10  8.33  7.01 999 1000.4  -1.6   2.5 999.0 99.0
98 01 10 02 999 99.0 99.0 99.00 99.00 99.00 999 1000.1  -2.0   2.5 999.0 99.0
98 01 10 03  29 11.4 14.9  3.33 16.67  7.48 999 1000.1  -2.2   2.5 999.0 99.0
98 01 10 04  38 11.2 14.0  3.10  7.14  7.17 999  999.9  -2.0   2.5 999.0 99.0
98 01 10 05  42  9.3 12.0  3.35  9.09  7.48 999  999.8  -2.1   2.5 999.0 99.0
98 01 10 06 999 99.0 99.0 99.00 99.00 99.00 999  999.9  -1.7   2.5 999.0 99.0
98 01 10 07  53 11.0 13.8  3.16  7.69  7.34 999 1000.1  -1.8   2.5 999.0 99.0
98 01 10 08  35  8.7 10.9  3.35  8.33  7.44 999 1000.1  -1.6   2.5 999.0 99.0
98 01 10 09  42 11.2 14.2  3.23  8.33  7.20 999  999.9 999.0   2.5 999.0 99.0
98 01 10 10  43 10.4 13.2  3.15  7.69  7.01 999  999.9  -1.7   2.5 999.0 99.0
98 01 10 11  31 10.1 12.8  3.29  8.33  7.29 999 1000.0  -1.7   2.5 999.0 99.0
98 01 10 12  41  9.8 12.6  3.34  9.09  7.36 999  999.9  -1.8   2.5 999.0 99.0
98 01 10 13  35 10.3 13.1  3.07  8.33  7.20 999  999.9  -2.0   2.5 999.0 99.0
98 01 10 14  43  9.8 11.8  3.08 14.29  7.27 999  999.9  -2.1   2.5 999.0 99.0
98 01 10 15  44 10.7 13.5  2.98  9.09  7.15 999  999.9  -1.9   2.5 999.0 99.0
98 01 10 16  36 10.1 12.8  2.97  7.69  6.90 999 1000.0  -1.9   2.5 999.0 99.0
98 01 10 17  32  9.8 11.8  2.85  7.69  6.82 999  999.9  -1.9   2.5 999.0 99.0
98 01 10 18  36 10.1 12.9  2.65  9.09  6.92 999 1000.0  -1.8   2.5 999.0 99.0
98 01 10 19  38  9.9 11.9  2.84  8.33  6.88 999 1000.3  -2.0   2.5 999.0 99.0
98 01 10 20  30 10.8 13.2  2.67  9.09  6.52 999 1000.6  -1.9   2.5 999.0 99.0
98 01 10 21  36 10.4 14.0  2.85  9.09  6.72 999 1000.4  -2.2   2.5 999.0 99.0
98 01 10 22  35 12.1 14.5  2.79  9.09  6.68 999 1000.4  -2.4   2.5 999.0 99.0
98 01 10 23  35 12.3 15.0  2.83  7.69  6.48 999 1000.5  -2.2   2.5 999.0 99.0
98 01 11 00  35 13.8 17.2  2.78  9.09  6.55 999  999.9  -2.0   2.5 999.0 99.0
98 01 11 01  27 13.3 17.8  3.05  6.25  6.39 999  999.9  -2.0   2.5 999.0 99.0
98 01 11 02  35 13.4 16.8  3.24  9.09  6.58 999  999.8  -1.8   2.5 999.0 99.0
98 01 11 03  35 13.8 17.0  3.07  8.33  6.64 999  999.9  -1.9   2.5 999.0 99.0
98 01 11 04  28 14.5 17.8  3.22  9.09  6.46 999  999.9  -2.0   2.5 999.0 99.0
98 01 11 05  24 15.0 18.4  3.50  9.09  6.69 999  999.4  -2.0   2.5 999.0 99.0
98 01 11 06  25 15.2 19.3  3.27  8.33  6.35 999  998.9  -2.0   2.5 999.0 99.0
98 01 11 07  28 15.2 19.6  3.27  8.33  6.63 999  998.9  -1.8   2.5 999.0 99.0
98 01 11 08  30 15.7 19.5  3.71  9.09  6.78 999  998.4  -1.5   2.5 999.0 99.0
98 01 11 09  26 16.3 20.1  3.96  8.33  6.93 999  997.9  -1.5   2.5 999.0 99.0
98 01 11 10  30 16.6 19.6  3.97  9.09  6.90 999  997.5  -1.4   2.5 999.0 99.0
98 01 11 11  27 16.2 20.2 99.00 99.00 99.00 999  996.8  -1.2   2.5 999.0 99.0
98 01 11 12  27 16.6 20.9 99.00 99.00 99.00 999  996.1  -1.2   2.5 999.0 99.0
98 01 11 13  23 17.6 21.0  4.19  9.09  7.04 999  994.9  -1.1   2.5 999.0 99.0
98 01 11 14  22 18.1 21.6  4.86  9.09  7.44 999  993.9   -.8   2.5 999.0 99.0
98 01 11 15  22 17.8 22.3  4.86 10.00  7.57 999  993.1   -.7   2.5 999.0 99.0
98 01 11 16  27 19.3 23.5  5.29 10.00  7.68 999  992.0   -.3   2.5 999.0 99.0
98 01 11 17  27 17.7 22.8  5.47 10.00  7.85 999  991.2   -.2   2.5 999.0 99.0
98 01 11 18  31 18.6 22.9 99.00 99.00 99.00 999  990.8    .0   2.5 999.0 99.0
98 01 11 19  31 18.4 23.7 99.00 99.00 99.00 999  990.3    .8   2.5 999.0 99.0
98 01 11 20  32 17.1 20.3  5.44 11.11  8.00 999  990.3   1.2   2.5 999.0 99.0
98 01 11 21  35 16.4 19.9  5.59 11.11  8.18 999  990.1   1.6   2.5 999.0 99.0
98 01 11 22  40 14.8 18.1  5.23 11.11  8.33 999  989.6   2.0   2.5 999.0 99.0
