"","screenName","text","retweetCount","favoriteCount","score","absolute_score","lon","lat"
"320","livedesignmag","Steve Lieberman of @sjlightinginc shared light plots for Yuma Tent at #Coachella2018 - Happy Friday, indeed!… https://t.co/gWRJR2UmOH",0,1,1,1,-74.0059728,40.7127753
"321","livedesignmag","Steve Lieberman of @sjlightinginc shared light plots for Yuma Tent at #Coachella2018 - Happy Friday, indeed!… https://t.co/gWRJR2UmOH",0,1,1,1,-74.0059728,40.7127753
"322","livedesignmag","Steve Lieberman of @sjlightinginc shared light plots for Yuma Tent at #Coachella2018 - Happy Friday, indeed!… https://t.co/gWRJR2UmOH",0,1,1,1,-74.0059728,40.7127753
"323","livedesignmag","Steve Lieberman of @sjlightinginc shared light plots for Yuma Tent at #Coachella2018 - Happy Friday, indeed!… https://t.co/gWRJR2UmOH",0,1,1,1,-74.0059728,40.7127753
"324","lliillliann","RT @kissonbiebs: THIS IS BY FAR THE BEST THING THAT HAPPENED IN 2018 AND I NEED ALL THE SELFIES #COACHELLA2018 https://t.co/Zw6t8UU7LB",20630,0,1,1,NA,NA
"325","lmao_mao","RT @WhiteManCrush__: @aki90panda @carrerapulse @BobbyHampshire2 @ClintonMSix14 @ChristieC733 @SKYRIDER4538 @StacyLStiles @SandraTXAS @Grizz…",10,0,0,0,-122.4194155,37.7749295
"326","LoccNae","RT @eenahsanairb: Kali Uchis wearing a full SIREN look for her performance with Miguel <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #Coachella2018 @mattebrand @KALIUCHIS https://t.co…",71,0,0,0,-79.9958864,40.4406248
"327","Loove_Pinnk","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,42.0124661,56.5800358
"328","lovelalaelle","Who run the world? <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BC><ed><U+00BE><U+00A1><ed><U+00A0><U+00BC><ed><U+00BC><U+00B4> #coachella2018 #spamming… https://t.co/7RQV5wOJDg",0,0,0,0,133.775136,-25.274398
"329","lucio22673283","RT @TheYumYumFoodie: Beauty at  @coachella is not just the #music. So much #art in that desert and you really can't beat the sunset. 
#Trav…",25,0,0,0,NA,NA
"330","Lucky9604","RT @djsbu: #mondaymotivation Greatness in action!
@RealBlackCoffee @coachella #coachella #coachella2018 #blackchella https://t.co/e6dVgnXp9d",100,0,1,1,27.8663075,-26.3335179
"331","luggagehistoric","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"332","luigiderosa17","RT @KendallPatrice: Lady love @seinnefleming <ed><U+00A0><U+00BD><ed><U+00B2><U+009C><U+2728> #Coachella2018 https://t.co/WWUvyG0AOn",11,0,1,1,14.3151926,40.8893208
"333","Lukella__","RT @strangertfr: <ed><U+00A0><U+00BD><ed><U+00B3><U+00B8> | #StrangerThings Stranger Things rencontre Riverdale a Coachella. #Coachella2018 https://t.co/261b4Frw0X",32,0,-1,1,-95.2041135,32.5884735
"334","LuvGrethanDolan","RT @DolanTwinsPhoto: Lock screens of The Dolan Twins if you want them : <U+2935><U+FE0F>

<U+25AB><U+FE0F>Follow me

<U+25AB><U+FE0F>RT <ed><U+00A0><U+00BD><ed><U+00B4><U+0084>

<U+25AB><U+FE0F>Like <U+2764><U+FE0F>

<U+25AB><U+FE0F>Tag the twins <ed><U+00A0><U+00BD><ed><U+00B6><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+00AC>

<ed><U+00A0><U+00BC><ed><U+00BE><U+00A1><ed><U+00A0><U+00BD><ed><U+00B0><U+00B0>

#Coache…",155,0,0,0,-94.7353649,37.0248437
"335","luvzpornx","RT @alittlewolfe: Repped @VIXEN for #Coachella2018 https://t.co/rLcLZNWDX5",7,0,0,0,-58.3815591,-34.6036844
"336","M66565741","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,76.9558321,11.0168445
"337","mactcocpendo198","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"338","MacyJar47809276","RT @MusicNewsRumor: The set times for #Coachella this weekend have just been released! Read the daily lineup organized by date and stage. #…",179,0,0,0,NA,NA
"339","maddyburica","RT @kissonbiebs: THIS IS BY FAR THE BEST THING THAT HAPPENED IN 2018 AND I NEED ALL THE SELFIES #COACHELLA2018 https://t.co/Zw6t8UU7LB",20630,0,1,1,NA,NA
"340","magnetotailmist","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"341","MaMBA70805854","RT @Keith_McPherson: <ed><U+00A0><U+00BE><ed><U+00B7><U+009F><U+200D><U+2642><U+FE0F>“Bounce” - @flatbushzombies @meechisdead @ZOMBIEJuicee @coachella #flatbushzombies #fbz #zombiegang #day2 #flatbus…",1504,0,0,0,-95.987239,36.156467
"342","Manikan18557559","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,80.2707184,13.0826802
"343","Manikandan1366","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,78.6568942,11.1271225
"344","Manjuna01305556","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,78.6568942,11.1271225
"345","Maricuise","RT @mbali_nks: COACHELLA BY NIGHT <ed><U+00A0><U+00BC><ed><U+00BC><U+0097> #coachella2018
Top: @poise_swimwear 
Skirt: @paroozfashions 
Shoes: @aldoshoes_sa from edgarsfashion ht…",7,0,0,0,NA,NA
"346","Mariyas39885621","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,78.6568942,11.1271225
"347","MarkKinglos","RT @_feb17th: #BeyChella #Coachella2018 #Beyonce 

What You Think? https://t.co/J5zQG84h7e",6,0,0,0,28.0567007,-26.1075663
"348","masreslumgu1979","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"349","maternalneedy","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"350","Matheesh1","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,80.2707184,13.0826802
"351","MinisterOnline","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,42.0124661,56.5800358
"352","MisakiYOSHIKI1","RT @heyitzLou: .@XJapanOfficial was definitely the best act I saw at @coachella this year. #xjapan #yoshiki #coachella #<U+30B3><U+30FC><U+30C1><U+30A7><U+30E9> #Coachella201…",551,0,1,1,-95.8927595,36.1379319
"353","MISsBEHAVE1208","One weekend in Indio <ed><U+00A0><U+00BC><ed><U+00BE><U+00A1>
.
.
.
#indio #coachella #coachella2018 #festival #leon… https://t.co/anwBxQ5GbX",0,0,0,0,-118.2436849,34.0522342
"354","missbrown24","RT @BroderickHunter: Romp-Romp #Coachella2018 https://t.co/jCGGBd548B",758,0,0,0,NA,NA
"355","Mmusi67","RT @MinnieDlamini: My #coachella2018 looks <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+008E> Such a vibe <ed><U+00A0><U+00BE><ed><U+00B4><U+00A9> Same time, same place next year for sure!!!<ed><U+00A0><U+00BD><ed><U+00B8><U+009C> https://t.co/Qha5VqXDqY",394,0,0,0,NA,NA
"356","Mo_Smith_","RT @TiaMowry: I almost went into labor watching, dancing, and singing along to the queen, known as @beyonce! Ahhhhhhhhhhmazing! Welcome, ba…",436,0,1,1,-95.3698028,29.7604267
"357","mojoo97","RT @sofiaalleon: Wanting to relive this everyday. #Coachella2018 https://t.co/nXC19jowZR",1,0,0,0,NA,NA
"358","moni_jai","RT @TamilThoguppu: #LadySuperstar #Nayanthara<ed><U+00A0><U+00BD><ed><U+00B2><U+0083> Recent Clicks<ed><U+00A0><U+00BD><ed><U+00B3><U+00B8> with #VigneshShivN<ed><U+00A0><U+00BE><ed><U+00B4><U+00B5>

#nayantara #Nayanism @VigneshShivN #VikkyNayan #Coachell…",3,0,0,0,NA,NA
"359","moni_jai","RT @TamilThoguppu: #LadySuperstar #Nayanthara<ed><U+00A0><U+00BD><ed><U+00B2><U+0083> Recent Clicks<ed><U+00A0><U+00BD><ed><U+00B3><U+00B8> with #VigneshShivN<ed><U+00A0><U+00BE><ed><U+00B4><U+00B5>

#nayantara #Nayanism @VigneshShivN #VikkyNayan #Coachell…",3,0,0,0,NA,NA
"360","moni_jai","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"361","moni_jai","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"362","MonicaSors","Finally: #Coachella Travel Diary is up!
VIEW // VER --&gt;&gt; https://t.co/rDUwOAYZRx
#coachella2018 #vlog #newpost… https://t.co/83EkbMffv5",0,0,0,0,-3.74922,40.463667
"363","monkeydefense","Ready for takeoff!!! #BannanaAirplane OMW 2 the Jungle. #Coachella2018 #IToldYouToMeetMeHere https://t.co/PdoyQhVhB7",0,1,1,1,-118.2436849,34.0522342
"364","Mosse51719253","RT @MinnieDlamini: My #coachella2018 looks <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+008E> Such a vibe <ed><U+00A0><U+00BE><ed><U+00B4><U+00A9> Same time, same place next year for sure!!!<ed><U+00A0><U+00BD><ed><U+00B8><U+009C> https://t.co/Qha5VqXDqY",394,0,0,0,27.8545867,-33.0291582
"365","Mosse51719253","RT @MinnieDlamini: My #coachella2018 looks <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+008E> Such a vibe <ed><U+00A0><U+00BE><ed><U+00B4><U+00A9> Same time, same place next year for sure!!!<ed><U+00A0><U+00BD><ed><U+00B8><U+009C> https://t.co/Qha5VqXDqY",394,0,0,0,27.8545867,-33.0291582
"366","Mosse51719253","RT @MinnieDlamini: Last day of #Coachella2018 <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> My new favorite <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> https://t.co/P9CjuPnHHx",192,0,1,1,27.8545867,-33.0291582
"367","Mosse51719253","RT @MinnieDlamini: Last day of #Coachella2018 <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> My new favorite <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> https://t.co/P9CjuPnHHx",192,0,1,1,27.8545867,-33.0291582
"368","Mostquan_Sigra","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,45.0303408,55.8220827
"369","mourneopened","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"370","mpb1505","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,33.0826597,68.9585244
"371","mrudhu97","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"372","MS_babyface2793","RT @_feb17th: #BeyChella #Coachella2018 #Beyonce 

What You Think? https://t.co/J5zQG84h7e",6,0,0,0,-84.3879824,33.7489954
"373","MSOPR","Congratulations to @jeanmicheljarre for an incredible debut @coachella #jeanmicheljarre #Coachella2018… https://t.co/7gmaVPgAhk",0,2,2,2,-118.577535,34.2698314
"374","mukinseijika","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,-95.992775,36.1539816
"375","murali_murru","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,73.712479,24.585445
"376","MuraliT00093919","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,79.5540125,10.4410428
"377","mushal_ahmed","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,79.861243,6.9270786
"378","MuthuVj96634323","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,78.6568942,11.1271225
"379","Nadun_Baduge","Brazil Power! Coachella 2018 by @Nadun_Baduge 
Instagram - https://t.co/yL1CFf9kPp

#Coachella2018 #fashion… https://t.co/2Tf0pFrTlz",0,2,0,0,80.771797,7.873054
"380","NakedDan","RT @NakedDan: Coachella Music Festival is going on now. Here is fan art from a scene at #Coachella in my book The ""Volunteer"": 
https://t.c…",6,0,0,0,-99.9018131,31.9685988
"381","NandhaNandhakum","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,78.6568942,11.1271225
"382","natali1102","RT @Tier1Creative: Sears tower again. Much more simplistic #art #abstractexpressionism #abstractpainting #abstractartist #abstractart #arts…",5,0,-1,1,NA,NA
"383","natanlotte","RT @kissonbiebs: THIS IS BY FAR THE BEST THING THAT HAPPENED IN 2018 AND I NEED ALL THE SELFIES #COACHELLA2018 https://t.co/Zw6t8UU7LB",20630,0,1,1,-83.4390843,39.5364511
"384","naturedolanx","RT @DolanTwinsPhoto: Lock screens of The Dolan Twins if you want them : <U+2935><U+FE0F>

<U+25AB><U+FE0F>Follow me

<U+25AB><U+FE0F>RT <ed><U+00A0><U+00BD><ed><U+00B4><U+0084>

<U+25AB><U+FE0F>Like <U+2764><U+FE0F>

<U+25AB><U+FE0F>Tag the twins <ed><U+00A0><U+00BD><ed><U+00B6><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+00AC>

<ed><U+00A0><U+00BC><ed><U+00BE><U+00A1><ed><U+00A0><U+00BD><ed><U+00B0><U+00B0>

#Coache…",155,0,0,0,4.469936,50.503887
"385","Naveen15896823","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,76.9558321,11.0168445
"386","Naveenprasathp9","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,76.9558321,11.0168445
"387","nayameeeee","RT @MinnieDlamini: My #coachella2018 looks <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+008E> Such a vibe <ed><U+00A0><U+00BE><ed><U+00B4><U+00A9> Same time, same place next year for sure!!!<ed><U+00A0><U+00BD><ed><U+00B8><U+009C> https://t.co/Qha5VqXDqY",394,0,0,0,22.937506,-30.559482
"388","nayameeeee","RT @MinnieDlamini: Last day of #Coachella2018 <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> My new favorite <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> https://t.co/P9CjuPnHHx",192,0,1,1,22.937506,-30.559482
"389","Nayantharaafb","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"390","NayReyno","RT @Keith_McPherson: <ed><U+00A0><U+00BE><ed><U+00B7><U+009F><U+200D><U+2642><U+FE0F>“Bounce” - @flatbushzombies @meechisdead @ZOMBIEJuicee @coachella #flatbushzombies #fbz #zombiegang #day2 #flatbus…",1504,0,0,0,-75.977985,36.8529263
"391","NcBharathan","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"392","nijeshk001","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,55.2707828,25.2048493
"393","NikkiLeighxo_","RT @NikkiLeighxo: Palm trees are out and the vibes are on<ed><U+00A0><U+00BC><ed><U+00BC><U+00B5><ed><U+00A0><U+00BC><ed><U+00BC><U+00BB><ed><U+00A0><U+00BC><ed><U+00BC><U+00B4>#coachella #coachellaoutfit #coachella2018 #ootd… https://t.co/WaPU2swRW3",8,0,0,0,NA,NA
"394","niratelipoc","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,-87.6297982,41.8781136
"395","nishyrappi1971","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"396","NjabuloMjoka","RT @MinnieDlamini: Last day of #Coachella2018 <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> My new favorite <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> https://t.co/P9CjuPnHHx",192,0,1,1,NA,NA
"397","NjabuloMjoka","RT @MinnieDlamini: Last day of #Coachella2018 <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> My new favorite <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> https://t.co/P9CjuPnHHx",192,0,1,1,NA,NA
"398","NjabuloMjoka","RT @MinnieDlamini: My #coachella2018 looks <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+008E> Such a vibe <ed><U+00A0><U+00BE><ed><U+00B4><U+00A9> Same time, same place next year for sure!!!<ed><U+00A0><U+00BD><ed><U+00B8><U+009C> https://t.co/Qha5VqXDqY",394,0,0,0,NA,NA
"399","NjabuloMjoka","RT @MinnieDlamini: My #coachella2018 looks <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+008E> Such a vibe <ed><U+00A0><U+00BE><ed><U+00B4><U+00A9> Same time, same place next year for sure!!!<ed><U+00A0><U+00BD><ed><U+00B8><U+009C> https://t.co/Qha5VqXDqY",394,0,0,0,NA,NA
"400","norfolkquino","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"401","Noushad43307910","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,76.2710833,10.8505159
"402","oatdogg","RT @babycakesromero: Soulwax light up California: (plse click on link to see full gallery)

https://t.co/KGYrnRx2fD

@soulwax #soulwax #Coa…",6,0,0,0,-72.5789919,40.8426091
"403","odinfury1889","RT @WhiteManCrush__: @aki90panda @carrerapulse @BobbyHampshire2 @ClintonMSix14 @ChristieC733 @SKYRIDER4538 @StacyLStiles @SandraTXAS @Grizz…",10,0,0,0,NA,NA
"404","offallinnet","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"405","officialniyah98","My cousin is my real life goals<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>. Always has been smh lol! AND she just went through a 5.5 hour audition for Jane… https://t.co/TU8Q1GdMgL",0,1,0,0,-83.0457538,42.331427
"406","oginciabio1982","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,30.3350986,59.9342802
"407","Okan_Gembul","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,37.6172999,55.755826
"408","operatingarmpit","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"409","oriolegem","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"410","Ortega34Ortega","RT @Ortega34Ortega: Round 2 LETS GO <U+203C><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BC><ed><U+00BC><U+00B5> #Coachella2018 ( Snapchat: Ortega_97 ) https://t.co/gImKgZ7gxn",2,0,0,0,-97.3307658,32.7554883
"411","Ortega34Ortega","RT @Ortega34Ortega: Vibes After Vibes, Music Festivals Are A Must <ed><U+00A0><U+00BD><ed><U+00B4><U+008A><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><U+25B6><U+FE0F> @coachella #Coachella2018 #Day3 https://t.co/3o9POnUf24",1,0,0,0,-97.3307658,32.7554883
"412","overduetired","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"413","pakuthu","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"414","panducharan100","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,78.486671,17.385044
"415","papesazimuth","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"416","parasupr3110","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"417","parthagathya15","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,NA,NA
"418","partsjeans","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"419","Pasupathi96","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,78.7046725,10.7904833
"420","paulkorbajr","@Eminem eh! I noticed at #Coachella2018 you only played 4 songs from #Revival I love the album and would love to he… https://t.co/9X4Q2zmrof",0,0,3,3,-92.9649361,44.9630216
"421","payplink","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,105.318756,61.52401
"422","perffolmagut198","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"423","pertaecupep1978","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"424","phobosalcohol","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,105.318756,61.52401
"425","PhoenixSiva2","RT @NayantharaU: #Coachella2018 #StageCoach 
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> great moments ! #VikkyNayan https://t.co/f5ttGG92f7",618,0,1,1,80.2707184,13.0826802
"426","piano_amethyst","RT @Pupe71934186: @YoshikiOfficial <U+2728><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>~ beautiful smile X x at #Coachella2018 #Xjapan #WeAreX #Yoshiki https://t.co/9D2BqmAQWC",7,0,2,2,NA,NA
"427","piccoloistrione","Happy Sunday <U+2600><U+FE0F> Lovelies ! <U+2665><U+FE0F> #buonadomenica #coachella2018 #lifestyle #mood… https://t.co/9U9buO9gW8",0,0,1,1,NA,NA
"428","pinterestjumpin","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
"429","pipermeddlesome","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",130,0,0,0,NA,NA
