"","screenName","text","retweetCount","favoriteCount","score","absolute_score","lon","lat"
"117","cravin_nay","RT @cheerio_pals: When you have two kinds and can’t make it to watch Cardi at #Boachella so you just enjoy it in the comfort of your own ho…",62,0,2,2,NA,NA
"118","CredibleChippa","RT @narryyonce: One of my favorite parts. Beyoncé did that. <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #Coachella https://t.co/QHIYf03yJa",250,0,1,1,27.8540323,-26.2485377
"119","cremeodiferous","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"120","CruellaDickVil","RT @xStaciox: So I did a thing today #Beychella #Coachella https://t.co/LKOYt1o3Ki",37,0,0,0,NA,NA
"121","CuriousGypsies","RT @GalsWander: Z: Having one of those mornings where you wake up, and it’s full of possibilities....
Where Gals Wander
There’s More To Lif…",11,0,0,0,-81.1637245,33.836081
"122","dailypakistangl","Our favorite Coachella’18 celebrity moments #best-dressed #coachella https://t.co/aQkkCfBUFx",0,0,1,1,74.3587473,31.5203696
"123","Dancest8r","RT @BronzeBomber: #Coachella Chilling <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4> @telliswift 
#BombZquad https://t.co/FJBq3U0C63",193,0,0,0,139.6981712,35.6414629
"124","dashboardclicki","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,105.318756,61.52401
"125","Davidtyg","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,NA,NA
"126","Deadpool__Movie","RT @YoshikiOfficial: Nice hanging out with you at @coachella #backstage .!
#<U+30B3><U+30FC><U+30C1><U+30A7><U+30E9> <U+306E> #<U+30D0><U+30C3><U+30AF><U+30B9><U+30C6><U+30FC><U+30B8><U+3067> X !
Repost:  #XMen @billyidol @xjapanofficial…",996,0,1,1,NA,NA
"127","decathlonfactor","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"128","decisiveblackbe","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,105.318756,61.52401
"129","deja_mw","RT @BeyLegion: Beyoncé's choir and BGVs singing ""Party"" before hitting the stage at #Coachella<ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #Beychella #Round2 https://t.co/ltdMUQTFR7",15914,0,0,0,NA,NA
"130","dellzz__","RT @MEENAVOGUEE: Teyana looking fine as hell at #Coachella . https://t.co/1k6jI07qjx",307,0,0,0,-90.047474,29.952972
"131","dendritevanquis","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"132","denwet","RT @Eminem_Pro: New #Eminem music, Amazing show @ #Coachella, Slaughterhouse break-up. Back at the studio. Watch our regular digest of Moms…",6,0,0,0,NA,NA
"133","DimaluoRemfo","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,40.3078719,46.8490381
"134","discoveredreite","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"135","distressedclump","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"136","djchrisjamaica","FREE Audio (.MP3) Downloads <U+25B6><U+FE0F> https://t.co/sTbCCDEVje <U+25C0><U+FE0F> #AUSTRALIA #BELIZE #BRAZIL #CANADA #COACHELLA #COLOMBIA… https://t.co/CZcCqYvKs3",5,0,1,1,-77.297508,18.109581
"137","djchrisjamaica","RT @ZodiacRecordsJA: FREE Audio (.MP3) Downloads <U+25B6><U+FE0F> https://t.co/jo1PIYrs50 <U+25C0><U+FE0F> #AUSTRALIA #BELIZE #BRAZIL #CANADA #COACHELLA #COLOMBIA #COS…",5,0,1,1,-77.297508,18.109581
"138","djcooky78","This track by DJ Koze is the shit! <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7> https://t.co/49xUfOhj5R The  song samples ""Neither one of us"" by Gladys Knight… https://t.co/y3v5YHMNOf",0,0,-1,1,7.6261347,51.9606649
"139","Dorcaspaul7","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,NA,NA
"140","dos05","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,NA,NA
"141","Dragon4camgirlz","RT @LiveJasmin: An extra petite package with more sass and class than you can manage, #DaizyClassyGirl will rock your world!

#livejasmin #…",4,0,-1,1,20.9751821,77.8749725
"142","drakethesnakec1","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"143","drinkingageis21","RT @AwesomeANTJAY: Off to #Coachella <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BC><ed><U+00BC><U+00B5> https://t.co/VqBWRBQEJk",164,0,0,0,NA,NA
"144","drinkingageis21","RT @AwesomeANTJAY: Some of my only pics I got from last weekend <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> #TooLit #Coachella #ThatOutfitThough <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/Tm1NmMsJwH",81,0,0,0,NA,NA
"145","dzumizunenteru","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,-75.977985,36.8529263
"146","East_Boogie2c","<ed><U+00A0><U+00BD><ed><U+00B1><U+0080> SEE ANYTHING YOU LIKE??? <ed><U+00A0><U+00BD><ed><U+00B1><U+0080>

Log on  to https://t.co/zi1u0aB4Y8 for more apparel.

#DonaldGlover #Marvel… https://t.co/pNaX2s8JGm",0,0,2,2,NA,NA
"147","EchoDoesRadio","I saw so many acts but there are still so many people I didn’t get to see. I watch the performances online and I wa… https://t.co/pso4D1i1fU",0,0,0,0,-76.6121893,39.2903848
"148","EchoDoesRadio","I miss #Coachella <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",0,0,-1,1,-76.6121893,39.2903848
"149","ElijahKStark","RT @Coachella_18: Taylor Hill #Coachella https://t.co/halFUFG8Du",336,0,0,0,NA,NA
"150","ellsingjobliss2","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,NA,NA
"151","emicoumflo","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,2.3522219,48.856614
"152","Enudijoe","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,3.3792057,6.5243793
"153","envelopeincircl","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,105.318756,61.52401
"154","erbiumtable","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,105.318756,61.52401
"155","eschelfashion","Steal her style with

ESCHEL 'Babe' dress
Price: 735 AED
.
.
.
#eschelfashion #mydubai #coachella #tweegram… https://t.co/7l2v7snMPa",0,1,-1,1,55.2707828,25.2048493
"156","estoyAhorrando","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,-3.74922,40.463667
"157","eunjinzzangnim","RT @YoshikiOfficial: We Are <U+30FC>
@xjapanofficial @coachella !
#xjapan #yoshiki #coachella #wearex
https://t.co/MTTytjBEmb https://t.co/1BteKaZ…",1453,0,0,0,127.9784585,37.6639976
"158","eunjinzzangnim","RT @YoshikiOfficial: We Are <U+30FC>
@xjapanofficial @coachella !
#xjapan #yoshiki #coachella #wearex
https://t.co/MTTytjBEmb https://t.co/1BteKaZ…",1453,0,0,0,127.9784585,37.6639976
"159","eunjinzzangnim","RT @YoshikiOfficial: Nice hanging out with you at @coachella #backstage .!
#<U+30B3><U+30FC><U+30C1><U+30A7><U+30E9> <U+306E> #<U+30D0><U+30C3><U+30AF><U+30B9><U+30C6><U+30FC><U+30B8><U+3067> X !
Repost:  #XMen @billyidol @xjapanofficial…",996,0,1,1,127.9784585,37.6639976
"160","eunjinzzangnim","RT @YoshikiOfficial: Nice hanging out with you at @coachella #backstage .!
#<U+30B3><U+30FC><U+30C1><U+30A7><U+30E9> <U+306E> #<U+30D0><U+30C3><U+30AF><U+30B9><U+30C6><U+30FC><U+30B8><U+3067> X !
Repost:  #XMen @billyidol @xjapanofficial…",996,0,1,1,127.9784585,37.6639976
"161","eunjinzzangnim","RT @YoshikiOfficial: #sweetdreams at @coachella 
W/ @marilynmanson ! @YoshikiOfficial @XJapanOfficial 
#coachella #marilynmanson 
#yoshiki…",1357,0,0,0,127.9784585,37.6639976
"162","eunjinzzangnim","RT @YoshikiOfficial: #sweetdreams at @coachella 
W/ @marilynmanson ! @YoshikiOfficial @XJapanOfficial 
#coachella #marilynmanson 
#yoshiki…",1357,0,0,0,127.9784585,37.6639976
"163","eunjinzzangnim","RT @YoshikiOfficial: Playing #sweetdreams with my dear friend @marilynmanson at @coachella. #coachella #marilynmanson #yoshiki #xjapan @xja…",1579,0,0,0,127.9784585,37.6639976
"164","eunjinzzangnim","RT @YoshikiOfficial: Playing #sweetdreams with my dear friend @marilynmanson at @coachella. #coachella #marilynmanson #yoshiki #xjapan @xja…",1579,0,0,0,127.9784585,37.6639976
"165","eunjinzzangnim","RT @heyitzLou: .@XJapanOfficial was definitely the best act I saw at @coachella this year. #xjapan #yoshiki #coachella #<U+30B3><U+30FC><U+30C1><U+30A7><U+30E9> #Coachella201…",551,0,1,1,127.9784585,37.6639976
"166","eunjinzzangnim","RT @heyitzLou: .@XJapanOfficial was definitely the best act I saw at @coachella this year. #xjapan #yoshiki #coachella #<U+30B3><U+30FC><U+30C1><U+30A7><U+30E9> #Coachella201…",551,0,1,1,127.9784585,37.6639976
"167","eunjinzzangnim","RT @JessicaGolich: We had the honor of having a deeply moving and intimate conversation with iconic artist, @YoshikiOfficial of @XJapanOffi…",325,0,2,2,127.9784585,37.6639976
"168","eunjinzzangnim","RT @JessicaGolich: We had the honor of having a deeply moving and intimate conversation with iconic artist, @YoshikiOfficial of @XJapanOffi…",325,0,2,2,127.9784585,37.6639976
"169","EventMarketer",".@AmericanExpress creates a VIP Secret Garden with Platinum House at @coachella #Coachella #Coachella18… https://t.co/l7pwl9gsIW",0,2,0,0,-73.4081575,41.117744
"170","Evsswiftie","RT @wmag: .@KourtneyKardash and Kate Moss prove #Coachella isn't the only desert locale worth visiting: https://t.co/MqlxyU16xG https://t.c…",5,0,0,0,NA,NA
"171","ewatson_584","RT @Keith_McPherson: <ed><U+00A0><U+00BE><ed><U+00B7><U+009F><U+200D><U+2642><U+FE0F>“Bounce” - @flatbushzombies @meechisdead @ZOMBIEJuicee @coachella #flatbushzombies #fbz #zombiegang #day2 #flatbus…",1504,0,0,0,-88.0978151,36.0589486
"172","exclamationharp","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"173","Exp_Mark","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,6.1431577,46.2043907
"174","EyinfunjowoAde","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,8.675277,9.081999
"175","EzeaniGeorge","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,3.3792057,6.5243793
"176","FaladeMuyiwa3","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,3.3792057,6.5243793
"177","FamodimuFolarin","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,8.675277,9.081999
"178","faxoxygen","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"179","FDesmith","RT @LiveJasmin: An extra petite package with more sass and class than you can manage, #DaizyClassyGirl will rock your world!

#livejasmin #…",4,0,-1,1,-86.1349019,40.2671941
"180","February_20th","RT @CampSZA: 20 Something with Khalid #Coachella https://t.co/jK3pxuAvu6",148,0,0,0,22.937506,-30.559482
"181","feriza_mk","RT @ladeezpop: Infinity Wars at #Coachella18  #Coachella

@Avengers #Beychella https://t.co/xUdywpPzro",16,0,0,0,-122.2178496,47.0810411
"182","Ferni96196618","RT @MrJeromeTrammel: So am I the only one who noticed when @Beyonce went to change outfits she changed her damn nail polish? We don’t deser…",19076,0,-1,1,-63.616672,-38.416097
"183","fibbertalk","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"184","FiliterBaker","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,41.0002049,56.3509682
"185","flowsleigh","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,NA,NA
"186","fordfund_","Ford's Drugged Driving Suit featured on @KESQ ahead of the popular #Coachella music festival a few weeks ago. The s… https://t.co/EBVF8nA3LC",0,0,1,1,-83.1763145,42.3222599
"187","forearmname","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"188","Fra_R10","#Nostalgia #coachella #takemeback #coachella2018 <ed><U+00A0><U+00BC><ed><U+00BE><U+00A1><U+2763><U+FE0F><U+2600><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B7><U+00BA> @ Coachella, California https://t.co/14yKUdzT7T",0,0,0,0,12.56738,41.87194
"189","freeboardkogi","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"190","frtdurmaz","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,28.9783589,41.0082376
"191","fvckhoes","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,NA,NA
"192","g_crrrx","RT @YoshikiOfficial: Playing #sweetdreams with my dear friend @marilynmanson at @coachella. #coachella #marilynmanson #yoshiki #xjapan @xja…",1579,0,0,0,NA,NA
"193","gabiropick1976","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,37.6172999,55.755826
"194","GabrielLifeNow","RT @fentybeauty: Love these Fenty Beauty #Coachella looks on @chloexhalle done by @seanhmakeup! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>
Full product breakdown: https://t.co/23u…",56,0,1,1,-43.1728965,-22.9068467
"195","gabrielvernon22","RT @HiltonEmpresses: .@ParisHilton &amp; #CariLeeSladek at #Coachella Day 1 in Indio in 2016 <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BC><U+00B4><ed><U+00A0><U+00BD><ed><U+00B1><U+00AF><U+200D><U+2640><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+00B4><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/fTZCBNkQUB",7,0,0,0,NA,NA
"196","gabrielvernon22","RT @HiltonEmpresses: .@ParisHilton at #Coachella Day 1 in Indio in 2016 <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/FGyT1lY9Be",8,0,0,0,NA,NA
"197","GalloFeliz","BROCKHAMPTON- GOLD #coachella #coachella2018 #brockhampton @ Coachella Fest https://t.co/TBVzH8MHHK",0,0,1,1,-106.4914272,31.7488923
"198","GalsWander","Z: Having one of those mornings where you wake up, and it’s full of possibilities....
Where Gals Wander
There’s Mor… https://t.co/dRLcYY6fTn",11,37,0,0,NA,NA
"199","garibaldi0903","RT @analysisnytimes: How did #Beyoncé put her #Coachella show together? JaQuel Knight and Chris Grant, her 2 main choreographers, talk us t…",3,0,0,0,-118.2436849,34.0522342
"200","GellyRoll82","RT @SinfulColors_NP: Heading to #Coachella this weekend?? <ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BC><ed><U+00BC><U+00B4><ed><U+00A0><U+00BE><ed><U+00B7><U+00A1><ed><U+00A0><U+00BC><ed><U+00BE><U+00A1><ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B8><U+008E> <ed><U+00A0><U+00BC><ed><U+00BC><U+00B5><ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> What’s your mani game looking like? Tag your #Festival fam and share…",14,0,1,1,-86.482172,30.5168639
"201","GellyRoll82","RT @SinfulColors_NP: Can't stop won't stop! Keep those #Coachella vibes rocking all week long with the #SinfulColors #SCVanessa NEW Festiva…",9,0,0,0,-86.482172,30.5168639
"202","GellyRoll82","RT @SinfulColors_NP: See how the always inspiring @nikidemar gets her mani #Festival ready with #SinfulColors in her #Coachella prep video:…",30,0,2,2,-86.482172,30.5168639
"203","GenaRynae","Coachella Califas.
.
.
.
Designs by Vida @socialbuttterflies
Shot by https://t.co/b2ZAF02C2m
.
.
.
#coachella… https://t.co/XyfbgnspSC",0,0,0,0,-117.1610838,32.715738
"204","girlfromthe666","RT @mothabey: “wait, is that bubbalicious gum?”
“no”
“nile later’s?”
“yeah, you want one?”
“yes”
ICONIC!!!! LEGENDARY!!!! ALL OF THE ABOVE!…",33202,0,1,1,NA,NA
"205","gistbite","Wizkid snubs the 12th Headies, wins 3 awards #12thHeadies #Awards #Coachella #Wizkid https://t.co/dqAqRq1UZe",0,0,3,3,8.675277,9.081999
"206","GlamistanDotCom","Bella Hadid Attended Levi's #Coachella #Brunch #Party - https://t.co/IvywSpu61j
#BellaHadid #Levis #PalmSprings,… https://t.co/DnLNXwRxra",0,0,0,0,78.96288,20.593684
"207","GodwinNwokpor","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,NA,NA
"208","goldenhime_","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,-116.09971,44.8911158
"209","goodnightnemo","In case we forgot where we camped #coachella #withdrawls https://t.co/Uyksbintxj",0,0,0,0,-117.1610838,32.715738
"210","GreenBenedicta","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,NA,NA
"211","Greenleaf_Music","RT @westerliesmusic: good times at #coachella with #fleetfoxes...new video of ""Third of May"" up now!
https://t.co/wbjpohEIf6",1,0,1,1,NA,NA
"212","grinningpanic","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"213","GucciBuzzke","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,NA,NA
"214","GuggiNY","take me back #Coachella https://t.co/pg6tVlulEP",0,2,0,0,8.541694,47.3768866
"215","H_less_","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,NA,NA
"216","habitualflank","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"217","HannahCAbbey","RT @MrJeromeTrammel: So am I the only one who noticed when @Beyonce went to change outfits she changed her damn nail polish? We don’t deser…",19076,0,-1,1,-0.2057121,51.4865599
"218","hannibal040404","RT @RobertsEmma: Eye see you @eos #Coachella https://t.co/nKJlJiOPdu",1336,0,0,0,NA,NA
"219","HarcourtDoug","RT @GalsWander: Z: Having one of those mornings where you wake up, and it’s full of possibilities....
Where Gals Wander
There’s More To Lif…",11,0,0,0,-79.0192997,35.7595731
"220","hayatemaruhime","1 more day until #Coachella! The #Grammy Awards have named #XJAPAN in their Top 3 Most Anticipated Acts at Coachell… https://t.co/tQgldwTu1u",0,0,2,2,135.7680294,35.0116363
"221","heartyheaart","RT @LittleMix: When #Leighade take on #Coachella <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0085> LM HQ x https://t.co/fHVrPOR09R",4054,0,0,0,NA,NA
"222","heartyheaart","RT @LittleMix: Bootsy Bellows <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #Coachella #LeighadeTakeLA <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><U+2764><U+FE0F> https://t.co/Dlx4TxLkfH",4322,0,0,0,NA,NA
"223","hemantosunso","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,-77.0354247,38.9294044
"224","herma_tanjung","RT @AngelAlessandra: Free spirit <ed><U+00A0><U+00BC><ed><U+00BC><U+00B5> #Coachella https://t.co/25xcoGBjFN",416,0,1,1,-80.3854233,25.7306712
"225","herma_tanjung","RT @AngelAlessandra: <ed><U+00A0><U+00BC><ed><U+00BC><U+0088> Show off your true colors #coachella https://t.co/BuxxVP7C2f",187,0,0,0,-80.3854233,25.7306712
"226","HesAClassic__","RT @xStaciox: So I did a thing today #Beychella #Coachella https://t.co/LKOYt1o3Ki",37,0,0,0,-122.3320708,47.6062095
"227","hetieralia1985","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"228","hexmonomer","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,105.318756,61.52401
"229","HiltonEmpresses",".@ParisHilton at #Coachella Day 2 in Indio in 2016 <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/heDMVmpT3a",3,21,0,0,NA,NA
"230","HiltonEmpresses","#Coachella Round 2 Squad in Indio in 2016 <ed><U+00A0><U+00BC><ed><U+00BC><U+00B4> https://t.co/KqyT0rWSHt",2,10,0,0,NA,NA
"231","hipslad","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"232","Holy_Lolz","Swim up bar #coachella #TINHouse https://t.co/7QZQHNBV2i",0,0,0,0,-74.0059728,40.7127753
